mjd,band,flux,fluxerr,detected_bool
53276.0,u,-0.30770856,0.14184059999999998,0
53276.0,g,0.119597465,0.14226158,0
53276.0,r,-0.11858773,0.14184059999999998,0
53276.0,i,0.1990776,0.14254065,0
53276.0,z,0.22432843,0.14262919,0
53276.0,Y,-0.32630166,0.14184059999999998,0
53278.0,u,0.0060049975,0.14186178,0
53278.0,g,-0.19681492,0.14184059999999998,0
53278.0,r,0.18015017,0.14247425,0
53278.0,i,-0.048191752,0.14184059999999998,0
53278.0,z,0.00012811378,0.14184107,0
53278.0,Y,0.108197495,0.14222151,0
53280.0,u,0.17261428,0.1424478,0
53280.0,g,-0.21199971,0.14184059999999998,0
53280.0,r,-0.07967975,0.14184059999999998,0
53280.0,i,0.060901396,0.14205512,0
53280.0,z,0.13537738,0.14231703,0
53280.0,Y,0.040395,0.14198294,0
53282.0,u,0.29379636,0.14287251,0
53282.0,g,-0.31670479999999995,0.14184059999999998,0
53282.0,r,0.104416825,0.14220822,0
53282.0,i,-0.19442995,0.14184059999999998,0
53282.0,z,-0.112442784,0.14184059999999998,0
53282.0,Y,0.06791419,0.14207982,0
53284.0,u,-0.085765176,0.14184059999999998,0
53284.0,g,-0.070777565,0.14184059999999998,0
53284.0,r,-0.12625755,0.14184059999999998,0
53284.0,i,0.057177186,0.14204203,0
53284.0,z,-0.14874916,0.14184059999999998,0
53284.0,Y,0.22414136,0.14262854,0
53286.0,u,-0.293615,0.14184059999999998,0
53286.0,g,-0.3782456,0.14184059999999998,0
53286.0,r,0.23862442,0.14267929999999998,0
53286.0,i,0.17846579999999998,0.14246832,0
53286.0,z,0.10417093,0.14220735,0
53286.0,Y,-0.30776006,0.14184059999999998,0
53288.0,u,0.2943417,0.14287442,0
53288.0,g,0.026647536,0.14193451,0
53288.0,r,-0.2057428,0.14184059999999998,0
53288.0,i,0.15790087,0.14239614,0
53288.0,z,-0.20749141,0.14184059999999998,0
53288.0,Y,-0.0051113125,0.14184059999999998,0
53290.0,u,-0.35079148,0.14184059999999998,0
53290.0,g,-0.034321282,0.14184059999999998,0
53290.0,r,-0.28855696,0.14184059999999998,0
53290.0,i,0.07022782,0.14208795,0
53290.0,z,-0.050760936,0.14184059999999998,0
53290.0,Y,-0.15826400000000002,0.14184059999999998,0
53292.0,u,-0.041238435,0.14184059999999998,0
53292.0,g,0.037188664,0.14197165,0
53292.0,r,0.065978736,0.142073,0
53292.0,i,-0.2926488,0.14184059999999998,0
53292.0,z,0.037227772,0.14197178,0
53292.0,Y,0.15366068,0.14238125,0
53294.0,u,0.11565166,0.1422477,0
53294.0,g,-0.13090006,0.14184059999999998,0
53294.0,r,0.28562945,0.14284393,0
53294.0,i,0.057835955,0.14204434,0
53294.0,z,0.005172122,0.14185885,0
53294.0,Y,-0.2471346,0.14184059999999998,0
