mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,0.10821264,0.14222156,0,0.7608736678180158,1
0.0,g,-0.16693902,0.14184059999999998,0,1.176948067055554,1
0.0,r,-0.08304605,0.14184059999999998,0,0.5854885695632985,1
0.0,i,-0.24234019,0.14184059999999998,0,1.7085389514708766,1
0.0,z,0.022552596,0.14192009,0,0.1589105249299095,1
0.0,Y,-0.26319143,0.14184059999999998,0,1.8555436877734586,1
2.0,u,-0.03294067,0.14184059999999998,0,0.23223724377928465,1
2.0,g,0.05874113,0.14204752,0,0.4135315421205523,1
2.0,r,-0.28156570000000003,0.14184059999999998,0,1.9850853704792568,1
2.0,i,0.06374101,0.14206512,0,0.44867459373560525,1
2.0,z,0.004101749,0.14185508,0,0.028915065995521627,1
2.0,Y,0.13784693,0.1423257,0,0.9685315441975694,1
4.0,u,-0.0008790418,0.14184059999999998,0,0.006197392002007888,1
4.0,g,-0.033554547000000004,0.14184059999999998,0,0.23656517950431688,1
4.0,r,0.3739754,0.14315283,0,2.612420585747414,1
4.0,i,0.25405112,0.14273335,0,1.7799002125291672,1
4.0,z,-0.14693843,0.14184059999999998,0,1.0359405558070116,1
4.0,Y,-0.11821549,0.14184059999999998,0,0.8334390153453949,1
6.0,u,-0.010519862,0.14184059999999998,0,0.07416679004459936,1
6.0,g,-0.05355415,0.14184059999999998,0,0.3775657322374553,1
6.0,r,0.1969734,0.14253326,0,1.3819469224235803,1
6.0,i,-0.12470815,0.14184059999999998,0,0.8792133564014818,1
6.0,z,-0.070335686,0.14184059999999998,0,0.49587837332893403,1
6.0,Y,0.047547128,0.14200811,0,0.3348198071222834,1
8.0,u,-0.00884476,0.14184059999999998,0,0.0623570402268462,1
8.0,g,0.040105667000000005,0.14198191,0,0.28247025976760004,1
8.0,r,-0.091836914,0.14184059999999998,0,0.6474656339581193,1
8.0,i,-0.024000163999999997,0.14184059999999998,0,0.16920517820708597,1
8.0,z,0.26609048,0.14277552,0,1.8636982026050406,1
8.0,Y,-0.034085087,0.14184059999999998,0,0.2403055754135276,1
10.0,u,0.0900562,0.14215772,0,0.6334949660138051,1
10.0,g,-0.14143278,0.14184059999999998,0,0.9971248006565118,1
10.0,r,-0.26595414,0.14184059999999998,0,1.8750212562552615,1
10.0,i,-0.06769414,0.14184059999999998,0,0.4772550313520953,1
10.0,z,-0.26403356,0.14184059999999998,0,1.8614808453996954,1
10.0,Y,-0.11273174,0.14184059999999998,0,0.7947776588649513,1
12.0,u,-0.06245308,0.14184059999999998,0,0.44030468004224466,1
12.0,g,0.08987395,0.14215708,0,0.6322157855240133,1
12.0,r,-0.05154812,0.14184059999999998,0,0.3634228845619661,1
12.0,i,0.0743313,0.1421024,0,0.5230826502578423,1
12.0,z,0.02953071,0.14194468,0,0.20804379565334893,1
12.0,Y,0.0044516963,0.14185631,0,0.031381729159598186,1
