mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,-0.045482945,0.14184059999999998,0,0.3206623843948771,1
0.0,g,-0.032372158,0.14184059999999998,0,0.22822913890663182,1
0.0,r,0.19829985,0.14253792,0,1.3912076870491725,1
0.0,i,-0.24993238,0.14184059999999998,0,1.7620651632889317,1
0.0,z,0.027477692999999997,0.14193743,0,0.19359018266006364,1
0.0,Y,0.22784321,0.14264153,0,1.5973132789587998,1
2.0,u,-0.09134713,0.14184059999999998,0,0.6440125746789002,1
2.0,g,0.10793715,0.1422206,0,0.7589417426167516,1
2.0,r,0.13582166,0.14231859,0,0.9543493931467422,1
2.0,i,-0.034011964,0.14184059999999998,0,0.23979004600939366,1
2.0,z,0.10077316,0.1421954,0,0.7086949366857156,1
2.0,Y,-0.025151387,0.14184059999999998,0,0.17732149328189534,1
4.0,u,0.022473702,0.14191982,0,0.15835492181430333,1
4.0,g,-0.12314372,0.14184059999999998,0,0.8681838627304171,1
4.0,r,-0.13531737,0.14184059999999998,0,0.9540101353209166,1
4.0,i,-0.103927866,0.14184059999999998,0,0.7327088717898825,1
4.0,z,-0.06471611599999999,0.14184059999999998,0,0.4562594630874376,1
4.0,Y,0.23005903,0.1426493,0,1.6127596139623537,1
6.0,u,-0.0021570697,0.14184059999999998,0,0.015207702872097271,1
6.0,g,0.17796592,0.14246659,0,1.2491765262297638,1
6.0,r,0.13625422,0.14232011,0,0.9573785461520512,1
6.0,i,0.13621488,0.14231998,0,0.9571030012792301,1
6.0,z,-0.17260757,0.14184059999999998,0,1.2169122945052404,1
6.0,Y,-0.017269645,0.14184059999999998,0,0.12175389133999717,1
8.0,u,-0.2590163,0.14184059999999998,0,1.8261083215948044,1
8.0,g,-0.10013709,0.14184059999999998,0,0.7059832657222262,1
8.0,r,0.036998324,0.14197098,0,0.26060483628414766,1
8.0,i,-0.027292475,0.14184059999999998,0,0.19241652249073962,1
8.0,z,0.14850177,0.14236313,0,1.043119591427921,1
8.0,Y,0.052467477,0.14202546,0,0.36942303865799836,1
10.0,u,-0.033400305,0.14184059999999998,0,0.23547774755605944,1
10.0,g,0.04637538,0.142004,0,0.3265779837187685,1
10.0,r,-0.16414522,0.14184059999999998,0,1.1572513088636118,1
10.0,i,0.017449364,0.14190212,0,0.12296760612174082,1
10.0,z,-0.058977053,0.14184059999999998,0,0.4157981071710075,1
10.0,Y,0.09230704599999999,0.14216563,0,0.6492922797162718,1
12.0,u,0.027165746,0.14193635,0,0.19139386069882736,1
12.0,g,0.012061835,0.14188312,0,0.08501247364732323,1
12.0,r,0.082494095,0.14213112,0,0.5804083933201962,1
12.0,i,0.02054048,0.141913,0,0.1447399463051306,1
12.0,z,-0.20318143,0.14184059999999998,0,1.4324631311486276,1
12.0,Y,-0.04955375,0.14184059999999998,0,0.3493622418404886,1
14.0,u,-0.07535801,0.14184059999999998,0,0.5312865991824627,1
14.0,g,0.15690726,0.14239265,0,1.1019337023364617,1
14.0,r,0.076652735,0.14211057,0,0.5393879920402824,1
14.0,i,-0.000937224,0.14184059999999998,0,0.006607586262325456,1
14.0,z,0.057951655,0.14204475,0,0.40798167478910696,1
14.0,Y,-0.15141657,0.14184059999999998,0,1.067512193264834,1
16.0,u,-0.122046195,0.14184059999999998,0,0.860446127554452,1
16.0,g,0.23529172,0.14266762,0,1.6492300074817259,1
16.0,r,0.13396454,0.14231208,0,0.9413434193358707,1
16.0,i,-0.022365455,0.14184059999999998,0,0.15768020580849207,1
16.0,z,-0.14008127,0.14184059999999998,0,0.9875964286671096,1
16.0,Y,-0.15995620000000002,0.14184059999999998,0,1.1277180158572373,1
18.0,u,-0.1572936,0.14184059999999998,0,1.1089462396521168,1
18.0,g,-0.10018787,0.14184059999999998,0,0.7063412732320647,1
18.0,r,0.013580891999999999,0.14188847,0,0.09571526143033328,1
18.0,i,0.15335833,0.1423802,0,1.0771043305178667,1
18.0,z,0.12095008,0.14226633,0,0.8501665854457622,1
18.0,Y,-0.24228396,0.14184059999999998,0,1.7081425205477136,1
20.0,u,-0.0007383991000000001,0.14184059999999998,0,0.005205837397754946,1
20.0,g,-0.096020475,0.14184059999999998,0,0.6769604400996612,1
20.0,r,-0.11383962,0.14184059999999998,0,0.8025883985262331,1
20.0,i,-0.06604284,0.14184059999999998,0,0.4656130896231404,1
20.0,z,0.19572473,0.14252889,0,1.3732284731888393,1
20.0,Y,-0.18831655,0.14184059999999998,0,1.3276632360551213,1
22.0,u,-0.17706706,0.14184059999999998,0,1.2483524463376496,1
22.0,g,0.03454719,0.14196233,0,0.24335462794954127,1
22.0,r,-0.008801916,0.14184059999999998,0,0.06205498284694228,1
22.0,i,0.06189907,0.14205864,0,0.4357290059935812,1
22.0,z,0.012354714,0.14188415,0,0.08707606875045593,1
22.0,Y,-0.035565052,0.14184059999999998,0,0.25073957667973773,1
24.0,u,-0.06924564400000001,0.14184059999999998,0,0.48819339455698874,1
24.0,g,-0.03134548,0.14184059999999998,0,0.22099088695338293,1
24.0,r,-0.24841098,0.14184059999999998,0,1.7513390383289413,1
24.0,i,0.08205520000000001,0.14212956,0,0.5773267714330503,1
24.0,z,-0.15204579,0.14184059999999998,0,1.071948299711084,1
24.0,Y,-0.03224188,0.14184059999999998,0,0.22731065717432106,1
26.0,u,0.044000599999999994,0.14199564,0,0.30987289468887913,1
26.0,g,-0.026158752,0.14184059999999998,0,0.18442358534862377,1
26.0,r,-0.20192155,0.14184059999999998,0,1.4235807660148083,1
26.0,i,-0.011317588,0.14184059999999998,0,0.07979089202950355,1
26.0,z,0.11113177,0.14223182,0,0.7813425294002425,1
26.0,Y,-0.039617416,0.14184059999999998,0,0.2793094219849606,1
28.0,u,-0.28847414,0.14184059999999998,0,2.033791030212788,1
28.0,g,0.09494442,0.14217491,0,0.6678001062212736,1
28.0,r,-0.0012600339,0.14184059999999998,0,0.008883450154610175,1
28.0,i,-0.053946666,0.14184059999999998,0,0.3803330358162614,1
28.0,z,0.027312225,0.14193685,0,0.19242518768029584,1
28.0,Y,-0.15019454,0.14184059999999998,0,1.0588966769740118,1
30.0,u,-0.052408382,0.14184059999999998,0,0.3694878758268085,1
30.0,g,0.17096423,0.142442,0,1.20023750017551,1
30.0,r,0.28877398,0.14285493,0,2.021449172247678,1
30.0,i,0.0076003717000000005,0.1418674,0,0.05357377170512747,1
30.0,z,0.27895942,0.14282058,0,1.9532158460636415,1
30.0,Y,-0.12196010000000004,0.14184059999999998,0,0.8598391433764385,1
32.0,u,0.08018032,0.14212297,0,0.5641615848585209,1
32.0,g,0.14172034,0.14233929999999995,0,0.995651517184643,1
32.0,r,0.014792366000000001,0.14189275,0,0.10425032991467147,1
32.0,i,-0.04858152599999999,0.14184059999999998,0,0.3425078997127762,1
32.0,z,0.042860225,0.14199163,0,0.3018503625882737,1
32.0,Y,-0.16085596,0.14184059999999998,0,1.1340614746412523,1
34.0,u,-0.15826166,0.14184059999999998,0,1.1157712248820155,1
34.0,g,0.011941821000000002,0.14188270000000006,0,0.08416685755204825,1
34.0,r,0.05686755,0.14204094,0,0.40036027641044897,1
34.0,i,0.039037257,0.14197814,0,0.27495258777161047,1
34.0,z,0.019742275,0.14191018,0,0.13911810273230574,1
34.0,Y,-0.045710567,0.14184059999999998,0,0.32226715764033714,1
36.0,u,0.0057008774,0.14186071,0,0.04018644344864762,1
36.0,g,0.19420944,0.14252357,0,1.3626478764179148,1
36.0,r,-0.217467,0.14184059999999998,0,1.5331787936599255,1
36.0,i,-0.16034226,0.14184059999999998,0,1.1304398035541305,1
36.0,z,0.20594257,0.14256473,0,1.4445548348458976,1
36.0,Y,-0.2793638,0.14184059999999998,0,1.9695616064793862,1
38.0,u,0.03447849,0.1419621,0,0.24287109024169126,1
38.0,g,-0.08017095,0.14184059999999998,0,0.5652186327469005,1
38.0,r,0.07729789599999999,0.14211284,0,0.5439191560734413,1
38.0,i,0.14522006,0.14235161,0,1.0201504570267945,1
38.0,z,-0.044848400000000004,0.14184059999999998,0,0.3161887358062502,1
38.0,Y,-0.05255006,0.14184059999999998,0,0.3704867294695596,1
40.0,u,0.0025431807,0.14184958,0,0.01792871505153558,1
40.0,g,0.045279442999999996,0.14200014,0,0.31886900252351863,1
40.0,r,-0.057876896,0.14184059999999998,0,0.40804181595396527,1
40.0,i,0.4454116,0.14340213,0,3.1060319675865347,1
40.0,z,-0.15828075,0.14184059999999998,0,1.1159058125811652,1
40.0,Y,-0.21203174,0.14184059999999998,0,1.4948592998055565,1
42.0,u,-0.22357643,0.14184059999999998,0,1.5762512989933772,1
42.0,g,0.0117982365,0.1418822,0,0.08315515617885823,1
42.0,r,0.35826188,0.14309795,0,2.503612944839531,1
42.0,i,0.008195799,0.14186949999999998,0,0.05776998579680623,1
42.0,z,0.12810828,0.14229149,0,0.9003228513525299,1
42.0,Y,0.10898062,0.14222425,0,0.7662590591970075,1
44.0,u,0.18125181,0.14247811,0,1.2721379445586416,1
44.0,g,-0.11804615,0.14184059999999998,0,0.8322451399669771,1
44.0,r,-0.0065621640000000005,0.14184059999999998,0,0.04626435590373984,1
44.0,i,0.0453154,0.14200026,0,0.3191219509034702,1
44.0,z,0.014158738999999997,0.14189051,0,0.09978637049088059,1
44.0,Y,-0.21168622,0.14184059999999998,0,1.4924233259024569,1
46.0,u,0.12779589,0.14229038,0,0.8981344346680359,1
46.0,g,-0.09018435,0.14184059999999998,0,0.6358147808173401,1
46.0,r,-0.16381045,0.14184059999999998,0,1.154891124262024,1
46.0,i,0.0005858604,0.14184268,0,0.004130353430998343,1
46.0,z,-0.030588228,0.14184059999999998,0,0.21565213345121215,1
46.0,Y,-0.15544154,0.14184059999999998,0,1.0958889062793022,1
48.0,u,5.186884,0.15907747,0,32.60602522783396,1
48.0,g,3.7889152000000004,0.15462106,0,24.504522217089963,1
48.0,r,1.5435405,0.14718118,0,10.487349673375359,1
48.0,i,1.1641591999999998,0.14588666,0,7.979887948630806,1
48.0,z,0.8680718000000001,0.14486831,0,5.992144175630958,1
48.0,Y,0.6100017,0.14397487,0,4.23686230798472,1
50.0,u,33.162440000000004,0.23082721,0,143.6678110869165,1
50.0,g,24.52192,0.21128342,0,116.06173357095413,1
50.0,r,9.84602,0.17310338,0,56.8794208408871,1
50.0,i,7.090674400000001,0.16495281,0,42.986078260806835,1
50.0,z,5.430791999999999,0.15984227,0,33.97594391020598,1
50.0,Y,5.2766595,0.15935941,0,33.11169073730883,1
52.0,u,76.65233,0.31108052,0,246.40671810629607,1
52.0,g,54.81540699999999,0.27374107,0,200.24546188849192,1
52.0,r,22.705793,0.20694093,0,109.72113153255859,1
52.0,i,17.594234,0.19419834,0,90.5993017242063,1
52.0,z,14.428576999999999,0.18586914,0,77.62760940304561,1
52.0,Y,13.995057000000001,0.18469927,0,75.77212947295352,1
54.0,u,115.19128,0.36784512,0,313.15157857741866,1
54.0,g,85.03688000000002,0.3242771,0,262.23523030149227,1
54.0,r,35.352737,0.23552388,0,150.1025586025502,1
54.0,i,27.713182,0.21870513,0,126.71482374464651,1
54.0,z,23.871841,0.20973936,0,113.81669611273725,1
54.0,Y,23.227684,0.20819809,0,111.56530782775192,1
56.0,u,130.13197,0.38762188,0,335.7188453861273,1
56.0,g,89.885704,0.3316692,0,271.0101028374055,1
56.0,r,43.90048,0.25302023,0,173.50581018758857,1
56.0,i,34.44774,0.23359473,0,147.46796727820018,1
56.0,z,30.670834999999997,0.22536546,0,136.09376964864092,1
56.0,Y,29.569871999999997,0.22290947,0,132.65417570639775,1
58.0,u,123.61255,0.3791191,0,326.0520242847169,1
58.0,g,81.95685999999998,0.31949276,0,256.5218066287323,1
58.0,r,47.948685,0.26089737,0,183.78370391391832,1
58.0,i,37.608703999999996,0.2402654,0,156.52983742145145,1
58.0,z,34.318905,0.23331880000000002,0,147.09018304568684,1
58.0,Y,33.42204,0.23138885,0,144.44101347147887,1
60.0,u,104.81953,0.35346609999999995,0,296.547618003537,1
60.0,g,74.34081,0.30734277,0,241.88241031341002,1
60.0,r,47.854915999999996,0.26071763,0,183.55074798739156,1
60.0,i,38.6828,0.24249032,0,159.52306879713797,1
60.0,z,35.63999000000001,0.23613292,0,150.93189886441928,1
60.0,Y,35.26847,0.23534493,0,149.8586351530921,1
62.0,u,81.9119,0.3194224,0,256.4375572909101,1
62.0,g,67.20036999999999,0.2954981,0,227.4138818489865,1
62.0,r,47.26210800000001,0.25957826,0,182.0726743449163,1
62.0,i,39.232037,0.24362017,0,161.03772113778592,1
62.0,z,35.184494,0.23516643,0,149.61529160433315,1
62.0,Y,36.28975300000001,0.23750477,0,152.79589121515332,1
64.0,u,63.94283000000001,0.28993377,0,220.5428846732825,1
64.0,g,59.89671,0.28287005,0,211.74638318902973,1
