mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,-0.14525321,0.14184059999999998,0,1.024059472393659,1
0.0,g,0.043443962999999995,0.14199367,0,0.305957040197637,1
0.0,r,0.123433396,0.14227505,0,0.8675688112567875,1
0.0,i,-0.1277648,0.14184059999999998,0,0.9007632511424798,1
0.0,z,0.18589357,0.1424944,0,1.3045675479176726,1
0.0,Y,-0.101576924,0.14184059999999998,0,0.7161343367131837,1
2.0,u,0.059603658,0.14205056,0,0.41959467108049414,1
2.0,g,0.0028678398,0.14185072,0,0.020217308731319796,1
2.0,r,-0.045380622,0.14184059999999998,0,0.3199409900973347,1
2.0,i,-0.0059302836,0.14184059999999998,0,0.04180949319165317,1
2.0,z,0.06779684,0.14207941,0,0.4771756864699818,1
2.0,Y,0.19604808,0.14253002,0,1.3754862309006903,1
4.0,u,0.27296832,0.1427996,0,1.9115482116196403,1
4.0,g,-0.20355624,0.14184059999999998,0,1.4351056044602182,1
4.0,r,-0.113693,0.14184059999999998,0,0.8015547029552894,1
4.0,i,0.049709637,0.14201573,0,0.35002909184778336,1
4.0,z,0.21724929,0.14260438,0,1.5234405142394645,1
4.0,Y,0.18724352,0.14249913,0,1.3139976363364463,1
6.0,u,-0.19705273,0.14184059999999998,0,1.3892547690858614,1
6.0,g,0.14726599,0.1423588,0,1.0344705771613698,1
6.0,r,-0.06996076,0.14184059999999998,0,0.4932350821979039,1
6.0,i,-0.00030301462,0.14184059999999998,0,0.0021363038509425373,1
6.0,z,0.13477269,0.14231491,0,0.947003304151336,1
6.0,Y,-0.29439217,0.14184059999999998,0,2.075514133470953,1
8.0,u,0.08565935,0.14214224,0,0.6026312094138941,1
8.0,g,-0.016943701999999998,0.14184059999999998,0,0.11945593856765975,1
8.0,r,0.089309044,0.1421551,0,0.628250720515831,1
8.0,i,0.16529013,0.1424221,0,1.1605651791400353,1
8.0,z,-0.06713104,0.14184059999999998,0,0.4732850819863989,1
8.0,Y,0.06668069,0.14207546,0,0.4693329164656585,1
10.0,u,0.18721712,0.14249904,0,1.3138132018292894,1
10.0,g,0.1819858,0.14248069,0,1.2772664141365402,1
10.0,r,0.0022683665,0.14184861,0,0.015991460896232962,1
10.0,i,-0.028141367999999996,0.14184059999999998,0,0.1984013604003367,1
10.0,z,0.03103693,0.14194998,0,0.21864694873504034,1
10.0,Y,0.12624641,0.14228494,0,0.8872787942279766,1
12.0,u,0.1072513,0.14221819,0,0.7541320839479113,1
12.0,g,0.10269478,0.14220217,0,0.7221744928365018,1
12.0,r,0.12990998,0.14229782,0,0.9129442741990005,1
12.0,i,0.011087507,0.14187968,0,0.07814725124838172,1
12.0,z,0.044932675,0.14199892,0,0.31642969538078175,1
12.0,Y,0.15688689,0.14239258,0,1.101791188838632,1
14.0,u,0.09757363,0.14218415,0,0.6862482913883157,1
14.0,g,-0.0041950867,0.14184059999999998,0,0.029576064258047416,1
14.0,r,0.058009814000000014,0.14204495,0,0.4083905411632023,1
14.0,i,-0.20047295,0.14184059999999998,0,1.4133678932548228,1
14.0,z,-0.13032748,0.14184059999999998,0,0.9188305746027584,1
14.0,Y,0.023187071,0.14192234,0,0.16337858437227007,1
16.0,u,-0.0007222575,0.14184059999999998,0,0.005092036412705531,1
16.0,g,-0.01919935,0.14184059999999998,0,0.13535863497475337,1
16.0,r,-0.010021157,0.14184059999999998,0,0.07065083622037696,1
16.0,i,0.28948465,0.14285742,0,2.0263886188060796,1
16.0,z,-0.07357574,0.14184059999999998,0,0.5187212970052298,1
16.0,Y,0.16928743,0.14243612,0,1.1885147531398637,1
18.0,u,0.01573619,0.14189607,0,0.11089940686870327,1
18.0,g,0.0315681,0.14195184,0,0.2223859866839345,1
18.0,r,0.012043607,0.14188306,0,0.08488403760110615,1
18.0,i,-0.10336843,0.14184059999999998,0,0.7287647542382083,1
18.0,z,-0.05666332,0.14184059999999998,0,0.39948590177988536,1
18.0,Y,-0.01370847,0.14184059999999998,0,0.09664701079944672,1
20.0,u,-0.036384728,0.14184059999999998,0,0.2565184298430774,1
20.0,g,0.0102805635,0.14187685,0,0.07246117671769566,1
20.0,r,-0.038222257,0.14184059999999998,0,0.26947331723075063,1
20.0,i,0.093989566,0.14217156,0,0.6610996320220444,1
20.0,z,0.028580638,0.14194132,0,0.20135530654498632,1
20.0,Y,0.13080125,0.14230095,0,0.9191874685306036,1
22.0,u,-0.040942553,0.14184059999999998,0,0.28865185990471,1
22.0,g,-0.20016582,0.14184059999999998,0,1.4112025752852146,1
22.0,r,-0.2949372,0.14184059999999998,0,2.079356686308434,1
22.0,i,0.30661628,0.14291738,0,2.145409326703302,1
22.0,z,0.029653207999999997,0.1419451,0,0.20890617569750558,1
22.0,Y,-0.1260528,0.14184059999999998,0,0.8886933642412681,1
24.0,u,-0.092702866,0.14184059999999998,0,0.6535707406765059,1
24.0,g,-0.26909387,0.14184059999999998,0,1.8971568789190123,1
24.0,r,0.06408433599999999,0.14206633,0,0.4510874321874859,1
24.0,i,0.34502083,0.14305167,0,2.4118616021749344,1
24.0,z,-0.032646775,0.14184059999999998,0,0.2301652347776307,1
24.0,Y,-0.006962706,0.14184059999999998,0,0.049088244127562915,1
26.0,u,-0.12316367,0.14184059999999998,0,0.8683245135736878,1
26.0,g,-0.009685984,0.14184059999999998,0,0.06828781040125324,1
26.0,r,-0.33993626,0.14184059999999998,0,2.396607600362661,1
26.0,i,0.09573912,0.14217770000000002,0,0.6733764859046109,1
26.0,z,-0.07481137,0.14184059999999998,0,0.5274326955751739,1
26.0,Y,0.054901122999999996,0.14203401,0,0.3865350488942754,1
28.0,u,0.22469412,0.14263047,0,1.5753584770491185,1
28.0,g,0.101238884,0.14219704,0,0.7119619648904084,1
28.0,r,0.104571775,0.14220876,0,0.7353398974859215,1
28.0,i,0.005429789399999999,0.14185975,0,0.038275757570417256,1
28.0,z,-0.107442275,0.14184059999999998,0,0.7574860441932706,1
28.0,Y,0.055918037999999996,0.14203759999999999,0,0.3936847567123072,1
30.0,u,0.14822488,0.14236215,0,1.0411818028879165,1
30.0,g,0.22559436,0.14263363,0,1.5816351305088427,1
30.0,r,0.30857095,0.14292420000000006,0,2.158983223274994,1
30.0,i,0.36746767,0.14313011,0,2.567368040169885,1
30.0,z,0.078377895,0.14211664,0,0.5515039969985218,1
30.0,Y,-0.20257835,0.14184059999999998,0,1.4282113160829835,1
32.0,u,-0.13919719,0.14184059999999998,0,0.9813635165107876,1
32.0,g,0.0016173058,0.14184631,0,0.011401817925330592,1
32.0,r,0.19989482,0.14254352,0,1.4023423863813662,1
32.0,i,-0.13883710000000002,0.14184059999999998,0,0.9788248216660113,1
32.0,z,0.0546134,0.14203301,0,0.3845120229445254,1
32.0,Y,0.1641683,0.14241813,0,1.1527205138840118,1
34.0,u,-0.12970641,0.14184059999999998,0,0.9144519270223054,1
34.0,g,-0.23423347,0.14184059999999998,0,1.6513852169266066,1
34.0,r,0.19000173,0.1425088,0,1.333263138837742,1
34.0,i,-0.23007786,0.14184059999999998,0,1.6220874700191625,1
34.0,z,0.12635837,0.14228533,0,0.8880632318173631,1
34.0,Y,0.23641212,0.14267156,0,1.6570374642290306,1
36.0,u,-0.017959459,0.14184059999999998,0,0.1266171956407404,1
36.0,g,0.07732188,0.14211291,0,0.5440876553720558,1
36.0,r,-0.03437942,0.14184059999999998,0,0.2423806723885827,1
36.0,i,0.15554138,0.14238785,0,1.0923781769301242,1
36.0,z,-0.0047132056,0.14184059999999998,0,0.033228889330699396,1
36.0,Y,-0.06953556,0.14184059999999998,0,0.4902373509418319,1
38.0,u,0.14643270000000005,0.14235586,0,1.0286383714727307,1
38.0,g,-0.041623900000000005,0.14184059999999998,0,0.29345547043653236,1
38.0,r,-0.09720672,0.14184059999999998,0,0.6853236661435443,1
38.0,i,0.419328,0.14331116,0,2.925996830951616,1
38.0,z,-0.06941945,0.14184059999999998,0,0.4894187559838297,1
38.0,Y,0.034285095,0.14196143,0,0.24150992984502906,1
40.0,u,-0.16586034,0.14184059999999998,0,1.1693431922876807,1
40.0,g,0.04757287,0.14200822,0,0.33500081896667677,1
40.0,r,-0.021607362,0.14184059999999998,0,0.15233552311538448,1
40.0,i,0.10695411,0.14221713,0,0.7520480127815827,1
40.0,z,-0.023313608,0.14184059999999998,0,0.1643648433523265,1
40.0,Y,0.06938579,0.14208499,0,0.4883400421114152,1
42.0,u,-0.015027668000000001,0.14184059999999998,0,0.1059475777739237,1
42.0,g,-0.04854244,0.14184059999999998,0,0.34223233686264726,1
42.0,r,-0.15907103,0.14184059999999998,0,1.1214774190182502,1
42.0,i,-0.03414958,0.14184059999999998,0,0.2407602618714247,1
42.0,z,0.15396038,0.1423823,0,1.0813168490746394,1
42.0,Y,-0.09940795,0.14184059999999998,0,0.7008427065311343,1
44.0,u,0.1196904,0.14226191,0,0.8413383455908894,1
44.0,g,0.27423605,0.14280404,0,1.9203661885195966,1
44.0,r,-0.057302345,0.14184059999999998,0,0.4039911351192818,1
44.0,i,-0.089916505,0.14184059999999998,0,0.6339264286812097,1
44.0,z,-0.21345630000000002,0.14184059999999998,0,1.5049026865368593,1
44.0,Y,0.067234665,0.14207742,0,0.47322554843690146,1
46.0,u,0.037937503,0.14197429,0,0.2672138948537795,1
46.0,g,0.19331954,0.14252044,0,1.3564337859187077,1
46.0,r,0.009482029,0.14187405,0,0.06683413210520175,1
46.0,i,0.15869364,0.14239892,0,1.1144300813517405,1
46.0,z,0.08768068,0.14214936,0,0.6168207862490552,1
46.0,Y,-0.16007148,0.14184059999999998,0,1.1285307591761458,1
48.0,u,0.17421739,0.14245342,0,1.2229779390343876,1
48.0,g,-0.09613138,0.14184059999999998,0,0.6777423389353966,1
48.0,r,-0.032502132999999996,0.14184059999999998,0,0.2291454844381651,1
48.0,i,0.1834936,0.14248598,0,1.2878010875175228,1
48.0,z,0.15258077,0.14237745,0,1.0716638765478663,1
48.0,Y,0.02065437,0.1419134,0,0.14554207002298583,1
50.0,u,-0.07531633,0.14184059999999998,0,0.5309927481976248,1
50.0,g,-0.08704546,0.14184059999999998,0,0.6136850802943588,1
50.0,r,0.0060697813,0.14186202,0,0.04278651396617643,1
50.0,i,0.03941451,0.14197947,0,0.2776071075628047,1
50.0,z,0.014402486,0.14189138,0,0.1015036008529905,1
50.0,Y,0.031293906,0.14195088,0,0.22045587882230813,1
52.0,u,0.23793454,0.14267687,0,1.6676461994155043,1
52.0,g,0.11168230000000001,0.14223376,0,0.7852024723244329,1
52.0,r,-0.04630201,0.14184059999999998,0,0.3264369299058239,1
52.0,i,-0.05928987,0.14184059999999998,0,0.4180035194436572,1
52.0,z,0.08933745,0.14215519,0,0.6284501466320013,1
52.0,Y,-0.021240737000000003,0.14184059999999998,0,0.1497507554254565,1
54.0,u,0.13097094,0.14230154,0,0.9203761252337818,1
54.0,g,-0.012870745,0.14184059999999998,0,0.09074090916141077,1
54.0,r,-0.15154812,0.14184059999999998,0,1.0684396428103098,1
54.0,i,-0.15365125,0.14184059999999998,0,1.083267061758058,1
54.0,z,-0.006604829,0.14184059999999998,0,0.046565151303646496,1
54.0,Y,0.0032405932,0.14185204,0,0.022844882597388094,1
56.0,u,-0.090651944,0.14184059999999998,0,0.6391113968779039,1
56.0,g,0.15212427,0.14237586,0,1.0684695425193569,1
56.0,r,-0.047094446,0.14184059999999998,0,0.33202373650421674,1
56.0,i,0.08754135,0.14214887,0,0.6158427428934187,1
56.0,z,-0.02526452,0.14184059999999998,0,0.1781190998910044,1
56.0,Y,-0.052367147,0.14184059999999998,0,0.36919716216654475,1
58.0,u,0.020660255,0.14191343,0,0.14558350819932966,1
58.0,g,0.023839314,0.14192462,0,0.16797165988536733,1
58.0,r,-0.1309194,0.14184059999999998,0,0.9230037097981819,1
58.0,i,-0.031461403,0.14184059999999998,0,0.22180816353004712,1
58.0,z,0.1621035,0.14241089,0,1.138280225620386,1
58.0,Y,-0.074352935,0.14184059999999998,0,0.5242006519994981,1
60.0,u,-0.12086266,0.14184059999999998,0,0.8521020074647175,1
60.0,g,-0.095515855,0.14184059999999998,0,0.6734027845341884,1
60.0,r,-0.11716802400000001,0.14184059999999998,0,0.8260542045084414,1
60.0,i,0.006313841999999999,0.14186287,0,0.044506656322404865,1
60.0,z,-0.05983767,0.14184059999999998,0,0.42186560124534167,1
60.0,Y,-0.05482827,0.14184059999999998,0,0.3865484917576491,1
62.0,u,0.06894313,0.14208344,0,0.4852298761910607,1
62.0,g,-0.08035556,0.14184059999999998,0,0.5665201641843027,1
62.0,r,0.10755518,0.14221926,0,0.7562631109176071,1
62.0,i,-0.10885245,0.14184059999999998,0,0.7674280142638992,1
62.0,z,0.09984533,0.14219214,0,0.7021859998731295,1
62.0,Y,0.084277265,0.1421374,0,0.5929281455830767,1
64.0,u,0.13854988,0.14232817,0,0.9734536739986187,1
64.0,g,0.030445192000000006,0.14194790000000002,0,0.21448145411098019,1
64.0,r,0.27150252,0.14279447,0,1.901351782040299,1
64.0,i,-0.14525321,0.14184059999999998,0,1.024059472393659,1
64.0,z,0.043443962999999995,0.14199367,0,0.305957040197637,1
64.0,Y,0.123433396,0.14227505,0,0.8675688112567875,1
66.0,u,-0.1277648,0.14184059999999998,0,0.9007632511424798,1
66.0,g,0.18589357,0.1424944,0,1.3045675479176726,1
66.0,r,-0.101576924,0.14184059999999998,0,0.7161343367131837,1
66.0,i,0.059603658,0.14205056,0,0.41959467108049414,1
66.0,z,0.0028678398,0.14185072,0,0.020217308731319796,1
66.0,Y,-0.045380622,0.14184059999999998,0,0.3199409900973347,1
68.0,u,-0.0059302836,0.14184059999999998,0,0.04180949319165317,1
68.0,g,0.06779684,0.14207941,0,0.4771756864699818,1
68.0,r,0.19604808,0.14253002,0,1.3754862309006903,1
68.0,i,0.27296832,0.1427996,0,1.9115482116196403,1
68.0,z,-0.20355624,0.14184059999999998,0,1.4351056044602182,1
68.0,Y,-0.113693,0.14184059999999998,0,0.8015547029552894,1
70.0,u,0.049709637,0.14201573,0,0.35002909184778336,1
70.0,g,0.21724929,0.14260438,0,1.5234405142394645,1
70.0,r,0.18724352,0.14249913,0,1.3139976363364463,1
70.0,i,-0.19705273,0.14184059999999998,0,1.3892547690858614,1
70.0,z,0.14726599,0.1423588,0,1.0344705771613698,1
70.0,Y,-0.06996076,0.14184059999999998,0,0.4932350821979039,1
72.0,u,-0.00030301462,0.14184059999999998,0,0.0021363038509425373,1
72.0,g,0.13477269,0.14231491,0,0.947003304151336,1
72.0,r,-0.29439217,0.14184059999999998,0,2.075514133470953,1
72.0,i,0.08565935,0.14214224,0,0.6026312094138941,1
72.0,z,-0.016943701999999998,0.14184059999999998,0,0.11945593856765975,1
72.0,Y,0.089309044,0.1421551,0,0.628250720515831,1
74.0,u,0.16529013,0.1424221,0,1.1605651791400353,1
74.0,g,-0.06713104,0.14184059999999998,0,0.4732850819863989,1
74.0,r,0.06668069,0.14207546,0,0.4693329164656585,1
74.0,i,0.18721712,0.14249904,0,1.3138132018292894,1
74.0,z,0.1819858,0.14248069,0,1.2772664141365402,1
74.0,Y,0.0022683665,0.14184861,0,0.015991460896232962,1
76.0,u,-0.028141367999999996,0.14184059999999998,0,0.1984013604003367,1
76.0,g,0.03103693,0.14194998,0,0.21864694873504034,1
76.0,r,0.12624641,0.14228494,0,0.8872787942279766,1
76.0,i,0.1072513,0.14221819,0,0.7541320839479113,1
76.0,z,0.10269478,0.14220217,0,0.7221744928365018,1
76.0,Y,0.12990998,0.14229782,0,0.9129442741990005,1
78.0,u,0.011087507,0.14187968,0,0.07814725124838172,1
78.0,g,0.044932675,0.14199892,0,0.31642969538078175,1
78.0,r,0.15688689,0.14239258,0,1.101791188838632,1
78.0,i,0.09757363,0.14218415,0,0.6862482913883157,1
78.0,z,-0.0041950867,0.14184059999999998,0,0.029576064258047416,1
78.0,Y,0.058009814000000014,0.14204495,0,0.4083905411632023,1
80.0,u,-0.20047295,0.14184059999999998,0,1.4133678932548228,1
80.0,g,-0.13032748,0.14184059999999998,0,0.9188305746027584,1
80.0,r,0.023187071,0.14192234,0,0.16337858437227007,1
80.0,i,-0.0007222575,0.14184059999999998,0,0.005092036412705531,1
80.0,z,-0.01919935,0.14184059999999998,0,0.13535863497475337,1
80.0,Y,-0.010021157,0.14184059999999998,0,0.07065083622037696,1
82.0,u,0.28948465,0.14285742,0,2.0263886188060796,1
82.0,g,-0.07357574,0.14184059999999998,0,0.5187212970052298,1
82.0,r,0.16928743,0.14243612,0,1.1885147531398637,1
82.0,i,0.01573619,0.14189607,0,0.11089940686870327,1
82.0,z,0.0315681,0.14195184,0,0.2223859866839345,1
82.0,Y,0.012043607,0.14188306,0,0.08488403760110615,1
84.0,u,-0.10336843,0.14184059999999998,0,0.7287647542382083,1
84.0,g,-0.05666332,0.14184059999999998,0,0.39948590177988536,1
84.0,r,-0.01370847,0.14184059999999998,0,0.09664701079944672,1
84.0,i,-0.036384728,0.14184059999999998,0,0.2565184298430774,1
84.0,z,0.0102805635,0.14187685,0,0.07246117671769566,1
84.0,Y,-0.038222257,0.14184059999999998,0,0.26947331723075063,1
86.0,u,0.093989566,0.14217156,0,0.6610996320220444,1
86.0,g,0.028580638,0.14194132,0,0.20135530654498632,1
86.0,r,0.13080125,0.14230095,0,0.9191874685306036,1
86.0,i,-0.040942553,0.14184059999999998,0,0.28865185990471,1
86.0,z,-0.20016582,0.14184059999999998,0,1.4112025752852146,1
86.0,Y,-0.2949372,0.14184059999999998,0,2.079356686308434,1
88.0,u,0.30661628,0.14291738,0,2.145409326703302,1
88.0,g,0.029653207999999997,0.1419451,0,0.20890617569750558,1
88.0,r,-0.1260528,0.14184059999999998,0,0.8886933642412681,1
88.0,i,-0.092702866,0.14184059999999998,0,0.6535707406765059,1
88.0,z,-0.26909387,0.14184059999999998,0,1.8971568789190123,1
88.0,Y,0.06408433599999999,0.14206633,0,0.4510874321874859,1
90.0,u,0.34502083,0.14305167,0,2.4118616021749344,1
90.0,g,-0.032646775,0.14184059999999998,0,0.2301652347776307,1
