mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,0.9333065999999999,0.1450933,0,6.432458287184866,1
0.0,g,0.24306953,0.14269489,0,1.7034214049290763,1
0.0,r,2.8406959,0.15152377,0,18.74752654319517,1
0.0,i,3.5477505,0.15383923,0,23.061416129032885,1
0.0,z,2.92901,0.15181491,0,19.293296027379654,1
0.0,Y,2.8128393,0.15143183,0,18.57495415593934,1
2.0,u,1.5883507,0.14733332,0,10.780661835354012,1
2.0,g,0.9312701999999999,0.14508629,0,6.418733293131969,1
2.0,r,7.449947,0.16603827,0,44.868854632127885,1
2.0,i,8.55395,0.16933018,0,50.5163934745714,1
2.0,z,7.4097649999999975,0.16591722,0,44.659409071583994,1
2.0,Y,7.435693,0.16599533,0,44.794591510496105,1
4.0,u,1.5425434999999998,0.14717779999999994,0,10.480816400299505,1
4.0,g,5.1659393,0.15901163,0,32.487807967253715,1
4.0,r,17.759583,0.19462357,0,91.25093635883876,1
4.0,i,16.832172,0.19222626,0,87.56437335877001,1
4.0,z,15.729517000000001,0.18933640000000002,0,83.07708924432914,1
4.0,Y,15.622192000000002,0.18905278,0,82.63402421270928,1
6.0,u,0.50366515,0.1436051,0,3.5072929164772,1
6.0,g,11.342042999999999,0.17737193,0,63.944971450668646,1
6.0,r,30.70944,0.2254511,0,136.21330745336795,1
6.0,i,28.804554,0.22118616,0,130.2276507716396,1
6.0,z,26.63175,0.21621867,0,123.17044591940187,1
6.0,Y,25.983007,0.21471323,0,121.01260364813105,1
8.0,u,-0.26712924,0.14184059999999998,0,1.8833059081814376,1
8.0,g,19.054779999999997,0.19792306,0,96.27367321422777,1
8.0,r,45.799973,0.25674644,0,178.38600994818077,1
8.0,i,40.65623,0.24652585,0,164.91670143313573,1
8.0,z,38.28241,0.24166335,0,158.4121464839414,1
8.0,Y,37.1492,0.23930725,0,155.2364167821911,1
10.0,u,0.22698025,0.14263849,0,1.591297341972703,1
10.0,g,26.6538,0.21626964,0,123.24337341108071,1
10.0,r,60.545143,0.28401393,0,213.17666707404103,1
10.0,i,53.737213,0.27176455,0,197.73444696889274,1
10.0,z,50.798344,0.26630265,0,190.75418137971968,1
10.0,Y,48.095814000000004,0.2611792,0,184.14871475217018,1
12.0,u,1.5545102,0.14721845,0,10.559207762342288,1
12.0,g,35.02475,0.23482655,0,149.15157591848111,1
12.0,r,76.208405,0.31036618,0,245.54352217113347,1
12.0,i,67.18744000000001,0.29547623,0,227.38695427378374,1
12.0,z,63.95953000000001,0.28996256,0,220.57858090368637,1
12.0,Y,59.11116,0.28147808,0,210.00271140118616,1
14.0,u,3.672453,0.154244,0,23.809373460231843,1
14.0,g,43.788574,0.252799,0,173.2149810719188,1
14.0,r,92.77253,0.335993,0,276.11447262294155,1
14.0,i,80.51424,0.31722707,0,253.80633500161258,1
14.0,z,77.03244000000002,0.31169087,0,247.14371646497062,1
14.0,Y,68.9005,0.29836097,0,230.93000401493532,1
16.0,u,5.491338,0.16003156,0,34.314094044949634,1
16.0,g,49.899184999999996,0.26460904,0,188.57702291652618,1
16.0,r,106.99157,0.35652536,0,300.09525830084004,1
16.0,i,92.28504000000001,0.33526677,0,275.25853516589194,1
16.0,z,89.54545,0.33115587,0,270.4027260637113,1
16.0,Y,77.15389,0.31188565,0,247.37877488111428,1
18.0,u,5.646257,0.16051485,0,35.17591674539771,1
18.0,g,54.373142,0.27293202,0,199.21862594209358,1
18.0,r,116.22646,0.36924955,0,314.7639854943628,1
18.0,i,100.48794000000001,0.34728476,0,289.3531521509899,1
18.0,z,98.110085,0.3438442,0,285.3329647555492,1
18.0,Y,81.13608,0.31820565,0,254.980010568637,1
20.0,u,5.4588165,0.15992992,0,34.132553183294284,1
20.0,g,55.61776700000001,0.2752027,0,202.09746125310545,1
20.0,r,123.27868000000001,0.37867853,0,325.54969514643466,1
20.0,i,107.08214,0.35665235,0,300.2423508495037,1
20.0,z,105.34908,0.35421440000000004,0,297.4161411845481,1
20.0,Y,81.93698,0.31946164,0,256.4845657212553,1
22.0,u,4.717739599999999,0.15759599,0,29.93565762682159,1
22.0,g,54.160088,0.27254146,0,198.72238154150932,1
22.0,r,127.2109,0.38383543,0,331.42042150720687,1
22.0,i,111.220436,0.3624075,0,306.89330656788286,1
22.0,z,109.46606000000001,0.35997890000000005,0,304.0902119540895,1
22.0,Y,82.871025,0.32092023,0,258.22935811805945,1
24.0,u,3.7073227999999996,0.154357,0,24.017846939238257,1
24.0,g,51.18439,0.26702648,0,191.68282486441043,1
24.0,r,127.0526,0.38362917,0,331.18597316257257,1
24.0,i,113.3231,0.36529693,0,310.2218789520076,1
24.0,z,112.89268,0.36470735,0,309.54319949954396,1
24.0,Y,83.75707,0.32229772,0,259.87484491047593,1
26.0,u,2.6109478,0.15076375,0,17.318140468116507,1
26.0,g,47.162279999999996,0.25938588,0,181.82285018752754,1
26.0,r,125.6158,0.38175195,0,329.05084047376835,1
26.0,i,114.94408,0.36750898,0,312.76536426402424,1
26.0,z,114.25728600000001,0.3665734000000001,0,311.6900626177458,1
26.0,Y,84.15514,0.3229147,0,260.61105301183255,1
28.0,u,1.7359596000000002,0.14783342,0,11.742673611961356,1
28.0,g,42.402035,0.25004157,0,169.57994224720312,1
28.0,r,120.61561999999999,0.37514582,0,321.51663051983354,1
28.0,i,113.32426000000001,0.3652985,0,310.2237211485949,1
28.0,z,112.95029,0.36478633,0,309.6341082737393,1
28.0,Y,84.405235,0.3233017,0,261.07266061390953,1
30.0,u,1.6221663999999998,0.14744805,0,11.001613110515873,1
30.0,g,37.79452,0.24065179,0,157.0506498206392,1
30.0,r,114.75473999999998,0.36725128,0,312.4692717204416,1
30.0,i,111.36173000000001,0.36260238,0,307.1180338088239,1
30.0,z,111.00746000000001,0.36211357,0,306.55426693896067,1
30.0,Y,83.87394,0.322479,0,260.09116872726594,1
32.0,u,1.4908653,0.14700212,0,10.1417945537112,1
32.0,g,34.510483,0.23372899,0,147.6517012288463,1
32.0,r,108.18305,0.3581924,0,302.02497317084334,1
32.0,i,107.85271000000002,0.35773098,0,301.49110932466635,1
32.0,z,107.053795,0.35661262,0,300.19631666428404,1
32.0,Y,81.89171,0.31939077,0,256.3997387901974,1
34.0,u,1.2203085,0.14607897,0,8.35375892916003,1
34.0,g,30.014803000000004,0.22390527,0,134.05134680394082,1
34.0,r,100.7332,0.34763768,0,289.7649069571515,1
34.0,i,103.02424,0.35091737,0,293.5854671428776,1
34.0,z,101.37680999999999,0.34856212,0,290.84287759094417,1
34.0,Y,76.83185,0.3113689,0,246.75505485615295,1
