mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,0.0076167663,0.14186746,0,0.05368931184078435,1
0.0,g,-0.010758068,0.14184059999999998,0,0.07584618226375242,1
0.0,r,0.27363607,0.14280194,0,1.9161929452779145,1
0.0,i,-0.12537976,0.14184059999999998,0,0.8839483194515535,1
0.0,z,0.06090512,0.14205514,0,0.4287428107142058,1
0.0,Y,0.05413534,0.14203131,0,0.3811507476766918,1
2.0,u,0.055474743,0.14203602,0,0.3905681319428691,1
2.0,g,0.22774106,0.14264116,0,1.5966012895576565,1
2.0,r,-0.008220974,0.14184059999999998,0,0.057959244391239194,1
2.0,i,-0.016636433,0.14184059999999998,0,0.11728964062475766,1
2.0,z,-0.29667184,0.14184059999999998,0,2.091586189003713,1
2.0,Y,-0.036883485,0.14184059999999998,0,0.2600347502760141,1
4.0,u,-0.29220387,0.14184059999999998,0,2.0600862517502043,1
4.0,g,-0.035513677,0.14184059999999998,0,0.25037737432018764,1
4.0,r,0.06496667,0.14206944,0,0.4572881402221337,1
4.0,i,0.005705669,0.14186072,0,0.04022021740760938,1
4.0,z,-0.091810875,0.14184059999999998,0,0.647282054644439,1
4.0,Y,-0.030050652,0.14184059999999998,0,0.21186213256289105,1
6.0,u,-0.18254113,0.14184059999999998,0,1.2869455571958948,1
6.0,g,0.045749564000000006,0.14200178,0,0.32217598962491883,1
6.0,r,0.026907992000000002,0.14193544,0,0.1895790931426288,1
6.0,i,-0.20249775,0.14184059999999998,0,1.4276430725758353,1
6.0,z,0.11301558,0.14223845,0,0.794550137462831,1
6.0,Y,-0.12164017,0.14184059999999998,0,0.8575835832617743,1
8.0,u,0.06914249,0.14208414,0,0.4866305978978372,1
8.0,g,0.1264094,0.14228553,0,0.8884206285769186,1
8.0,r,0.20282137,0.14255379,0,1.4227708011130393,1
8.0,i,-0.10848579,0.14184059999999998,0,0.7648429998181058,1
8.0,z,0.009720039,0.14187488,0,0.06851134605364952,1
8.0,Y,0.04668763,0.14200510000000002,0,0.3287743186688365,1
10.0,u,-0.0635875,0.14184059999999998,0,0.44830253115116553,1
10.0,g,-0.06305428,0.14184059999999998,0,0.44454324079283375,1
10.0,r,-0.14661166,0.14184059999999998,0,1.0336367725460835,1
10.0,i,-0.008469486,0.14184059999999998,0,0.05971129563749731,1
10.0,z,0.16070859,0.14240599,0,1.128524088066801,1
10.0,Y,-0.027606001,0.14184059999999998,0,0.19462693333220535,1
12.0,u,-0.26420170000000004,0.14184059999999998,0,1.8626662605770143,1
12.0,g,-0.0019628212,0.14184059999999998,0,0.013838218394451238,1
12.0,r,0.09296135,0.14216794,0,0.6538840613432255,1
12.0,i,-0.28727559999999996,0.14184059999999998,0,2.0253411223584785,1
12.0,z,0.033214363999999996,0.14195764,0,0.23397376851291693,1
12.0,Y,0.029877465,0.14194589999999999,0,0.21048487487134185,1
14.0,u,0.17312114,0.14244957,0,1.215315286666011,1
14.0,g,0.17043528,0.14244014,0,1.1965396832662478,1
14.0,r,-0.16040054,0.14184059999999998,0,1.1308506873208377,1
14.0,i,0.09763173,0.14218436,0,0.686655902238474,1
14.0,z,-0.23718236,0.14184059999999998,0,1.672175385608916,1
14.0,Y,0.14526571,0.14235176,0,1.020470066545015,1
16.0,u,0.041927997,0.14198834,0,0.2952918317095615,1
16.0,g,-0.12863754,0.14184059999999998,0,0.9069162143984163,1
16.0,r,0.20847417,0.14257361,0,1.4622213044896597,1
16.0,i,0.25630546,0.14274126,0,1.7955947705659876,1
16.0,z,-0.035756382999999996,0.14184059999999998,0,0.2520884922934618,1
16.0,Y,-0.21345916,0.14184059999999998,0,1.5049228500161451,1
18.0,u,0.07578791,0.14210752,0,0.5333138598154412,1
18.0,g,0.039790716000000004,0.1419808,0,0.2802542033852465,1
18.0,r,-0.12119481,0.14184059999999998,0,0.8544437206272394,1
18.0,i,-0.09161689,0.14184059999999998,0,0.645914427885951,1
18.0,z,-0.15285753,0.14184059999999998,0,1.0776712027444892,1
18.0,Y,-0.15751694,0.14184059999999998,0,1.1105208240799884,1
20.0,u,0.12207195,0.14227028,0,0.858028465256412,1
20.0,g,0.19964516,0.14254265,0,1.4005994697025768,1
20.0,r,0.093835056,0.14217101,0,0.6600153997639885,1
20.0,i,-0.043535452,0.14184059999999998,0,0.3069322323791637,1
20.0,z,-0.13600798,0.14184059999999998,0,0.9588790515550556,1
20.0,Y,-0.20551257,0.14184059999999998,0,1.448898058806858,1
22.0,u,-0.24607275,0.14184059999999998,0,1.734854124982551,1
22.0,g,-0.1483979,0.14184059999999998,0,1.0462300638886188,1
22.0,r,-0.10000674400000001,0.14184059999999998,0,0.70506430457852,1
22.0,i,0.22205001,0.14262122,0,1.5569212631893066,1
22.0,z,0.13770485,0.14232521,0,0.967536601562014,1
22.0,Y,0.04116413,0.14198564,0,0.28991755786007656,1
24.0,u,-0.18555313,0.14184059999999998,0,1.3081806619543348,1
