mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
16.0,u,-0.110605076,0.14184059999999998,0,0.7797843212733168,1
16.0,g,-0.22809526,0.14184059999999998,0,1.6081098077701308,1
16.0,r,-0.08894068,0.14184059999999998,0,0.6270466989000328,1
16.0,i,0.20680486,0.14256775,0,1.4505725172768738,1
16.0,z,-0.077318266,0.14184059999999998,0,0.5451067324870312,1
16.0,Y,0.08319107,0.14213356,0,0.5853020919197409,1
18.0,u,0.23326644,0.14266053,0,1.6351154730744375,1
18.0,g,-0.019063048,0.14184059999999998,0,0.1343976830329257,1
18.0,r,-0.14487073,0.14184059999999998,0,1.0213629242967106,1
18.0,i,-0.06586563,0.14184059999999998,0,0.46436372942584847,1
18.0,z,-0.1291797,0.14184059999999998,0,0.9107385332549356,1
18.0,Y,-0.021936364,0.14184059999999998,0,0.15465504235035668,1
20.0,u,0.1661713,0.14242516,0,1.1667271428727901,1
20.0,g,0.098480925,0.14218734,0,0.6926138782819905,1
20.0,r,0.13961755,0.14233193,0,0.9809292264919053,1
20.0,i,0.015895119,0.14189664,0,0.11201899495294604,1
20.0,z,-0.20310327,0.14184059999999998,0,1.4319120900503808,1
20.0,Y,0.057454585999999995,0.142043,0,0.4044872749801116,1
22.0,u,-0.12731554,0.14184059999999998,0,0.8975958928543732,1
22.0,g,-0.018883048,0.14184059999999998,0,0.13312865286807868,1
22.0,r,-0.0694504,0.14184059999999998,0,0.4896369586705076,1
22.0,i,0.23403801,0.14266323,0,1.6404928586013368,1
22.0,z,0.12733974,0.14228879,0,0.8949386666370556,1
22.0,Y,0.11709488,0.14225277,0,0.8231465721194744,1
24.0,u,0.009950908,0.14187568,0,0.07013822242120707,1
24.0,g,0.13256638,0.14230716,0,0.9315510196394898,1
24.0,r,0.023901505,0.14192483,0,0.16840960810028802,1
24.0,i,0.24488002,0.14270122,0,1.7160331215108042,1
24.0,z,-0.15098651,0.14184059999999998,0,1.064480198194311,1
24.0,Y,-0.06862757,0.14184059999999998,0,0.48383586927861283,1
26.0,u,-0.032843906,0.14184059999999998,0,0.2315550413633332,1
26.0,g,-0.09132359,0.14184059999999998,0,0.6438466137340085,1
26.0,r,0.007883749,0.14186841,0,0.055570856119413765,1
26.0,i,0.0071922945999999995,0.14186597,0,0.05069781428202971,1
26.0,z,-0.25873208,0.14184059999999998,0,1.824104522964511,1
26.0,Y,0.14543599999999998,0.14235236,0,1.0216620223226365,1
28.0,u,0.09480119999999999,0.14217441,0,0.666795100468502,1
28.0,g,0.204046,0.14255807,0,1.431318479550123,1
28.0,r,0.06738606,0.14207795,0,0.4742893601716522,1
28.0,i,-0.17076053,0.14184059999999998,0,1.2038903529736902,1
28.0,z,-0.09874901,0.14184059999999998,0,0.6961970691043327,1
28.0,Y,-0.22738539,0.14184059999999998,0,1.6031051053083534,1
30.0,u,-0.06989924,0.14184059999999998,0,0.49280135588822954,1
30.0,g,0.34592682,0.14305484,0,2.418141322586499,1
30.0,r,0.16034457,0.14240472,0,1.1259779170240984,1
30.0,i,-0.005409526,0.14184059999999998,0,0.03813806484180129,1
30.0,z,0.19572929,0.1425289,0,1.3732603703529602,1
30.0,Y,-0.006496214,0.14184059999999998,0,0.045799397351675056,1
32.0,u,-0.061552305,0.14184059999999998,0,0.43395406533813313,1
32.0,g,0.29991713,0.14289394,0,2.0988792806748835,1
32.0,r,0.19089516,0.14251195,0,1.3395028276576106,1
32.0,i,-0.0084342975,0.14184059999999998,0,0.05946321081552109,1
32.0,z,0.012197598999999998,0.14188361,0,0.08596904885631257,1
32.0,Y,-0.07304806,0.14184059999999998,0,0.515001064575305,1
34.0,u,0.251793,0.14272545,0,1.76417730685032,1
34.0,g,-0.03618027,0.14184059999999998,0,0.25507696667949803,1
34.0,r,-0.06320917,0.14184059999999998,0,0.4456352412496845,1
34.0,i,0.024756238,0.14192785,0,0.17442833101466695,1
34.0,z,-0.13483942,0.14184059999999998,0,0.9506405077248686,1
34.0,Y,0.12409078,0.14227737,0,0.8721751041644923,1
