mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,u,0.062108196,0.14205939,0,0.43719880818860335,1
0.0,g,-0.10420257599999999,0.14184059999999998,0,0.7346456233264665,1
0.0,r,-0.10814049,0.14184059999999998,0,0.7624085769518743,1
0.0,i,-0.21311492,0.14184059999999998,0,1.502495900327551,1
0.0,z,-0.27399737,0.14184059999999998,0,1.9317273756597197,1
0.0,Y,0.003419803,0.14185266,0,0.024108134454440263,1
2.0,u,-0.14401792,0.14184059999999998,0,1.0153504708806929,1
2.0,g,0.044328645,0.14199679999999998,0,0.31218059139360893,1
2.0,r,0.045811683,0.14200202,0,0.3226128966334422,1
2.0,i,-0.032377202,0.14184059999999998,0,0.2282646999519179,1
2.0,z,-0.048508298,0.14184059999999998,0,0.3419916300410461,1
2.0,Y,-0.037858218,0.14184059999999998,0,0.26690678127419093,1
4.0,u,0.26788035,0.14278178,0,1.8761521953291238,1
4.0,g,0.06202723,0.14205910000000002,0,0.43662975479923494,1
4.0,r,-0.116637975,0.14184059999999998,0,0.8223172702315136,1
4.0,i,0.08746087599999999,0.14214858,0,0.6152778733350696,1
4.0,z,0.06865059,0.14208241,0,0.48317444784333263,1
4.0,Y,0.16368559,0.14241645,0,1.1493446859544665,1
6.0,u,-0.22490121,0.14184059999999998,0,1.5855912200032996,1
6.0,g,0.11739495,0.14225383,0,0.8252498368585225,1
6.0,r,0.16470572,0.14242002,0,1.1564787029239287,1
6.0,i,0.46778998,0.14348014,0,3.2603117058569917,1
6.0,z,-0.15159835,0.14184059999999998,0,1.0687937727279777,1
6.0,Y,-0.1240965,0.14184059999999998,0,0.8749011213996558,1
8.0,u,0.03713906,0.14197147,0,0.26159523459185147,1
8.0,g,0.037575893,0.141973,0,0.264669289231051,1
8.0,r,-0.07080354,0.14184059999999998,0,0.49917682243306927,1
8.0,i,0.09601243,0.14217867,0,0.6752941914564259,1
8.0,z,0.18629658,0.14249581,0,1.307382862696103,1
8.0,Y,0.031202137,0.14195056,0,0.21980989014766833,1
10.0,u,0.36071742,0.14310652,0,2.5206218416882757,1
10.0,g,0.071362756,0.14209194,0,0.5022294438375604,1
10.0,r,-0.07754941,0.14184059999999998,0,0.5467363364227168,1
10.0,i,0.19683301,0.14253278,0,1.3809666099265026,1
10.0,z,-0.23282441,0.14184059999999998,0,1.6414511077928324,1
10.0,Y,0.026419984,0.14193371,0,0.18614312272961794,1
12.0,u,0.23768468,0.14267601,0,1.665905010940522,1
12.0,g,-0.1693706,0.14184059999999998,0,1.1940911135457692,1
12.0,r,0.004013656,0.14185476,0,0.02829412280560765,1
12.0,i,-0.14422804,0.14184059999999998,0,1.0168318520931243,1
12.0,z,0.06886663,0.14208315,0,0.48469244945653306,1
12.0,Y,-0.10225847,0.14184059999999998,0,0.7209393502283551,1
14.0,u,0.13818087,0.14232688,0,0.9708698033709445,1
14.0,g,-0.17856269,0.14184059999999998,0,1.2588968884790392,1
14.0,r,0.19035688,0.14251006,0,1.3357434555848198,1
14.0,i,-0.25209215,0.14184059999999998,0,1.777291903728552,1
14.0,z,-0.038396966,0.14184059999999998,0,0.2707050449589187,1
14.0,Y,0.055722583,0.14203691,0,0.39231058321389845,1
16.0,u,0.00439133,0.14185609,0,0.03095623176981686,1
16.0,g,-0.04389847400000002,0.14184059999999998,0,0.30949159831529216,1
16.0,r,-0.22163074,0.14184059999999998,0,1.562533858429815,1
16.0,i,-0.092849895,0.14184059999999998,0,0.654607319765991,1
16.0,z,-0.09799989999999999,0.14184059999999998,0,0.6909157180666184,1
16.0,Y,0.09303558599999999,0.1421682,0,0.6544050357252887,1
18.0,u,-0.019190546,0.14184059999999998,0,0.13529656529935719,1
18.0,g,-0.243664,0.14184059999999998,0,1.717872033818244,1
18.0,r,-0.1555631,0.14184059999999998,0,1.096745924650629,1
18.0,i,0.00913804,0.14187282,0,0.06441008221306942,1
18.0,z,0.26647059999999995,0.14277686,0,1.8663430474658145,1
18.0,Y,-0.07517789,0.14184059999999998,0,0.5300167229975057,1
20.0,u,0.29193765,0.14286602,0,2.043436570851487,1
20.0,g,0.023395985,0.14192307,0,0.1648497668490401,1
20.0,r,0.16566825,0.14242342,0,1.1632093232980925,1
20.0,i,0.09218162,0.1421652,0,0.6484119883065618,1
20.0,z,0.08456192,0.14213838,0,0.5949267185963425,1
20.0,Y,0.25280643,0.14272898,0,1.7712340549200312,1
22.0,u,0.08135721,0.14212713,0,0.5724256164182026,1
22.0,g,0.1199306,0.14226276,0,0.8430217437086136,1
22.0,r,-0.16567864,0.14184059999999998,0,1.1680621768379436,1
22.0,i,-0.05095977,0.14184059999999998,0,0.35927491846481197,1
22.0,z,0.31601346,0.14295024,0,2.2106535812741552,1
22.0,Y,0.23472218,0.14266564,0,1.645260764960645,1
24.0,u,-0.15891883,0.14184059999999998,0,1.1204043835121964,1
24.0,g,0.035206906,0.14196466,0,0.2479976777319088,1
24.0,r,0.19345134,0.14252092,0,1.3573539940662747,1
24.0,i,0.41959113,0.14331207,0,2.9278143145933204,1
24.0,z,-0.29638597,0.14184059999999998,0,2.0895707575969085,1
24.0,Y,0.042481015999999996,0.14199027,0,0.29918258483486226,1
26.0,u,-0.016458277,0.14184059999999998,0,0.11603361096893275,1
26.0,g,0.32033736,0.14296536,0,2.2406641720763685,1
26.0,r,1.4803468000000002,0.14696634,0,10.07269283565203,1
26.0,i,0.5979098,0.14393286,0,4.154088232527305,1
26.0,z,0.8919867,0.14495084,0,6.153718736642023,1
26.0,Y,0.7300979000000001,0.14439133,0,5.056383232982202,1
28.0,u,-0.04846108,0.14184059999999998,0,0.3416587352281364,1
28.0,g,0.9151164,0.1450306,0,6.309815997451572,1
28.0,r,3.1805732000000004,0.15264119,0,20.836926127213765,1
28.0,i,0.9953294,0.14530689,0,6.849843114803435,1
28.0,z,0.87317747,0.14488594,0,6.026654277150703,1
28.0,Y,1.9135159,0.14843272,0,12.89146961667212,1
30.0,u,0.28202993,0.14283133,0,1.974566294383732,1
30.0,g,2.0617101000000004,0.14893109,0,13.843382869218244,1
30.0,r,5.5979867,0.1603644,0,34.9079141006358,1
30.0,i,2.201673,0.14940023,0,14.73674438118335,1
30.0,z,2.1880349999999997,0.14935459,0,14.649934762634343,1
30.0,Y,3.4791355000000004,0.15361606,0,22.648253704723324,1
32.0,u,0.04386374,0.14199515,0,0.30891012826846553,1
32.0,g,3.2612417000000002,0.15290520000000002,0,21.328520547371834,1
32.0,r,8.076974,0.16791585,0,48.10131979798214,1
32.0,i,4.7798567,0.15779296,0,30.291951554746166,1
32.0,z,3.4537572999999995,0.15353343,0,22.49514845073154,1
32.0,Y,5.938717,0.16142328,0,36.789718310766574,1
34.0,u,0.3091374,0.14292619,0,2.1629163976175394,1
34.0,g,4.0385513,0.15542622,0,25.983719477961955,1
34.0,r,11.323195,0.17731878,0,63.85784404787806,1
34.0,i,7.732089,0.16688573,0,46.33163662345486,1
34.0,z,6.113468599999999,0.16196367,0,37.74592536709003,1
34.0,Y,8.570189,0.16937813,0,50.59796680952848,1
36.0,u,0.5418059000000001,0.14373784,0,3.769403380487699,1
36.0,g,5.127479599999999,0.15889065,0,32.270492945934826,1
36.0,r,13.604495000000002,0.18363893,0,74.0828483372235,1
36.0,i,11.6784,0.17831758,0,65.4921404832883,1
36.0,z,9.456924,0.17197584,0,54.98984043340042,1
36.0,Y,11.4737,0.17774267,0,64.55231037094244,1
38.0,u,0.9449318999999999,0.14513336,0,6.510783599304805,1
38.0,g,6.629026400000001,0.16354749999999998,0,40.53272841223499,1
38.0,r,17.02496,0.19272704,0,88.3371632750651,1
38.0,i,15.513319000000001,0.18876462,0,82.18340386032087,1
38.0,z,12.228105000000001,0.17985234,0,67.98969087641562,1
38.0,Y,14.065145499999998,0.1848889,0,76.07349873356377,1
40.0,u,0.6974336999999999,0.14427818,0,4.833951329300105,1
40.0,g,8.145023,0.16811836,0,48.44814688889423,1
40.0,r,19.139645,0.19813734,0,96.59786994213206,1
40.0,i,18.800268,0.19727907,0,95.29783367287772,1
40.0,z,15.679984,0.18920557,0,82.87273995157754,1
40.0,Y,16.689732,0.19185539,0,86.99120728377764,1
42.0,u,0.8660822,0.14486144,0,5.978693847030652,1
