mjd,band,flux,fluxerr,detected_bool
53000.0,u,0.051453713,0.14202188,0
53000.0,g,-0.02476766,0.14184059999999998,0
53000.0,r,-0.07513295,0.14184059999999998,0
53000.0,i,-0.14727442,0.14184059999999998,0
53000.0,z,-0.05122415,0.14184059999999998,0
53000.0,Y,0.16550615,0.14242284,0
53002.0,u,0.29266745,0.14286856,0
53002.0,g,0.10265639999999998,0.14220202,0
53002.0,r,0.06684928400000001,0.14207606,0
53002.0,i,0.039913088,0.14198124,0
53002.0,z,-0.07471435,0.14184059999999998,0
53002.0,Y,0.039685484,0.14198044,0
53004.0,u,-0.16655934,0.14184059999999998,0
53004.0,g,-0.057401877,0.14184059999999998,0
53004.0,r,0.020369297,0.1419124,0
53004.0,i,-0.092923686,0.14184059999999998,0
53004.0,z,0.329678,0.14299802,0
53004.0,Y,-0.018598633,0.14184059999999998,0
53006.0,u,-0.18203633,0.14184059999999998,0
53006.0,g,0.058897916,0.14204808,0
53006.0,r,0.24597728,0.14270507,0
53006.0,i,-0.07147383,0.14184059999999998,0
53006.0,z,0.4176488,0.1433053,0
53006.0,Y,-0.18163434,0.14184059999999998,0
53008.0,u,-0.011158189,0.14184059999999998,0
53008.0,g,-0.023264805,0.14184059999999998,0
53008.0,r,0.14040808,0.1423347,0
53008.0,i,0.003997081,0.1418547,0
53008.0,z,-0.004505406599999999,0.14184059999999998,0
53008.0,Y,0.104256086,0.14220764,0
53010.0,u,0.04442429,0.14199713,0
53010.0,g,0.11740071,0.14225386,0
53010.0,r,-0.115245216,0.14184059999999998,0
53010.0,i,-0.06733816,0.14184059999999998,0
53010.0,z,0.05235195,0.14202504,0
53010.0,Y,-0.14398447,0.14184059999999998,0
53012.0,u,-0.03099635,0.14184059999999998,0
53012.0,g,-0.05729543,0.14184059999999998,0
53012.0,r,0.0040055546,0.14185473,0
53012.0,i,0.11844112,0.14225751,0
53012.0,z,-0.05629821,0.14184059999999998,0
53012.0,Y,-0.17010708,0.14184059999999998,0
53014.0,u,0.119269945,0.14226042,0
53014.0,g,0.07765904,0.14211410000000002,0
53014.0,r,-0.051269352,0.14184059999999998,0
53014.0,i,-0.11939839,0.14184059999999998,0
53014.0,z,0.16970252,0.14243758,0
53014.0,Y,0.14224337,0.14234115,0
53016.0,u,0.18297344,0.14248414,0
53016.0,g,-0.15659453,0.14184059999999998,0
53016.0,r,0.09210073,0.14216489999999998,0
53016.0,i,0.3828568,0.14318386,0
53016.0,z,-0.09990618,0.14184059999999998,0
53016.0,Y,-0.16805534,0.14184059999999998,0
53018.0,u,0.2187324,0.14260957,0
53018.0,g,0.0013432087,0.14184535,0
53018.0,r,-0.17857593,0.14184059999999998,0
53018.0,i,0.12644717,0.14228565,0
53018.0,z,0.007593673,0.14186738,0
53018.0,Y,0.12053554,0.14226487,0
53020.0,u,0.20494294,0.14256121,0
53020.0,g,0.13026375,0.14229906,0
53020.0,r,-0.03165763,0.14184059999999998,0
53020.0,i,0.0141161,0.14189036,0
53020.0,z,-0.14225622,0.14184059999999998,0
53020.0,Y,-0.18136802,0.14184059999999998,0
53022.0,u,0.1454714,0.14235249,0
53022.0,g,0.0508339,0.1420197,0
53022.0,r,-0.13522854,0.14184059999999998,0
53022.0,i,-0.13007495,0.14184059999999998,0
53022.0,z,-0.18236963,0.14184059999999998,0
53022.0,Y,0.07719852,0.1421125,0
53024.0,u,0.23115644,0.14265314,0
53024.0,g,0.47375116,0.1435009,0
53024.0,r,2.2034173,0.14940608,0
53024.0,i,3.0564563,0.15223409,0
53024.0,z,2.8148491,0.15143846,0
53024.0,Y,2.7385545,0.15118636,0
53026.0,u,0.2580873,0.14274749,0
53026.0,g,3.033288,0.15215798,0
53026.0,r,9.78453,0.17292568,0
53026.0,i,15.316691,0.18824306,0
53026.0,z,13.85276,0.18431364,0
53026.0,Y,13.350174,0.18294516,0
53028.0,u,1.4070156,0.14671664,0
53028.0,g,7.1997075,0.165283,0
53028.0,r,23.435497,0.20869656,0
53028.0,i,35.631786,0.23611555,0
53028.0,z,32.829082,0.23010397,0
53028.0,Y,32.27721,0.22890165,0
53030.0,u,2.6550198,0.15090984,0
53030.0,g,14.990356,0.18737426,0
53030.0,r,48.415848,0.26179117,0
53030.0,i,74.58417,0.3077384,0
53030.0,z,68.26889,0.2973006,0
53030.0,Y,66.531715,0.29436454,0
53032.0,u,3.450937,0.15352425,0
53032.0,g,24.911766,0.21220396,0
53032.0,r,81.51958499999998,0.31880772,0
53032.0,i,125.62798,0.38176793,0
53032.0,z,115.52815,0.36830276,0
53032.0,Y,114.41457,0.36678785,0
53034.0,u,4.2047157,0.15595986,0
53034.0,g,30.583387,0.22517137,0
53034.0,r,107.66134,0.35746342,0
53034.0,i,164.55771,0.42973998,0
53034.0,z,151.85506,0.41469726,0
53034.0,Y,153.48666,0.41665986,0
53036.0,u,4.6906940000000015,0.15751016,0
53036.0,g,35.100159999999995,0.23498707,0
53036.0,r,128.87135,0.38599238,0
53036.0,i,203.50024,0.4728837,0
53036.0,z,187.17725,0.4552977,0
53036.0,Y,185.45828,0.45340604,0
53038.0,u,4.1677704,0.15584135,0
53038.0,g,35.898987,0.2366807,0
53038.0,r,145.9398,0.40750283,0
53038.0,i,232.66757,0.50277865,0
53038.0,z,214.05182,0.48391175,0
53038.0,Y,207.814,0.47742304,0
53040.0,u,3.1990097,0.15270157,0
53040.0,g,33.031240000000004,0.23054284,0
53040.0,r,153.37347,0.416524,0
53040.0,i,249.95876,0.5196898,0
53040.0,z,230.47304,0.50059146,0
53040.0,Y,223.73572,0.49381626,0
