mjd,band,flux,fluxerr,detected_bool
53002.0,u,0.10614124,0.14221428,0
53002.0,g,-0.008269559000000001,0.14184059999999998,0
53002.0,r,-0.19626153,0.14184059999999998,0
53002.0,i,-0.31238115,0.14184059999999998,0
53002.0,z,-0.13255394,0.14184059999999998,0
53002.0,Y,0.35429832,0.14308410000000002,0
53004.0,u,0.025332756,0.14192988,0
53004.0,g,0.025042104,0.14192887,0
53004.0,r,0.04892385,0.14201297,0
53004.0,i,0.07387964400000001,0.14210079999999994,0
53004.0,z,-0.04357595,0.14184059999999998,0
53004.0,Y,0.02130344,0.1419157,0
53006.0,u,0.26517057,0.1427723,0
53006.0,g,0.11932098,0.14226061,0
53006.0,r,0.11421922,0.14224267,0
53006.0,i,-0.03281446,0.14184059999999998,0
53006.0,z,-0.071828805,0.14184059999999998,0
53006.0,Y,-0.2856492,0.14184059999999998,0
53008.0,u,0.2783335,0.14281839,0
53008.0,g,-0.03620149,0.14184059999999998,0
53008.0,r,-0.09578071,0.14184059999999998,0
53008.0,i,-0.13026421,0.14184059999999998,0
53008.0,z,-0.049950402000000005,0.14184059999999998,0
53008.0,Y,-0.08552082,0.14184059999999998,0
53010.0,u,-0.1666999,0.14184059999999998,0
53010.0,g,0.07446682,0.14210287,0
53010.0,r,0.06344019599999999,0.14206406,0
53010.0,i,0.05370257,0.14202979,0
53010.0,z,0.16056420000000002,0.14240548,0
53010.0,Y,-0.06077015,0.14184059999999998,0
53012.0,u,0.11981277,0.14226232,0
53012.0,g,-0.13364936,0.14184059999999998,0
53012.0,r,-0.028962852,0.14184059999999998,0
53012.0,i,-0.02126606,0.14184059999999998,0
53012.0,z,-0.021906847000000004,0.14184059999999998,0
53012.0,Y,-0.02586005,0.14184059999999998,0
53014.0,u,-0.12660436,0.14184059999999998,0
53014.0,g,-0.26815113,0.14184059999999998,0
53014.0,r,-0.1712604,0.14184059999999998,0
53014.0,i,0.050771587,0.14201947,0
53014.0,z,0.16545524,0.14242266,0
53014.0,Y,-0.009898913,0.14184059999999998,0
53016.0,u,-0.096341304,0.14184059999999998,0
53016.0,g,-0.09944576,0.14184059999999998,0
53016.0,r,-0.1984756,0.14184059999999998,0
53016.0,i,0.13761671,0.1423249,0
53016.0,z,-0.11423933,0.14184059999999998,0
53016.0,Y,-0.33669817,0.14184059999999998,0
53018.0,u,0.016089203,0.14189732,0
53018.0,g,0.035520583,0.14196578,0
53018.0,r,-0.048380647,0.14184059999999998,0
53018.0,i,0.05513583,0.14203483,0
53018.0,z,0.12920383,0.14229533,0
53018.0,Y,-0.42489612,0.14184059999999998,0
53020.0,u,-0.14807566,0.14184059999999998,0
53020.0,g,-0.084921576,0.14184059999999998,0
53020.0,r,-0.17247131,0.14184059999999998,0
53020.0,i,0.031712074,0.14195237,0
53020.0,z,0.19713983,0.14253385,0
53020.0,Y,0.23465574,0.14266539,0
53022.0,u,0.060898658,0.14205512,0
53022.0,g,0.06841488,0.14208157,0
53022.0,r,0.06492095,0.14206928,0
53022.0,i,0.09937916,0.1421905,0
53022.0,z,0.0828842,0.14213249,0
53022.0,Y,0.17315355,0.14244969,0
53024.0,u,0.12347806,0.14227523,0
53024.0,g,-0.008345122,0.14184059999999998,0
53024.0,r,0.0010384321,0.14184427,0
53024.0,i,-0.13476191,0.14184059999999998,0
53024.0,z,-0.12659477,0.14184059999999998,0
53024.0,Y,0.004644695999999999,0.14185698,0
53026.0,u,-0.09727358,0.14184059999999998,0
53026.0,g,0.0490862,0.14201353,0
53026.0,r,0.15565297,0.14238824,0
53026.0,i,-0.12621962,0.14184059999999998,0
53026.0,z,0.08788681,0.14215009,0
53026.0,Y,0.08782211,0.14214985,0
53028.0,u,-0.29472044,0.14184059999999998,0
53028.0,g,-0.04086837,0.14184059999999998,0
53028.0,r,-0.06620715,0.14184059999999998,0
53028.0,i,-0.060259923,0.14184059999999998,0
53028.0,z,0.30259457,0.14290329999999998,0
53028.0,Y,0.19356513,0.14252132,0
53030.0,u,0.20829602,0.14257298,0
53030.0,g,-0.059468422,0.14184059999999998,0
53030.0,r,-0.018432485,0.14184059999999998,0
53030.0,i,-0.07504816,0.14184059999999998,0
53030.0,z,-0.13299759,0.14184059999999998,0
53030.0,Y,-0.053394087,0.14184059999999998,0
53032.0,u,0.13084425,0.1423011,0
53032.0,g,-0.1708136,0.14184059999999998,0
53032.0,r,0.03916075,0.14197859,0
53032.0,i,-0.031177197,0.14184059999999998,0
53032.0,z,-0.07272460000000001,0.14184059999999998,0
53032.0,Y,-0.26756197,0.14184059999999998,0
53034.0,u,0.12462388,0.14227925,0
53034.0,g,-0.08118539,0.14184059999999998,0
53034.0,r,-0.26169732,0.14184059999999998,0
53034.0,i,-0.15522398,0.14184059999999998,0
53034.0,z,0.045527805,0.142001,0
53034.0,Y,-0.024151076,0.14184059999999998,0
53036.0,u,-0.002546899,0.14184059999999998,0
53036.0,g,-0.16425966,0.14184059999999998,0
53036.0,r,-0.04459342,0.14184059999999998,0
53036.0,i,0.0464651,0.14200431,0
53036.0,z,-0.00852434,0.14184059999999998,0
53036.0,Y,0.10836638,0.1422221,0
53038.0,u,-0.23439305,0.14184059999999998,0
53038.0,g,0.08343764,0.14213443,0
53038.0,r,-0.2102246,0.14184059999999998,0
53038.0,i,-0.24936351,0.14184059999999998,0
53038.0,z,0.16468878,0.14241996,0
