mjd,band,flux,fluxerr,detected_bool
53038.0,u,0.0155465845,0.1418954,0
53038.0,g,-0.24072218,0.14184059999999998,0
53038.0,r,-0.22832508,0.14184059999999998,0
53038.0,i,0.10089991,0.14219585,0
53038.0,z,-0.046995617,0.14184059999999998,0
53038.0,Y,-0.051389143,0.14184059999999998,0
53040.0,u,-0.05277674,0.14184059999999998,0
53040.0,g,0.13569172,0.14231813,0
53040.0,r,0.053758293,0.14202999,0
53040.0,i,0.01535109,0.14189471,0
53040.0,z,-0.1302961,0.14184059999999998,0
53040.0,Y,0.14189613,0.14233993,0
53042.0,u,0.06736737,0.1420779,0
53042.0,g,0.1584233,0.14239798,0
53042.0,r,-0.05365544,0.14184059999999998,0
53042.0,i,-0.1175056,0.14184059999999998,0
53042.0,z,-0.08919553,0.14184059999999998,0
53042.0,Y,0.21413954,0.14259347,0
53044.0,u,0.012913697,0.14188613,0
53044.0,g,0.06368922,0.14206494,0
53044.0,r,0.10208116,0.1422,0
53044.0,i,-0.07594349,0.14184059999999998,0
53044.0,z,-0.17524457,0.14184059999999998,0
53044.0,Y,0.190159,0.14250937,0
53046.0,u,0.16702087,0.14242816,0
53046.0,g,0.13084526,0.1423011,0
53046.0,r,-0.085865684,0.14184059999999998,0
53046.0,i,0.07883736,0.14211826,0
53046.0,z,-0.016103126000000002,0.14184059999999998,0
53046.0,Y,-0.052020997,0.14184059999999998,0
53048.0,u,0.15943487,0.14240152,0
53048.0,g,0.07208442,0.14209448,0
53048.0,r,0.120454654,0.14226459,0
53048.0,i,0.16475563,0.14242022,0
53048.0,z,-0.046825953,0.14184059999999998,0
53048.0,Y,0.102885865,0.14220284,0
53050.0,u,-0.067122474,0.14184059999999998,0
53050.0,g,0.037245095,0.14197184,0
53050.0,r,0.021750474,0.14191727,0
53050.0,i,0.09234602,0.14216577,0
53050.0,z,0.010526768,0.14187771,0
53050.0,Y,-0.040642425,0.14184059999999998,0
53052.0,u,0.0022040345000000003,0.14184839,0
53052.0,g,0.20891216,0.14257514,0
53052.0,r,-0.1375164,0.14184059999999998,0
53052.0,i,-0.071577534,0.14184059999999998,0
53052.0,z,0.10777622,0.14222004,0
53052.0,Y,0.11979271,0.14226227,0
53054.0,u,0.29039377,0.1428606,0
53054.0,g,-0.23005809,0.14184059999999998,0
53054.0,r,0.04875406,0.14201237,0
53054.0,i,0.25952214,0.14275251,0
53054.0,z,-0.020618342,0.14184059999999998,0
53054.0,Y,0.21084534,0.14258192,0
53056.0,u,-0.08692928400000001,0.14184059999999998,0
53056.0,g,-0.2409611,0.14184059999999998,0
53056.0,r,-0.25088876,0.14184059999999998,0
53056.0,i,0.01671414,0.14189953,0
53056.0,z,-0.072519645,0.14184059999999998,0
53056.0,Y,-0.1570704,0.14184059999999998,0
53058.0,u,0.07837379,0.14211662,0
53058.0,g,-0.1487885,0.14184059999999998,0
53058.0,r,-0.03158569,0.14184059999999998,0
53058.0,i,0.19139706,0.14251370000000002,0
