mjd,band,flux,fluxerr,detected_bool
53000.0,u,3835.9797,1.963695,0
53000.0,g,9124.731,3.0240452,0
53000.0,r,9206.294,3.0375009,0
53000.0,i,7995.198,2.8311336,0
53000.0,z,7151.8374,2.6780508,0
53000.0,Y,6856.638000000001,2.6223571,0
53002.0,u,4901.641,2.2185040000000003,0
53002.0,g,11488.396,3.3924199999999995,0
53002.0,r,11532.082,3.3988528,0
53002.0,i,9455.963,3.0783246,0
53002.0,z,8766.556,2.9642327,0
53002.0,Y,8341.902,2.8917158,0
53004.0,u,5521.5786,2.3540812,0
53004.0,g,13166.08,3.6312804,0
53004.0,r,13157.002,3.6300306,0
53004.0,i,10002.854,3.1659079,0
53004.0,z,9581.73,3.0986848,0
53004.0,Y,8717.879,2.9560106,0
53006.0,u,5676.565,2.3867726,0
53006.0,g,14128.708,3.7614927,0
53006.0,r,14152.442,3.764646,0
53006.0,i,9878.323,3.146179,0
53006.0,z,9843.49,3.1406384,0
53006.0,Y,8286.032,2.8820395,0
53008.0,u,5385.0347,2.3248985,0
53008.0,g,14395.223999999998,3.7967541,0
53008.0,r,14766.26,3.845306,0
53008.0,i,9547.574,3.0931687,0
53008.0,z,9840.725,3.140198,0
53008.0,Y,7996.9940000000015,2.8314507,0
53010.0,u,4823.987,2.200933,0
53010.0,g,14032.506,3.7486832,0
53010.0,r,14891.058,3.8614992999999993,0
53010.0,i,9153.909,3.0288658,0
53010.0,z,9457.7,3.0786066,0
53010.0,Y,7741.8833,2.786037,0
53012.0,u,4182.8,2.050102,0
53012.0,g,13226.664,3.6396132,0
53012.0,r,14546.407,3.8166118,0
53012.0,i,8825.1,2.9740912999999995,0
53012.0,z,8895.14,2.985843,0
53012.0,Y,7742.995,2.7862365,0
53014.0,u,3556.1543,1.8911036,0
53014.0,g,12149.279,3.4884663,0
53014.0,r,13697.271,3.7036994,0
53014.0,i,8242.280999999999,2.8744392000000003,0
53014.0,z,8252.799,2.8762681,0
53014.0,Y,7222.19,2.6911537999999995,0
53016.0,u,2973.2883,1.7301466,0
53016.0,g,10931.652,3.309346,0
53016.0,r,12374.858,3.520650100000001,0
53016.0,i,7244.260999999998,2.6952512000000004,0
53016.0,z,7647.7764,2.7690964,0
53016.0,Y,6522.097,2.5577757,0
53018.0,u,2444.6575,1.5699606000000002,0
53018.0,g,9645.662,3.108984,0
53018.0,r,10954.298,3.3127658,0
53018.0,i,6213.1665,2.4966547,0
53018.0,z,7291.2197,2.7039487,0
53018.0,Y,6297.1680000000015,2.5134213,0
53020.0,u,1965.7756,1.4092176,0
53020.0,g,8368.804,2.8963635,0
53020.0,r,9820.572,3.1369874,0
53020.0,i,5548.712,2.3598368,0
53020.0,z,7056.468000000002,2.6601856,0
53020.0,Y,6186.735,2.491356,0
53022.0,u,1538.564,1.2484722,0
53022.0,g,7082.846,2.6651387000000004,0
53022.0,r,8953.575,2.9956124,0
53022.0,i,5226.964,2.290651,0
53022.0,z,6806.0894,2.6127014,0
53022.0,Y,6258.3477,2.5056868,0
53024.0,u,1187.0178,1.0986977,0
53024.0,g,5945.618,2.4424858,0
53024.0,r,8339.005,2.8912148,0
53024.0,i,5144.979,2.272685,0
53024.0,z,6543.6064,2.561977,0
53024.0,Y,6352.741,2.5244524,0
53026.0,u,921.3246,0.97028005,0
53026.0,g,4999.303,2.2404068,0
53026.0,r,7980.099,2.8284655,0
53026.0,i,5291.9766,2.3047984,0
53026.0,z,6242.248000000001,2.5024722,0
53026.0,Y,6261.052,2.5062263,0
53028.0,u,724.9205,0.86315656,0
53028.0,g,4197.92,2.0537863,0
53028.0,r,7695.468000000002,2.7776945,0
53028.0,i,5470.584,2.3432248,0
53028.0,z,6361.5293,2.5261924,0
53028.0,Y,6526.8975,2.558714,0
