mjd,band,flux,fluxerr,detected_bool
53116.0,u,-0.011045623,0.14184059999999998,0
53116.0,g,0.30394223,0.14290802,0
53116.0,r,0.34606420000000004,0.14305532,0
53116.0,i,-0.03600902,0.14184059999999998,0
53116.0,z,0.18364443,0.14248651,0
53116.0,Y,0.11916194,0.14226006,0
53118.0,u,0.09961638,0.14219134,0
53118.0,g,0.10102474,0.14219628,0
53118.0,r,-0.13695414,0.14184059999999998,0
53118.0,i,-0.12786624,0.14184059999999998,0
53118.0,z,0.38058877,0.14317593,0
53118.0,Y,-0.024099816,0.14184059999999998,0
53120.0,u,-0.12411432,0.14184059999999998,0
53120.0,g,-0.03048872,0.14184059999999998,0
53120.0,r,-0.09359759,0.14184059999999998,0
53120.0,i,0.16522905,0.14242187,0
53120.0,z,-0.008266665999999999,0.14184059999999998,0
53120.0,Y,-0.030877026,0.14184059999999998,0
53122.0,u,-0.25067914,0.14184059999999998,0
53122.0,g,0.11138211,0.14223270000000002,0
53122.0,r,-0.16610445,0.14184059999999998,0
53122.0,i,0.34103876,0.14303775,0
53122.0,z,0.11267535,0.14223725,0
53122.0,Y,0.034112178,0.14196081,0
53124.0,u,0.08688367,0.14214656,0
53124.0,g,0.075324,0.14210588,0
53124.0,r,-0.18579791,0.14184059999999998,0
53124.0,i,0.0420572,0.14198878,0
53124.0,z,0.25932825,0.14275184,0
53124.0,Y,-0.12433765,0.14184059999999998,0
53126.0,u,-0.0063350825,0.14184059999999998,0
53126.0,g,-0.024079792000000003,0.14184059999999998,0
53126.0,r,0.23146936,0.14265423,0
53126.0,i,0.10473308,0.14220932,0
53126.0,z,-0.051003102,0.14184059999999998,0
53126.0,Y,-0.11135444,0.14184059999999998,0
53128.0,u,0.09802378,0.14218573,0
53128.0,g,-0.047120206,0.14184059999999998,0
53128.0,r,0.07038592,0.14208852,0
53128.0,i,-0.10919016,0.14184059999999998,0
53128.0,z,0.04734725,0.14200741,0
