mjd,band,flux,fluxerr,detected_bool
53136.0,u,0.040599633,0.14198366,0
53136.0,g,-0.16648631,0.14184059999999998,0
53136.0,r,-0.11220857,0.14184059999999998,0
53136.0,i,-0.07533283,0.14184059999999998,0
53136.0,z,-0.05605255,0.14184059999999998,0
53136.0,Y,0.13453729999999994,0.14231408,0
53138.0,u,-0.21074156,0.14184059999999998,0
53138.0,g,0.09866199,0.14218797,0
53138.0,r,0.011724351,0.14188194,0
53138.0,i,0.12652555,0.14228591,0
53138.0,z,0.24265358,0.14269342,0
53138.0,Y,-0.09932969,0.14184059999999998,0
53140.0,u,0.084666036,0.14213875,0
53140.0,g,0.12417976,0.14227767,0
53140.0,r,0.080337554,0.14212352,0
53140.0,i,-0.0120602595,0.14184059999999998,0
53140.0,z,0.10522999,0.14221108,0
53140.0,Y,-0.21425886,0.14184059999999998,0
53142.0,u,-0.22774005,0.14184059999999998,0
53142.0,g,-0.2985708,0.14184059999999998,0
53142.0,r,0.14183722,0.14233972,0
53142.0,i,-0.094258375,0.14184059999999998,0
53142.0,z,0.095192134,0.14217578,0
53142.0,Y,-0.04651185,0.14184059999999998,0
53144.0,u,-0.016452147,0.14184059999999998,0
53144.0,g,-0.029460644,0.14184059999999998,0
53144.0,r,0.09714076,0.14218263,0
53144.0,i,0.20476875,0.1425606,0
53144.0,z,-0.0728533,0.14184059999999998,0
53144.0,Y,-0.19134851,0.14184059999999998,0
53146.0,u,-0.10515729,0.14184059999999998,0
53146.0,g,-0.090600416,0.14184059999999998,0
53146.0,r,-0.18159826,0.14184059999999998,0
53146.0,i,0.352963,0.14307941,0
53146.0,z,-0.02158114,0.14184059999999998,0
53146.0,Y,-0.053501148,0.14184059999999998,0
53148.0,u,0.025146833,0.14192922,0
53148.0,g,-0.035925005,0.14184059999999998,0
53148.0,r,-0.02522716,0.14184059999999998,0
53148.0,i,-0.11934629,0.14184059999999998,0
53148.0,z,0.115692675,0.14224786,0
53148.0,Y,-0.04289968,0.14184059999999998,0
53150.0,u,0.08650316,0.14214522,0
53150.0,g,0.19801258,0.14253691,0
53150.0,r,0.041763127,0.14198774,0
53150.0,i,0.1773078,0.14246427,0
53150.0,z,0.24641806,0.14270662,0
53150.0,Y,0.11828224,0.14225696,0
53152.0,u,-0.13000268,0.14184059999999998,0
53152.0,g,-0.11715349,0.14184059999999998,0
53152.0,r,-0.3913645,0.14184059999999998,0
53152.0,i,0.07159338,0.14209276,0
53152.0,z,-0.01761446,0.14184059999999998,0
53152.0,Y,0.18656974,0.14249676,0
53154.0,u,-0.13283196,0.14184059999999998,0
53154.0,g,0.030835425,0.14194927,0
53154.0,r,0.048089825,0.14201002,0
53154.0,i,0.05892373,0.14204817,0
53154.0,z,-0.15784355,0.14184059999999998,0
53154.0,Y,0.13545863,0.14231732,0
53156.0,u,0.053905003,0.1420305,0
53156.0,g,-0.08489927,0.14184059999999998,0
53156.0,r,-0.15427536,0.14184059999999998,0
53156.0,i,-0.025270872000000003,0.14184059999999998,0
53156.0,z,-0.2250662,0.14184059999999998,0
53156.0,Y,0.06741989,0.14207807,0
53158.0,u,-0.14043060000000002,0.14184059999999998,0
53158.0,g,0.05453625,0.14203273,0
53158.0,r,0.0014739556,0.1418458,0
53158.0,i,-0.13353805,0.14184059999999998,0
53158.0,z,-0.09761325,0.14184059999999998,0
53158.0,Y,0.07080161,0.14208998,0
53160.0,u,0.07881265,0.14211817,0
53160.0,g,-0.099024914,0.14184059999999998,0
53160.0,r,0.047064792,0.14200643,0
53160.0,i,0.07510275400000001,0.1421051,0
53160.0,z,0.0034812447,0.14185289,0
53160.0,Y,-0.14999977,0.14184059999999998,0
53162.0,u,0.13431257,0.14231329,0
53162.0,g,0.18779963,0.14250109,0
53162.0,r,0.038648885,0.14197679,0
53162.0,i,-0.14619812,0.14184059999999998,0
53162.0,z,-0.054872304,0.14184059999999998,0
53162.0,Y,0.006088641999999999,0.14186208,0
53164.0,u,-0.03693832,0.14184059999999998,0
53164.0,g,0.04152163,0.1419869,0
53164.0,r,-0.04655282,0.14184059999999998,0
53164.0,i,0.03886921,0.14197756,0
53164.0,z,-0.035672482,0.14184059999999998,0
53164.0,Y,-0.048210587,0.14184059999999998,0
53166.0,u,-0.0007837882000000001,0.14184059999999998,0
53166.0,g,-0.18754923,0.14184059999999998,0
53166.0,r,0.024976091,0.14192863,0
53166.0,i,-0.005550766,0.14184059999999998,0
53166.0,z,-0.00298525,0.14184059999999998,0
53166.0,Y,-0.25814185,0.14184059999999998,0
53168.0,u,0.0695255,0.14208548,0
53168.0,g,0.25408638,0.14273347,0
53168.0,r,0.2597261,0.14275323,0
53168.0,i,-0.09084178,0.14184059999999998,0
53168.0,z,0.086237244,0.1421443,0
53168.0,Y,-0.025913231,0.14184059999999998,0
53170.0,u,-0.098598264,0.14184059999999998,0
53170.0,g,-0.006655459,0.14184059999999998,0
53170.0,r,0.15369377,0.14238137,0
53170.0,i,-0.04321916,0.14184059999999998,0
53170.0,z,0.039060283,0.14197823,0
53170.0,Y,0.18461569,0.14248991,0
53172.0,u,-0.02295117,0.14184059999999998,0
53172.0,g,0.18231069,0.14248183,0
53172.0,r,0.022240998,0.14191899,0
53172.0,i,-0.07107066,0.14184059999999998,0
53172.0,z,-0.07141798,0.14184059999999998,0
53172.0,Y,-0.22305569,0.14184059999999998,0
53174.0,u,-0.09811796,0.14184059999999998,0
53174.0,g,0.013343703,0.14188765,0
53174.0,r,-0.046310786,0.14184059999999998,0
53174.0,i,0.18228629,0.14248173,0
53174.0,z,0.020358957,0.14191237,0
53174.0,Y,0.09854564,0.14218758,0
53176.0,u,0.07296271,0.14209758,0
53176.0,g,-0.08303807,0.14184059999999998,0
53176.0,r,-0.12176669,0.14184059999999998,0
53176.0,i,0.001527626,0.14184599,0
53176.0,z,0.115736656,0.14224802,0
53176.0,Y,0.19712557,0.1425338,0
53178.0,u,0.063098505,0.14206287,0
53178.0,g,-0.1477844,0.14184059999999998,0
53178.0,r,0.066402085,0.1420745,0
53178.0,i,-0.10134254,0.14184059999999998,0
53178.0,z,0.008635315,0.14187105,0
53178.0,Y,0.22257408,0.14262305,0
53180.0,u,-0.08622539,0.14184059999999998,0
53180.0,g,0.08893519,0.14215378,0
53180.0,r,-0.10348274,0.14184059999999998,0
53180.0,i,-0.024271792,0.14184059999999998,0
53180.0,z,0.1348652,0.14231524,0
53180.0,Y,-0.056261014000000005,0.14184059999999998,0
53182.0,u,12.831994,0.18152343,0
53182.0,g,6.7204394,0.16382673,0
53182.0,r,3.3476297999999995,0.15318744,0
53182.0,i,2.3459115,0.14988218,0
53182.0,z,1.7877715,0.14800854,0
53182.0,Y,1.6380483,0.14750189,0
53184.0,u,47.579426,0.26018876,0
53184.0,g,24.83643,0.21202639,0
53184.0,r,12.589251,0.18085356,0
