mjd,band,flux,fluxerr,detected_bool
53312.0,u,0.050800346,0.14201957,0
53312.0,g,-0.27442676,0.14184059999999998,0
53312.0,r,-0.109570675,0.14184059999999998,0
53312.0,i,-0.15509263,0.14184059999999998,0
53312.0,z,-0.32171845,0.14184059999999998,0
53312.0,Y,0.16188604,0.14241013,0
53314.0,u,-0.2855527,0.14184059999999998,0
53314.0,g,0.25365204,0.14273195,0
53314.0,r,-0.020735638,0.14184059999999998,0
53314.0,i,-0.06412759400000001,0.14184059999999998,0
53314.0,z,-0.06270074,0.14184059999999998,0
53314.0,Y,-0.20684737,0.14184059999999998,0
53316.0,u,-0.040838543,0.14184059999999998,0
53316.0,g,0.1494427,0.14236644,0
53316.0,r,-0.18029477,0.14184059999999998,0
53316.0,i,0.16204372,0.14241070000000006,0
53316.0,z,0.061759695,0.14205815,0
53316.0,Y,0.07821387,0.14211605,0
53318.0,u,-0.019914582,0.14184059999999998,0
53318.0,g,-0.081145644,0.14184059999999998,0
53318.0,r,-0.030145371,0.14184059999999998,0
53318.0,i,-0.0051896246000000005,0.14184059999999998,0
53318.0,z,-0.027007878,0.14184059999999998,0
53318.0,Y,0.04603749,0.14200279999999998,0
53320.0,u,0.011548692,0.14188132,0
53320.0,g,0.040042017,0.14198169,0
53320.0,r,0.19199337,0.1425158,0
53320.0,i,0.012045153,0.14188308,0
53320.0,z,-0.12940733,0.14184059999999998,0
53320.0,Y,-0.17002745,0.14184059999999998,0
53322.0,u,-0.0653,0.14184059999999998,0
53322.0,g,0.047245868,0.14200707,0
53322.0,r,-0.038593248,0.14184059999999998,0
53322.0,i,-0.10314389,0.14184059999999998,0
53322.0,z,0.010121089,0.14187628,0
53322.0,Y,0.26160225,0.14275981,0
53324.0,u,0.14913608,0.14236535,0
53324.0,g,-0.18337941,0.14184059999999998,0
53324.0,r,0.01794007,0.14190383,0
53324.0,i,-0.05942098,0.14184059999999998,0
53324.0,z,-0.05619707,0.14184059999999998,0
53324.0,Y,-0.06662997,0.14184059999999998,0
53326.0,u,-0.058423452,0.14184059999999998,0
53326.0,g,0.0036940777,0.14185363,0
53326.0,r,-0.111567184,0.14184059999999998,0
53326.0,i,-0.031971373,0.14184059999999998,0
53326.0,z,0.06089338,0.14205510000000002,0
53326.0,Y,-0.043746355999999986,0.14184059999999998,0
53328.0,u,0.14938426,0.14236623,0
53328.0,g,0.14162287,0.14233898,0
53328.0,r,-0.08524314,0.14184059999999998,0
53328.0,i,0.044125300000000006,0.14199609,0
53328.0,z,0.25839046,0.14274855,0
53328.0,Y,0.16394468,0.14241736,0
53330.0,u,0.03090131,0.14194949,0
53330.0,g,-0.21313356,0.14184059999999998,0
53330.0,r,-0.06396030000000001,0.14184059999999998,0
53330.0,i,0.049683966,0.14201564,0
53330.0,z,-0.12633947,0.14184059999999998,0
53330.0,Y,-0.14490807,0.14184059999999998,0
53332.0,u,0.111738436,0.14223395,0
53332.0,g,-0.14697677,0.14184059999999998,0
53332.0,r,0.18247648,0.14248239999999998,0
53332.0,i,-0.22668956,0.14184059999999998,0
53332.0,z,0.0643286,0.1420672,0
53332.0,Y,-0.16483986,0.14184059999999998,0
53334.0,u,0.15468025,0.14238483,0
53334.0,g,-0.1175069,0.14184059999999998,0
53334.0,r,0.08202745,0.14212947,0
53334.0,i,-0.11070563,0.14184059999999998,0
53334.0,z,-0.018149598,0.14184059999999998,0
53334.0,Y,0.108014025,0.14222085,0
53336.0,u,-0.038315896,0.14184059999999998,0
53336.0,g,0.17011626,0.14243902,0
53336.0,r,0.076674014,0.14211065,0
53336.0,i,0.32459867,0.14298028,0
53336.0,z,0.14293821,0.1423436,0
53336.0,Y,0.18596566,0.14249465,0
53338.0,u,-0.17472288,0.14184059999999998,0
53338.0,g,0.06419083,0.14206672,0
53338.0,r,0.0865367,0.14214534,0
53338.0,i,0.052952945,0.14202715,0
53338.0,z,-0.25091708,0.14184059999999998,0
53338.0,Y,0.08100372,0.14212587,0
53340.0,u,0.0070160297,0.14186534,0
53340.0,g,0.018891642,0.1419072,0
53340.0,r,-0.12520881,0.14184059999999998,0
53340.0,i,0.18579184,0.14249404,0
53340.0,z,-0.024092175,0.14184059999999998,0
53340.0,Y,0.11852191,0.1422578,0
53342.0,u,-0.010258361,0.14184059999999998,0
53342.0,g,0.15036182,0.14236966,0
53342.0,r,-0.10765862,0.14184059999999998,0
53342.0,i,0.02501189,0.14192876,0
53342.0,z,-0.23642078,0.14184059999999998,0
53342.0,Y,-0.015608903,0.14184059999999998,0
53344.0,u,-0.03574751,0.14184059999999998,0
53344.0,g,-0.091565564,0.14184059999999998,0
53344.0,r,-0.0367147,0.14184059999999998,0
53344.0,i,-0.4310401,0.14184059999999998,0
53344.0,z,-0.00937528,0.14184059999999998,0
53344.0,Y,0.08602067,0.14214352,0
53346.0,u,0.12696904,0.1422875,0
53346.0,g,0.03860475,0.14197664,0
53346.0,r,0.33962095,0.14303279,0
53346.0,i,-0.25965565,0.14184059999999998,0
53346.0,z,0.09530826,0.14217618,0
53346.0,Y,0.01247487,0.14188458,0
53348.0,u,0.0023265656,0.14184882,0
53348.0,g,0.28215572,0.14283177,0
53348.0,r,-0.055207500000000014,0.14184059999999998,0
53348.0,i,0.19623643,0.14253068,0
53348.0,z,0.09822385,0.14218643,0
53348.0,Y,0.10220792,0.14220046,0
53350.0,u,0.11502157,0.1422455,0
53350.0,g,-0.14169379,0.14184059999999998,0
53350.0,r,0.13299876,0.14230867,0
53350.0,i,-0.07081259,0.14184059999999998,0
53350.0,z,-0.13994227,0.14184059999999998,0
53350.0,Y,-0.3141529000000001,0.14184059999999998,0
53352.0,u,-0.021138215,0.14184059999999998,0
53352.0,g,-0.0263483,0.14184059999999998,0
53352.0,r,-0.001120514,0.14184059999999998,0
53352.0,i,0.30721390000000004,0.14291947,0
53352.0,z,0.20999327,0.14257893,0
53352.0,Y,0.09780653,0.14218497,0
53354.0,u,0.0026804840000000003,0.14185007,0
53354.0,g,-0.21453685,0.14184059999999998,0
53354.0,r,0.081978574,0.1421293,0
53354.0,i,0.14034122,0.14233448,0
53354.0,z,-0.17189872,0.14184059999999998,0
53354.0,Y,0.19225761,0.14251672,0
53356.0,u,0.0008248834599999999,0.14184353,0
53356.0,g,-0.14078611,0.14184059999999998,0
53356.0,r,0.14803688,0.14236149,0
53356.0,i,-0.19746104,0.14184059999999998,0
53356.0,z,-0.06197919,0.14184059999999998,0
53356.0,Y,-0.05455935,0.14184059999999998,0
53358.0,u,0.22476642,0.14263074,0
53358.0,g,-0.0625194,0.14184059999999998,0
53358.0,r,-0.005578563000000001,0.14184059999999998,0
53358.0,i,0.122788094,0.14227279999999998,0
53358.0,z,-0.099892564,0.14184059999999998,0
53358.0,Y,-0.15479699,0.14184059999999998,0
53360.0,u,-0.09049125,0.14184059999999998,0
53360.0,g,-0.07260130000000001,0.14184059999999998,0
53360.0,r,0.25257003,0.14272816,0
53360.0,i,-0.13077842,0.14184059999999998,0
