mjd,band,flux,fluxerr,detected_bool
53178.0,u,0.8905075000000001,0.14494574,0
53178.0,g,1.5574378,0.14722838,0
53178.0,r,2.2609792,0.14959858,0
53178.0,i,2.5445597,0.1505434,0
53178.0,z,2.57449,0.1506428,0
53178.0,Y,2.5584388,0.15058951,0
53180.0,u,1.8166523,0.14810608,0
53180.0,g,2.5334086,0.15050638,0
53180.0,r,3.6257055,0.15409239,0
53180.0,i,3.8701901,0.15488367,0
53180.0,z,3.9437063,0.15512079999999998,0
53180.0,Y,3.8373685,0.15477766,0
53182.0,u,1.6712688999999998,0.14761445,0
53182.0,g,3.6002910000000004,0.15400991,0
53182.0,r,5.13604,0.15891759,0
53182.0,i,5.908601,0.16132997,0
53182.0,z,6.017211,0.16166623,0
53182.0,Y,5.4271817,0.15983097,0
53184.0,u,2.1408513,0.14919655,0
53184.0,g,4.7789519999999985,0.15779008,0
53184.0,r,6.9610585999999985,0.16455947,0
53184.0,i,7.965547,0.16758372,0
53184.0,z,7.577214,0.16642107,0
53184.0,Y,7.971244299999999,0.16760072,0
53186.0,u,2.730027,0.15115815,0
53186.0,g,5.8121943,0.16103092,0
53186.0,r,8.76568,0.16995423,0
53186.0,i,9.828118,0.17305167,0
53186.0,z,10.002115,0.17355366,0
53186.0,Y,9.962101,0.17343836,0
53188.0,u,3.3604142999999995,0.15322916,0
53188.0,g,6.952702,0.16453408,0
53188.0,r,10.490236,0.17495427,0
53188.0,i,12.080074,0.17944033,0
53188.0,z,12.459793,0.1804953,0
53188.0,Y,12.335867,0.18015167,0
53190.0,u,3.4047027,0.1533736,0
53190.0,g,7.589567999999999,0.16645819,0
53190.0,r,12.288939,0.18002138,0
53190.0,i,14.221923,0.18531239,0
53190.0,z,14.809649,0.18689144,0
53190.0,Y,14.599839,0.18632928,0
53192.0,u,3.9144871,0.1550266,0
53192.0,g,8.614773,0.16950968,0
53192.0,r,13.363569,0.18298176,0
53192.0,i,16.280363,0.19078554,0
53192.0,z,16.652857,0.19175927,0
53192.0,Y,17.12963,0.19299841,0
53194.0,u,4.3985023000000005,0.1565799,0
53194.0,g,9.671557,0.17259870000000002,0
53194.0,r,15.093195,0.18764849,0
53194.0,i,18.521116,0.19657028,0
53194.0,z,19.807205,0.19981483,0
53194.0,Y,19.77683,0.1997388,0
53196.0,u,4.1734056000000015,0.15585944,0
53196.0,g,10.369226,0.17460810000000002,0
53196.0,r,16.823760999999998,0.19220437,0
53196.0,i,20.40297,0.2013001,0
53196.0,z,22.091572,0.20545152,0
53196.0,Y,22.097015,0.20546478,0
53198.0,u,4.724718599999999,0.15761814,0
53198.0,g,11.505888,0.17783320000000002,0
53198.0,r,18.53266,0.19659963,0
53198.0,i,22.523355,0.20649967,0
53198.0,z,24.597927,0.21146321,0
53198.0,Y,24.55757,0.21136777,0
53200.0,u,4.800202400000001,0.15785739999999998,0
53200.0,g,11.551051,0.17796013,0
53200.0,r,19.75718,0.19968961,0
53200.0,i,24.63731,0.2115563,0
53200.0,z,26.670013,0.21630713,0
53200.0,Y,27.268420000000006,0.21768595,0
53202.0,u,4.8333654,0.15796241,0
53202.0,g,12.157286,0.17965534,0
53202.0,r,20.63432,0.20187391,0
53202.0,i,26.295649,0.21544003,0
53202.0,z,29.174015,0.22201976,0
53202.0,Y,30.031343,0.22394219,0
53204.0,u,4.7574716,0.157722,0
53204.0,g,12.363529,0.18022844,0
53204.0,r,22.001257,0.2052316,0
53204.0,i,28.58491,0.22068907,0
53204.0,z,31.323761,0.22680943,0
53204.0,Y,32.057735,0.22842175,0
53206.0,u,4.752084,0.15770492,0
53206.0,g,13.121657999999998,0.18231955,0
53206.0,r,23.07891,0.20784049,0
53206.0,i,29.772661,0.22336388,0
53206.0,z,33.13041,0.23075782,0
53206.0,Y,34.662209999999995,0.23405334,0
53208.0,u,4.717371,0.15759483,0
53208.0,g,13.112607999999998,0.18229473,0
53208.0,r,23.92513,0.20986636,0
53208.0,i,31.679876,0.22759314,0
53208.0,z,35.21727,0.23523611,0
53208.0,Y,36.816216,0.2386105,0
53210.0,u,4.532349,0.15700671,0
53210.0,g,13.361979500000002,0.18297744,0
53210.0,r,24.75191,0.21182698,0
53210.0,i,32.876999999999995,0.23020808,0
53210.0,z,37.250454,0.2395187,0
53210.0,Y,38.860302,0.24285606,0
53212.0,u,4.771044,0.15776503,0
53212.0,g,13.46238,0.18325157,0
53212.0,r,25.761253,0.21419619,0
53212.0,i,34.391342,0.23347399,0
53212.0,z,38.774773,0.2426799,0
53212.0,Y,40.737183,0.24668998,0
53214.0,u,4.4432597000000005,0.15672275,0
53214.0,g,13.352173,0.18295062,0
53214.0,r,26.07108,0.21491821,0
53214.0,i,35.40137,0.2356271,0
53214.0,z,41.00366,0.24722949,0
53214.0,Y,43.019714,0.25127372,0
53216.0,u,4.289859,0.15623258,0
53216.0,g,13.58509,0.18358608,0
53216.0,r,26.467394,0.21583825,0
53216.0,i,36.64547,0.23825245,0
53216.0,z,41.97068,0.24917752,0
53216.0,Y,44.79906,0.25478977,0
53218.0,u,3.9355342,0.15509447,0
53218.0,g,13.251153,0.18267433,0
53218.0,r,26.749998,0.21649192,0
