mjd,band,flux,fluxerr,detected_bool
53370.0,u,-0.13875520000000002,0.14184059999999998,0
53370.0,g,-0.036443602,0.14184059999999998,0
53370.0,r,-0.18888427,0.14184059999999998,0
53370.0,i,-0.25712535,0.14184059999999998,0
53370.0,z,-0.26472032,0.14184059999999998,0
53370.0,Y,0.13534555,0.14231691,0
53372.0,u,0.1705307,0.14244047,0
53372.0,g,-0.16255745,0.14184059999999998,0
53372.0,r,0.10392432,0.14220648,0
53372.0,i,-0.038553156,0.14184059999999998,0
53372.0,z,0.24077678,0.14268684,0
53372.0,Y,-0.16793567,0.14184059999999998,0
53374.0,u,-0.09907323,0.14184059999999998,0
53374.0,g,-0.16045336,0.14184059999999998,0
53374.0,r,0.19277467,0.14251854,0
53374.0,i,-0.13300668,0.14184059999999998,0
53374.0,z,0.062432393,0.14206052,0
53374.0,Y,0.044592900000000005,0.14199772,0
53376.0,u,0.08036637,0.14212362,0
53376.0,g,0.045743786,0.14200176,0
53376.0,r,0.044388235,0.141997,0
53376.0,i,0.44701016,0.14340770000000005,0
53376.0,z,0.035217267000000003,0.14196470000000005,0
53376.0,Y,-0.029380966,0.14184059999999998,0
53378.0,u,-0.0061193183,0.14184059999999998,0
53378.0,g,0.029697163,0.14194526,0
53378.0,r,0.03848503,0.14197621,0
53378.0,i,0.074237876,0.14210206,0
53378.0,z,0.19949587,0.14254211,0
53378.0,Y,-0.112180755,0.14184059999999998,0
53380.0,u,-0.23880152,0.14184059999999998,0
53380.0,g,-0.036526877,0.14184059999999998,0
53380.0,r,-0.07592841,0.14184059999999998,0
53380.0,i,-0.015485491,0.14184059999999998,0
53380.0,z,0.0879105,0.14215016,0
53380.0,Y,-0.16529617,0.14184059999999998,0
53382.0,u,-0.006210237,0.14184059999999998,0
53382.0,g,-0.035171088,0.14184059999999998,0
53382.0,r,-0.1821044,0.14184059999999998,0
53382.0,i,0.08771703,0.14214949999999998,0
53382.0,z,0.32961354,0.14299779999999998,0
53382.0,Y,0.005402026999999999,0.14185965,0
53384.0,u,0.035471935,0.1419656,0
53384.0,g,-0.044192888,0.14184059999999998,0
53384.0,r,-0.042865083,0.14184059999999998,0
53384.0,i,-0.4428014,0.14184059999999998,0
53384.0,z,-0.056051634,0.14184059999999998,0
53384.0,Y,0.07379824,0.14210053,0
53386.0,u,0.1848132,0.1424906,0
53386.0,g,-0.030392323,0.14184059999999998,0
53386.0,r,0.100032695,0.14219279999999998,0
53386.0,i,0.21205528,0.14258617,0
53386.0,z,-0.06216516,0.14184059999999998,0
53386.0,Y,0.28597009999999995,0.14284512,0
53388.0,u,-0.09465363,0.14184059999999998,0
53388.0,g,0.26503655,0.14277184,0
53388.0,r,0.025025342000000003,0.14192879999999994,0
53388.0,i,0.19170825,0.1425148,0
53388.0,z,-0.04707286,0.14184059999999998,0
53388.0,Y,-0.12790802,0.14184059999999998,0
53390.0,u,0.1722578,0.14244655,0
53390.0,g,0.02858493,0.14194134,0
53390.0,r,0.008776457,0.14187156,0
53390.0,i,0.11027234,0.14222881,0
53390.0,z,-0.20843765,0.14184059999999998,0
53390.0,Y,-0.26457053,0.14184059999999998,0
53392.0,u,-0.14951968,0.14184059999999998,0
53392.0,g,0.18264621,0.142483,0
53392.0,r,0.23204316,0.14265624,0
53392.0,i,0.08217617,0.14212999,0
