flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.0501672,-0.013856162,0.2858455,0.21786109,-0.21445034,-0.07720626
,,,,,
-0.08898616599999999,-0.0008035239,0.08067927,0.055231962,-0.038419463,-0.17260079999999994
,,,,,
0.03169308,-0.059795305,0.12476117,0.20746623,0.14148444,-0.062052976
,,,,,
0.085900046,0.075625785,-0.024030333,-0.006128330699999999,-0.29005334,-0.16222353
,,,,,
-0.15851457,0.030804709,-0.19332789,-0.06934860000000001,-0.10216233,0.12038789
,,,,,
0.19933747,-0.10610525,-0.14540036,0.15752117,-0.022634313,0.011233452
,,,,,
0.2410501,-0.04870573,0.16572504,-0.18899506,-0.015783116,0.06344234
,,,,,
-0.113758266,-0.033568997,-0.024668789,0.25945163,0.020491246,0.06889554
,,,,,
0.08167073,-0.16391288,0.16492501,-0.22522421,0.21551122,0.070178255
,,,,,
-0.0013351127,0.24600033,-0.2792415,-0.007008466999999999,0.058117367,0.3351515
,,,,,
0.0913439,-0.08845861,-0.19733813,0.2718854,-0.00030480514,0.014706275
,,,,,
-0.19635697,-0.15482719,-0.08615069,-0.16089593,0.07304302,0.25747058
,,,,,
-0.023842433,-0.067224964,0.20334426,-0.055571385,0.19613816,-0.09477319
,,,,,
-0.17230284,-0.08366483,-0.13137607,0.23637797,0.2137961,0.21748605
,,,,,
-0.052652963,-0.020386321,-0.2317163,0.080383316,-0.08684688,0.070041336
,,,,,
0.035284605,-0.22871095,0.062270787,0.004226428,0.3838851,-0.10119968
,,,,,
-0.032821402,0.08090763,0.0416666,0.27208075,-0.14674401,-0.072500445
,,,,,
0.029421195,0.008990819,0.06224621,-0.35680425,-0.21875441,0.1223261
,,,,,
-0.17811932,-0.29618016,0.08825759,-0.06751339,0.06421538,0.044195067000000005
,,,,,
0.44592914,1.3348913,1.0448984,1.7444901000000002,1.6709116000000002,1.7214319
,,,,,
0.7420815,3.3102927,3.485493,5.02767,4.7698684,4.4625535
,,,,,
1.3665303999999998,5.8033423,6.288033,8.064718,8.832035000000003,8.246606
,,,,,
1.7515253,8.439619,9.531309,11.49473,12.021668,11.415116
,,,,,
2.629372,10.910214,12.817397,14.95187,15.657907000000002,14.39267
,,,,,
2.750843,13.340032,18.796429,17.834367999999994,19.338215,17.551598000000002
,,,,,
2.9497132,16.411505,23.421343,20.428259,22.829252,20.293676
,,,,,
2.5746078,18.089664000000006,25.997723,23.102043,25.033255,22.403204
,,,,,
2.7998285,19.181097,27.679766,25.454298,28.19093,25.22232
,,,,,
2.89033,20.1413,29.709318,28.029589,30.771233,27.80242
,,,,,
2.8809307,20.291523,30.83363,29.415817,31.941563,27.593609000000004
,,,,,
2.893444,19.317757,31.677395,30.487516,34.253563,28.43581
,,,,,
2.3654027,17.591253,31.814278,32.927597,35.919136,31.00204
,,,,,
2.201571,16.31409,31.227495,34.28174,36.99464,32.262787
,,,,,
2.1538854,14.440213,30.091497,34.650124,37.064705,32.769447
,,,,,
1.9303218,12.576167,27.233635,33.97527,37.522255,33.456947
,,,,,
1.9168946,10.906234,24.318829,33.179825,36.631035,33.404606
,,,,,
1.4405522,9.285855,20.732222,31.523317,35.75767000000001,32.7507
,,,,,
1.5609515,7.5652018,17.968002,28.727459000000003,33.47242,32.462288
,,,,,
1.2551161,6.216519,15.178042,25.719622,31.87184,32.16437
,,,,,
1.2468834,5.4667244,13.176525,22.600937,29.81451,30.98774
,,,,,
1.2739795,4.7817440000000015,10.797382,19.432793,26.955427,30.14166
