flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.13083214,-0.061664157,-0.030083599,0.022847906,-0.009978553,0.048366897
,,,,,
0.18718341,-0.14512116,0.07460686,0.25888163,-0.035079833,-0.009302761
,,,,,
-0.11656507,-0.06230795,0.35576758,0.28202352,-0.17910591,-0.02412972
,,,,,
-0.029155413,0.05305959,0.015522223,-0.010647273999999998,-0.20064531,-0.24611934
,,,,,
-0.21032296,-0.021252144,0.16678916,0.19948718,0.06379661,-0.025708849
,,,,,
-0.27680140000000003,0.041959878,0.22944427,-0.056713138,0.040545397,0.17656294
,,,,,
0.08970464,-0.10681755,-0.23382704,-0.006629518,0.2522299,0.13069096
,,,,,
0.14817335,0.1480692,-0.08046396,0.28266135,-0.143688,-0.12607017
,,,,,
0.14862677,-0.17851445,0.14425813,-0.12443604,0.12429721,0.26564926
,,,,,
-0.029315878,0.058303617,-0.17027012,0.15143864,0.03871005,-0.2087756
,,,,,
-0.031639516,0.060110386,-0.028918121,0.21273051,-0.097246215,-0.28956836
,,,,,
0.29951182,0.045154206,-0.023358505,0.06619127,-0.12478887,-0.23071963
,,,,,
-0.15486269,0.13071547,-0.32528007,0.12021332,0.11235096,0.37644336
,,,,,
0.18052448,0.12077758,-0.10083471,0.17225787,0.07248121,0.041392364
,,,,,
0.0757391,0.065892175,0.243912,-0.017102169,0.1115988,-0.16024375
,,,,,
0.14894241,0.21732873,0.088267945,0.080873825,0.104825586,0.16132942
,,,,,
-0.13688935,-0.12710839999999998,0.15094100000000002,0.32828270000000004,-0.10831649,0.019396478
,,,,,
-0.21621586,-0.20829916,0.09360013,-0.025035,0.2780919000000001,0.07371883
,,,,,
0.16582184,-0.44137874,-0.2351482,-0.055017855,0.03580132,0.042428985
,,,,,
-0.019093528,-0.14104593,0.07073627,0.13584782,0.01510609,-0.10045554
,,,,,
-0.11831010000000006,0.19691052,0.03365157,-0.17447786,-0.0038905812,0.14789517
,,,,,
0.15097126,-0.0051298994,-0.07314986,-0.037998453,0.23980367,0.21897796
,,,,,
0.06804703,0.14604147,0.10448638,0.007168154,0.11408638,0.03836606
,,,,,
0.0327112,-0.19992936,0.040587105,-0.07055469,-0.17281741,-0.17733446
,,,,,
0.056354742,0.2493856,-0.099202015,-0.07062454,-0.014677953999999997,0.09825739
,,,,,
0.019465502,0.08016049,0.2409342,-0.15842868,0.09843071,0.14924626
,,,,,
0.12477529,-0.11228256,0.068526454,0.1068135,-0.070248924,0.09336171
,,,,,
-0.10522326,0.12512169999999995,-0.15175064,-0.1299594,-0.028877532,0.2265876000000001
,,,,,
0.22486131,-0.09386557,0.16027248,-0.25882846,0.16400982,0.12476093
,,,,,
0.04975591,0.08078729,-0.025269251,0.14795685,0.069087125,-0.191663
,,,,,
0.013922547,0.033030026000000004,-0.22684616,0.120745435,-0.13091426,-0.20626992
,,,,,
467.3216,239.81992,184.54184,127.03351,104.34021,107.51662
,,,,,
50.27031,69.18049,69.292816,66.007576,54.54091999999999,52.37389
,,,,,
13.329451,54.292145,80.58418,78.20071999999998,67.844864,64.047226
,,,,,
15.108842,65.55417,95.82185,94.36939,89.42539000000002,84.17215999999998
,,,,,
14.259018,62.90285,98.056114,107.29127,100.55139,90.944786
,,,,,
11.729564,58.550755,101.888306,130.40295,114.46331,107.80551
,,,,,
9.944758,52.298763,110.630455,138.63063,134.92265,125.79391499999998
,,,,,
8.39264,46.343643,104.89196,147.02722,138.71658,134.41672
,,,,,
6.9356300000000015,38.246006,97.02152,144.81438,142.78278999999995,134.61923000000002
,,,,,
5.5465503,28.772472,81.92033,131.43416000000002,140.5865,141.04873999999995
,,,,,
4.288068,24.510704,73.21423,121.451096,141.04852,132.28465
,,,,,
4.523781,23.715479,70.09043,119.19615,139.73181,132.23193
,,,,,
3.9975023,20.403078,58.394493,117.5433,131.35458,128.92
,,,,,
3.166912,16.761858,44.675014,111.48168,120.71223,122.95283
,,,,,
3.1121812,15.507731,37.79024,96.815575,110.38859,114.93402
,,,,,
2.5438552000000003,12.090031,25.34563,76.56522,94.41964,103.65342
,,,,,
2.010793,10.259046,20.782562,68.93581400000001,87.15465999999998,97.88304
,,,,,
1.9743288,9.233333,18.844921,61.39625,78.79899999999998,93.40052
,,,,,
2.2934291,8.875511999999997,16.474798,50.138367,66.47792,86.73558
,,,,,
1.7446574,8.614854,14.970123,43.476000000000006,57.23869300000001,80.50712
,,,,,
1.4820672,7.48355,13.684236,37.57475,50.898075,75.94636
,,,,,
1.5234348999999998,6.869963,12.798259,34.125313,47.567917,70.344025
,,,,,
1.0039543,6.0950093,12.2215805,31.360445,43.811485,64.836235
,,,,,
0.9325587,5.5657196,11.350717,28.137493,40.998207,60.109486
,,,,,
0.82253635,4.811374,10.352355,25.46159,37.558666,55.46907
,,,,,
0.6527810000000001,4.11573,9.5756645,23.213303,35.586998,51.18029
,,,,,
0.6046140999999999,4.059538,9.555575,21.1212,32.67818,48.092743
,,,,,
0.39567208,3.6337385,8.738864999999999,19.458874,30.103682,43.30962
,,,,,
0.5788143,3.0399463,7.9854326,17.517416,28.326199,39.088665
,,,,,
0.28864515,2.8103762000000003,7.645785000000001,16.528128,25.959618,36.404694
,,,,,
0.11528875,2.7652855,7.0498652,15.002173,24.33141,33.141956
,,,,,
0.48635596,2.4311957000000004,6.2272754,13.732088,22.460094,30.047468
,,,,,
0.4246958,2.0104125,5.778567,12.384511,20.745285,28.024681
,,,,,
0.21861558,2.179778,5.725946,11.796197,18.842606,25.739708
,,,,,
0.11928716,1.746909,5.2289915,10.667233,17.81452,23.603117
,,,,,
0.41611367,1.5047307,4.9760838,10.059674,16.453123,21.591873
,,,,,
0.09053747,1.4524378,4.941927,9.277932,15.048615,19.84106
,,,,,
0.15988976,1.4431809,4.2371917,8.176623,13.876013,17.921110000000006
,,,,,
-0.037897278,1.2541101,4.1063160000000005,7.7699690000000015,13.179507,16.806105
,,,,,
-0.11920997,1.2130758999999998,3.891568700000001,6.8739905,12.167937,15.773389000000002
,,,,,
0.23487303,0.95814097,3.117694,6.373814,11.496617,14.493422
,,,,,
0.28125733,1.124149,3.0318685000000003,6.2169,10.181367,13.137254
,,,,,
0.27064508,0.70181894,3.0349975,5.3063297,9.7192545,12.656714
,,,,,
0.08204683,0.860401,2.472524,5.194776,8.852116,11.111679
,,,,,
0.0711952,0.7877951,2.4133027,4.8953457,8.006257000000002,10.160736
,,,,,
0.39522594,0.70208806,2.2202022,4.392393599999999,7.339357400000001,9.452999
,,,,,
-0.0675405,0.7219594,1.7138400000000005,4.135036,7.023287299999999,9.466809
,,,,,
0.26210368,0.65225494,1.7827277,3.905092,6.4448056,8.429569
,,,,,
0.15098678,0.5404482,1.9841306,3.4247677000000003,5.98601,7.5995339999999985
,,,,,
0.21858588,0.64089906,1.6735365000000002,3.268517,5.508649299999999,7.4355674
,,,,,
-0.07294559,0.24881181,1.6058787,3.299138,4.845252,6.756114
,,,,,
-0.15720409,0.12750326,1.4250256,2.7042835,4.883297,6.340818
,,,,,
0.22091044,-0.1425507,0.9751525,2.4718492000000003,4.2543625999999986,5.8611197
,,,,,
0.0316138,0.12844172,1.188194,2.4877846000000003,3.8996358,5.2877817
,,,,,
-0.07153674,0.44015205,1.0567431,1.9882728,3.5731878,5.1834097
,,,,,
0.19451264,0.21150771,0.8619372999999999,1.9724265,3.5544550000000004,4.9054375
,,,,,
0.10822704,0.34067777,0.96513367,1.8718605,3.1586668,4.374225
,,,,,
0.06983301,-0.027202152,0.82803476,1.6538061999999998,2.6127825,3.8306127
,,,,,
0.09070135,0.40572292,0.6199204,1.5269806,2.561403,3.846589
,,,,,
0.051196676,0.21951225,0.9054642,1.3185631000000002,2.478178,3.6361427
,,,,,
0.15419377,0.011854945,0.6749187,1.4841383,2.1132157000000005,3.3288171
,,,,,
-0.078175,0.236892,0.4009216,1.1387546,1.9846946,3.2423131
,,,,,
0.25007840000000003,0.005636471,0.6706488,0.9129019,2.02775,2.9199405
,,,,,
0.07297324,0.17023727,0.44029638,1.2444512,1.7821512,2.3856623
,,,,,
0.035372477,0.1130008,0.19766305,1.1359694,1.4395978,2.1874995
,,,,,
-0.1308057,0.081117384,0.49638167,0.8795144,1.6537517,2.3208911
,,,,,
0.18673222,-0.22389148,0.42968073,0.73525846,1.2735373,2.0451968000000003
,,,,,
0.039811656,0.04730937,0.37728003,0.99591017,1.082438,2.0076919
,,,,,
0.2746599,0.016165849,0.29167813,0.6271397,1.0709025,2.1640985
,,,,,
