flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.029947527,0.09089973,0.11196564,-0.0039723506,0.18707192,0.011790342
,,,,,
-0.025220796,-0.010687646,0.11087278,0.37521213,-0.22220479,-0.06402974
,,,,,
-0.23672701,0.084626414,0.09034233,0.049790878,-0.026775092,-0.17678636
,,,,,
-0.092894755,0.017482972,0.0640015,-0.109697685,0.08545933,0.04946713
,,,,,
-0.15497343,0.024556864,0.11157654,-0.009239839,-0.1046849,0.12619364
,,,,,
-0.09861674,-0.061056606,-0.35868934,-0.016034646,0.101293154,0.13679707
,,,,,
0.18128459,0.18749438,0.021156201,0.46549606,-0.13764499,-0.08232221
,,,,,
-0.06823478,-0.017543321,0.018371098,-0.03668257,-0.13113844,-0.05925319
,,,,,
0.16003826,0.24277753,0.033820406000000004,0.15683138,-0.06675349,0.053279407
,,,,,
-0.012481949,0.029850066,-0.14002527,0.039729793,0.15558988,-0.13220109
,,,,,
0.0861803,0.0008191933000000001,-0.027599713,-0.1447154,0.0011482699,-0.20290437
,,,,,
0.12763217,-0.019641658,-0.09080654,-0.023153603,0.0003941054,0.0052151205
,,,,,
-0.09855753,0.21620136,0.15309428,-0.030190278,0.02272791,0.08348715
,,,,,
-0.036460835,-0.17283928,0.14607191,-0.015008265,-0.14181903,-0.071016595
,,,,,
-0.019562436,-0.12240695,-0.024191974,0.22698316,-0.07335879,-0.07326017
,,,,,
-0.010521254,0.01289756,0.12515567,-0.00068269053,0.16728568,0.08203584
,,,,,
-0.06675272,0.027622286,-0.01545678,-0.005619458000000001,-0.1125318,-0.061631624
,,,,,
0.021543186,-0.2113938,0.07515042,0.21769679,0.13146323,0.0017096357000000002
,,,,,
-0.035233423,-0.17927068,-0.17533611,-0.058051396,0.08629565,0.044891667
,,,,,
0.093545094,0.035652502999999995,-0.020908888,0.13456429999999994,-0.12864435,-0.17406756
,,,,,
0.18847235,0.025704361,0.37605163,0.40643013,0.22416885,0.07865105
,,,,,
1.7604889,0.04793853,2.5370162,2.799106,2.4449606,2.6152263
,,,,,
3.2413614,0.33662507,6.9084973,7.189301,6.1717625,6.5244860000000005
,,,,,
3.6715734,4.646122,16.98201,15.80412,14.058182,14.026901
,,,,,
2.3095076,13.033957,33.38988,28.399271,25.931503,25.283878
,,,,,
0.13909738,24.405272,52.57681700000001,43.03386,39.336235,38.714348
,,,,,
-0.109679386,36.42178300000001,72.89574,58.961105,54.334126,50.89844
,,,,,
1.8971575,49.17501,93.226456,74.530075,69.58081999999999,63.91455500000001
,,,,,
5.8223895999999975,64.02994,115.388596,91.543594,85.21639,77.30031600000002
,,,,,
9.578262,75.91776999999998,135.57947,106.7848,100.25209,87.70858
,,,,,
11.894259,83.62494000000002,150.35353,118.51802,113.29349,95.155106
,,,,,
12.702618,87.77407,160.99127,127.29113999999998,122.19845,98.38118
,,,,,
11.478039,87.2571,167.8529,132.58053999999998,129.86497,99.65214
,,,,,
9.328239,83.72874499999998,170.4722,137.74241999999998,133.73994,100.86628
,,,,,
6.370269,77.46110999999998,168.66393,138.77695,136.85712,102.05174
,,,,,
4.3137155,69.95917,164.06485,138.19557,137.39293999999998,103.403824
,,,,,
3.334839,62.66244,157.4917,136.22078,134.817,103.344536
,,,,,
3.163721,55.394794,147.51308999999995,132.05411999999998,131.07977,101.50988
,,,,,
3.2532158,49.20694,139.06596000000002,128.13747,124.45904,96.52181
,,,,,
2.313315,42.61299,128.66225,120.605774,116.83352,89.32365
,,,,,
