flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.08814785,-0.15306799,0.44665912,0.097003855,0.1025853,0.06135721
,,,,,
-0.071383774,-0.11119402,0.013570515,-0.11293933,0.023147628,-0.1006907
,,,,,
0.027877064,0.17787477,0.21017422,0.028714899,0.06607968,-0.07097608
,,,,,
0.11556377,-0.05238414,-0.12545538,-0.025915673,0.078403294,-0.13231158
,,,,,
0.11904535,0.06319538,0.07751202,0.35369927,-0.044906452,0.048234705
,,,,,
0.14387904,-0.093616836,0.035838306,0.04194144,0.095358096,-0.008155092
,,,,,
-0.15031269,0.27900752,0.15316144,-0.119897604,0.044283077,0.0750014
,,,,,
-0.03716161,-0.04580799,-0.24260432,0.28310385,-0.21730231,-0.0333886
,,,,,
-0.15769939,0.116930544,-0.040610526,-0.100879565,0.09577577,0.15975134
,,,,,
-0.036827896,0.224568,0.017404918000000002,0.06661245,-0.075762495,-0.15832695
,,,,,
-0.0828778,-0.040041916,-0.04793637,0.0430608,-0.106984034,-0.19638193
,,,,,
0.07634154,0.121175624,-0.042198226,-0.02572559,-0.13754295,0.060801882
,,,,,
0.030043088,-0.20454404,0.05570384,0.13741486,0.2109069,-0.009148605
,,,,,
0.12688437,-0.14948684,-0.09731897,0.012533267,0.10191104,-0.046068314000000006
,,,,,
0.13631400000000002,0.006811916,0.040026605,0.07529883,0.30238703,-0.059154138
,,,,,
-0.05945204,-0.18916167,0.13392149,0.21941036,0.14589526,0.12856276
,,,,,
-0.07914317,0.21097524,-0.272123,0.02712551,-0.20629436,0.04807132
,,,,,
-0.03413,0.08784674,-0.22014654,0.15816513,0.0585653,0.2250309
,,,,,
-0.016120177,-0.10075322,0.17044047,0.26711208,-0.27003127,-0.014940842
,,,,,
0.06739644,0.10029026,0.110067,0.06756939,0.31103656,-0.06991867
,,,,,
-0.15734145,-0.08564673,0.14753005,-0.22076534,-0.112032235,-0.058431495
,,,,,
-0.1288884,-0.012174712,0.07860864,0.04365091,-0.061550412,0.02138064
,,,,,
-0.14883634,0.118268654,-0.107442684,0.032246314,0.2083765,0.015795382
,,,,,
0.049313378,0.054917295,-0.14116836,-0.011694324,-0.065009564,0.19718666
,,,,,
0.18538707,0.39340332,1.8871245,2.5336142,4.4087234,4.746094
,,,,,
0.17027825,0.5740693,3.1914997000000005,4.7400446,7.7240324,8.09188
,,,,,
0.4379774,1.4089416,5.3518057,7.567222599999999,11.249689,11.014024
,,,,,
0.21775018,1.963704,8.104766999999999,11.008543,14.84239,14.649663
,,,,,
0.6310624,2.7873068,10.773037,14.941518,19.090742,18.602266
,,,,,
0.68228376,3.53162,13.569271,18.199766,23.77302,22.443321
,,,,,
0.82942176,4.233268,16.284182,21.370897,27.300932,26.42396500000001
,,,,,
0.83585846,4.4414234000000015,17.628426,23.986483,29.789577,29.17671
,,,,,
0.6324576,4.394977,17.39545,25.423601,32.059307000000004,31.164204
,,,,,
0.8636224,4.7067637000000015,17.05967,25.715746,33.619183,33.25398
,,,,,
0.74739665,4.3000145,15.526276,25.66884,34.015007000000004,34.024975
,,,,,
0.70939445,3.7522256,13.673548,25.329044,33.91811,35.136497
,,,,,
0.5403667,3.4973154,11.960679,23.434584,32.694683000000005,34.99074
,,,,,
0.6331609,2.5880400000000003,10.190837,21.071136,31.21881500000001,34.469963
,,,,,
0.43676707,2.2296116,8.06248,19.056686,28.98175800000001,33.394646
,,,,,
0.557496,1.748773,6.5565032999999975,16.359138,26.913307,31.862886
,,,,,
0.2646256,1.3900418,5.5592237,14.321848999999998,24.041311,29.263584
,,,,,
0.24297008,1.176978,4.5287739999999985,12.19206,21.587942,27.377914
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.39548215,0.29709935,2.8394630000000003,6.6280856,12.149203,17.65194
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.24187602,0.21990947,1.6320194,4.818933,8.215077,11.556475
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.12974818,0.15533298,1.203625,4.0450997000000015,6.1924505,8.684244
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.06578234599999999,0.24884252,1.0875684,3.189242,5.200487,7.128256
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.07318592,0.3228107,1.2133579,2.826536,4.6692314,5.8389225
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.06152118700000001,0.023308262000000003,0.6936978,2.4473681000000003,4.017743,5.229384400000002
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.10997544,0.3064588,0.65721357,2.147487,3.4556801,4.3965635
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.07943611,0.23150279,0.63376594,1.4475832,2.7612033,3.5238848
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
