flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.28082445,0.10815388,0.110517226,-0.1463101,0.08427164,-0.054177634
,,,,,
0.0011737879,-0.15209141,-0.12723576,-0.027814861,-0.012729968,-0.03948695
,,,,,
0.060164325,-0.042028323,-0.15972093,0.061069574,0.15119964,-0.002858668
,,,,,
-0.045697838,0.17878465,0.0156105105,-0.18171008,0.12465264,-0.23274845
,,,,,
0.021052962,-0.05932775,-0.11689769999999998,0.093570344,-0.12821291,-0.040834967
,,,,,
0.035329755,-0.16533752,0.08706091,-0.23230232,-0.042894177,0.104562365
,,,,,
0.0013403089000000002,-0.17343284,-0.1936207,0.037985448,-0.22471455,-0.0018821245
,,,,,
0.28467417,-0.16441996,0.17692968,0.01350173,-0.024224536,0.18095137
,,,,,
-0.10499156,-0.20267019,0.06387931,0.17941055,-0.21536592,0.11844514
,,,,,
-0.031359777,0.028031472,-0.10667922,0.022515612,-0.15446784,-0.006639263
,,,,,
-0.013163833,-0.044854537,0.14850286,-0.050366316,-0.34734118,0.1763543
,,,,,
-0.06323072,0.019976804,0.22481224,-0.23935486,0.022138547,-0.004110552
,,,,,
-0.008218528000000001,-0.11919074,-0.09273734,-0.15891376,-0.24179068,-0.008509312
,,,,,
-0.2342167,0.02267388,0.054540988,0.0017771085,0.0141923,-0.12509899
,,,,,
-0.07084429,-0.28728008,-0.17270605,0.031880993,-0.032850925,0.0029573992
,,,,,
0.011088691,0.108898684,-0.06404633,0.052583475,0.11593159,-0.30722225
,,,,,
0.07847462,-0.15710078,-0.119184755,-0.039906897,0.005712887,0.07552859
,,,,,
-0.019075356,-0.11370586,0.18523963,-0.118076935,0.017479612,-0.05062915
,,,,,
-0.14668533,0.15365425,0.09222244,0.035499662,-0.19905846,0.1251927
,,,,,
-0.10975433,0.05471951,-0.10058882,0.050960734,0.10062205,0.17138724
,,,,,
-0.06862202,-0.31460238,0.10598528,-0.06743585,0.26408395,0.07358929
,,,,,
-0.030104918,0.14369085,0.018003888,0.013795696,0.24712132,-0.0018406238
,,,,,
-0.003688135,-0.041516993,-0.027327817,0.11663366,-0.30419567,0.15459089
,,,,,
4.622219599999998,14.296716,29.859043,41.262955,47.772278,51.730972
,,,,,
3.7841444,14.770541,35.6252,54.211235,67.70228,76.54786999999997
,,,,,
1.3637068,7.8889318,24.812338,45.867718,63.12672,75.79469
,,,,,
0.32296765,3.4226422,13.928005,30.206118,47.41618,61.128654
,,,,,
0.26768038,1.6471977999999998,7.5976357,19.253056,32.851418,46.32272
,,,,,
0.2084249,0.6176225999999999,4.0142126000000005,11.843097,22.722792,33.592045
,,,,,
