flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.32809484,1.2632107,0.6272842,0.47214302,0.8625107,0.29777098
,,,,,
0.8933893,3.648647,2.4456332,2.451329,3.1386795,1.8960665
,,,,,
1.3297381,7.200033,6.3013625,5.5863943,6.140579,4.729225
,,,,,
2.081429,10.040393,11.074258,9.410001,9.348849,7.494505
,,,,,
3.398397,12.766012,14.717103,13.354042000000002,11.997348,10.169438
,,,,,
4.0500526,15.11181,17.737118,16.70874,15.104888,13.138082999999998
,,,,,
3.4831567000000003,16.593313000000002,21.31914,20.776731,18.520502,15.349598
,,,,,
3.51517,17.953357999999994,24.348362,23.837503,21.01909,17.884756
,,,,,
2.5371723,17.699669,25.944319,26.683632,23.739126,19.71865
,,,,,
2.100043,16.74815,26.233934,28.049984,24.896431,21.362713
,,,,,
1.3268812,15.544044,25.819126,28.788082,26.10267,22.41321
,,,,,
1.1278456,13.160137,24.991394,29.71598,26.641586,23.593822
,,,,,
0.9319326,11.562514,23.1879,29.727982,26.90627700000001,23.408556
,,,,,
0.6585310000000001,9.653604,21.814108,29.774153,26.115416,23.19204
,,,,,
0.5104453,8.327092,20.333138,28.052202,23.055822,21.119732
,,,,,
0.49423954,6.6644520000000025,18.439854,25.30292,19.118956,18.624395
,,,,,
0.7867539000000001,5.4394045,16.479976999999998,22.659418,14.676896,15.499308
,,,,,
0.5225097,4.5809690000000005,13.936455,19.754501,12.214543,12.4115095
,,,,,
0.29752642,3.5181407999999994,11.668746,17.512272,10.334414,11.445968
,,,,,
-0.15675583,2.7249243,10.179745,15.505954,9.872467,10.796679
,,,,,
0.10527466,1.7140319,9.297188,14.090353,10.390475,10.922852
,,,,,
-0.011274797,1.2902551000000002,7.7512817,12.96163,10.716432,10.72214
,,,,,
-0.079824954,1.5180122,6.843006599999999,11.982067,10.579024,11.261565
,,,,,
-0.029265847,1.5907377,6.348401,11.473589,10.990692999999998,10.817196
,,,,,
0.10194725,1.4960313,5.0186357,10.919152,10.404979,10.69563
,,,,,
-0.04729746,1.2266254,4.6297736,10.846006,9.8400545,10.329802
,,,,,
0.013931576,1.0994431999999998,4.045244,9.904347,9.90953,10.461006
,,,,,
0.12172449,1.1221572,3.7839618,9.547203,9.489768,10.060474
,,,,,
-0.13565108,0.91735214,3.5414424,9.303756,9.480376,9.832849
,,,,,
0.059581723,0.76000196,3.6199737,8.633541000000001,9.159464,9.5441675
,,,,,
0.03347392,0.9679497,3.4931116,8.076778,9.476889,9.641625
,,,,,
0.13935508,0.63846457,3.2354708,7.608392,9.501856,9.967536
,,,,,
0.01290161,0.6680264,3.2581713,7.331358,9.340695,9.257249
,,,,,
