flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.04728334,-0.20724952,-0.09845299,-0.011923345,0.120442696,0.052704193
,,,,,
-0.06468663,-0.09375403,0.035231404,-0.15211663,0.062245168,0.24708664
,,,,,
-0.13035205,-0.17547742,-0.054550935,-0.01329015,-0.24732278,0.059396088
,,,,,
-0.14901489,-0.045826055,-0.11976747,-0.07713014,0.053760055,0.21767417
,,,,,
0.24699587,-0.062740795,-0.15220886,0.09486022,0.065267146,0.08442911
,,,,,
0.04685727,0.04503939,0.08330367,-0.075328134,-0.044938978,0.04697638
,,,,,
0.13687289,-0.13605174,0.12199797,-0.005447388,0.03668937,-0.07701949
,,,,,
0.113066725,-0.08284183,-0.037561927,0.029754985,-0.09939579,0.13882236
,,,,,
-0.1790268,0.08176094,-0.14170086,-0.43672824,0.23812899,-0.07442867
,,,,,
0.079690635,-0.10438456,-0.102207385,-0.013632233999999998,-0.2519555,-0.009289005
,,,,,
-0.026528895,-0.12360989,0.21701944,0.10779975,-0.01955317,0.011634629
,,,,,
0.27387542,-0.14563464,0.046235953,0.2232622,0.05882685,0.039254583
,,,,,
-0.048187174000000006,0.20417896,-0.08408595,0.06925801,0.043959532,0.05843756
,,,,,
0.09696576,-0.034266893,0.09463703,-0.12882413,0.025559599,-0.06895102
,,,,,
0.28258678,0.14676704,-0.14001219,0.09310191,-0.13118404,-0.098291166
,,,,,
0.47135803,2.218797,4.8430934,7.0874867,5.959555,5.4972315
,,,,,
0.9594286,7.484653999999999,18.404879,26.54942,23.169445,20.496683
,,,,,
4.175646,18.439507,44.195717,61.96592,53.869057,48.4728
,,,,,
7.2680798,37.376415,88.89961,125.813034,109.0202,97.80708
,,,,,
9.695567,60.096718,144.15857,202.36267,179.37326000000004,164.22388
,,,,,
11.81793,70.9567,184.59027,257.64783,229.81654,211.93156
,,,,,
12.247054,79.44506,219.34528,316.0324700000001,277.04742000000005,252.1313
,,,,,
10.960817,79.98563399999998,246.71222000000003,357.70392000000015,314.2218299999999,280.85962
,,,,,
8.955542,73.99557,256.00327000000004,380.25214,336.26947,298.26456
,,,,,
6.935764999999999,63.40885,247.57184,380.82208,335.7336,305.023
,,,,,
5.2199025,49.07554,222.88461,366.24677,310.5316,300.47635
,,,,,
3.9643342000000006,36.594093,190.1279,335.5768700000001,286.4421,290.3095
,,,,,
3.3307378,26.414875,159.3077,295.91403,267.59247,278.84854
,,,,,
2.4854596,20.422853,131.57596999999998,261.7322,246.45683,262.4015
,,,,,
1.9317741,18.664286,117.28973,230.69257,220.06448,240.3345
,,,,,
2.2438126,16.721657,103.846504,203.76585,197.10036,216.52663
,,,,,
2.0497696,14.909585,92.48878,179.87975,174.95335,196.18561
,,,,,
2.1593084,13.096172,81.84101,158.59784,156.28943,177.12112
,,,,,
1.9786375,11.840044,73.00446,139.6804,139.29831,160.84486
,,,,,
1.8465005,10.480317,64.67454000000001,123.66635,123.4426,145.00838000000005
,,,,,
1.7647125,9.472552,57.30034300000001,108.95273,110.81372,131.34833
,,,,,
2.1133842,8.506803999999999,50.745872,96.58376,99.05015,118.8555
,,,,,
1.8339561,7.790916,45.1495,85.00686999999998,88.64477,107.62998
,,,,,
1.8570182,6.821774499999999,40.20716,75.36646,79.643,97.29577
,,,,,
1.757409,6.529104,37.50859000000001,69.34618,72.43188,89.86558000000002
,,,,,
1.3827976999999998,6.3471804,35.057007,62.482216,66.39834,81.3046
,,,,,
1.5820011,5.808253,33.021202,57.857716,59.190487,74.07306
,,,,,
1.4038612,5.52675,31.688126,53.83103000000001,54.82580600000001,68.04201
,,,,,
1.6482973,5.3604574000000005,29.835611,49.681175,50.17732,62.84106
,,,,,
1.2540506,5.6218495000000015,28.131002,45.34159,45.73286,57.993168
,,,,,
