flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
2.1996088,9.499301,23.333405,36.8878,45.81216,51.228333
,,,,,
1.9799801,9.5365715,24.303411,39.588806,49.946075,56.92419399999999
,,,,,
2.1497364,9.230459,25.281399,41.68291,55.044872,62.50872800000001
,,,,,
1.8554807,9.614008,26.83642,44.825474,58.607925,67.896355
,,,,,
1.5536237,9.762216,27.361858,46.831432,61.82829,72.82808
,,,,,
1.2162708,9.744514,28.180992,49.56755,65.80084000000001,76.7619
,,,,,
1.7060801,9.58309,28.693527000000003,51.379406,68.71681,81.9793
,,,,,
1.4678204,9.268031,28.982134,52.62441,72.04445,86.82206
,,,,,
1.2029603000000002,8.842757,29.285090000000004,55.297897,74.90663,90.496124
,,,,,
1.1483476,9.231999,29.782303,55.678852,78.01649,95.4661
,,,,,
1.0549443,8.913047,30.042334000000004,57.082207,80.163765,98.7655
,,,,,
0.9990023,8.681788000000001,29.37852100000001,58.191196,82.88218,102.63633
,,,,,
1.1375005,8.124516999999999,29.924002,59.224895,85.17565,106.252426
,,,,,
1.2203028,8.005704,29.552052000000003,60.116604,87.26219,108.89757
,,,,,
0.85879374,7.961188000000001,29.473518,60.92711,88.88062,112.45819
,,,,,
0.5682416,7.513800999999999,29.29968,61.123875,90.50718,114.3929
,,,,,
0.97588605,7.342608,29.417177,61.510147,91.35787,117.610115
,,,,,
0.79916936,7.196539,28.961107,61.57045400000001,92.96169,119.52204
,,,,,
0.88452464,6.963025,28.056627,61.779514,94.822464,121.76765
,,,,,
0.6007716,6.5762652999999975,27.768368,62.15962,95.16506,123.67294
,,,,,
0.6859980999999999,6.2636476,27.562077,60.999306,95.47906,124.70333
,,,,,
0.59268004,5.912571400000001,26.971855,61.36988,95.42967,125.97596
,,,,,
0.46868694,6.1353464,26.46802700000001,60.925953,95.511185,128.2185
,,,,,
0.46091798,5.56236,25.669144,60.608322,96.52739,128.48077
,,,,,
0.48972425,5.174247,25.18256,60.029667,96.2397,128.62135
,,,,,
0.41155866,5.2198150000000005,24.585129,58.824615,95.8939,129.07303000000002
,,,,,
0.112353265,4.998844,24.004343,58.539112,95.27608,129.33975
,,,,,
0.45704728,4.6105285,23.28785,58.020927,95.45198,130.07625
,,,,,
0.26000485,4.1339893,22.679478,56.95604300000001,94.69071,130.38824
,,,,,
0.2435983,4.5140410000000015,22.009525,55.545063,93.38205,130.50356000000002
,,,,,
0.23073524,3.9327013,21.057976,54.945374,93.10301,129.87521
,,,,,
0.32210565,3.6797552,20.616915,53.834938,91.78166,129.29942
,,,,,
-0.033332363,3.8211858,20.205748,53.10592,92.019516,128.64642
,,,,,
0.33137786,3.5946748,19.382215,51.995804,90.10546,128.29305
,,,,,
0.2086172,3.2338264,18.736929,51.09339,89.60058599999998,127.72631
,,,,,
0.27784914,2.928701,18.077745,50.412216,88.00839,126.35678
,,,,,
0.21796343,3.131075,17.384663,49.328716,87.37921999999998,126.05369
,,,,,
0.14238086,2.9081988,16.805994000000002,48.00607700000001,86.045135,124.413704
,,,,,
0.17701042,2.6772335,16.294893,47.040764,84.921974,124.35905
,,,,,
0.028107617,2.5465703,15.878811,45.8889,83.86304,123.03185
,,,,,
0.39894915,2.3342888,15.23374,45.034813,82.1846,121.602135
,,,,,
0.38148645,2.0970197,14.786242,44.068203,81.27575,120.701515
,,,,,
0.10714411,1.9657154,14.357674,42.779064,80.70899,120.04087
,,,,,
0.15183453,1.9208213,13.684823000000002,41.610497,78.610886,118.13695
,,,,,
0.016356077,1.9507165,13.192531,40.90351500000001,77.83272,116.33266
,,,,,
0.06531235,1.8205156,13.020786,40.287937,76.0492,116.23401
,,,,,
0.22943532,1.5293207,12.141097,38.97003,74.64877,114.24757
,,,,,
-0.08035162,1.5032768,11.990835,37.750473,73.56778,113.15578
,,,,,
0.008176465,1.5748161,11.52621,36.608166,72.30711,111.23069
,,,,,
0.1439654,1.4768316,10.88894,35.950737,70.9997,110.36384
,,,,,
-0.17297737,1.4448458,10.576304,35.201054,69.32916999999999,108.72257
,,,,,
-0.018702816,1.3626375,10.026694,33.86282,68.07649,106.773865
,,,,,
-0.056967147,1.3947229,9.504107,33.341809999999995,67.34725999999999,106.14079
,,,,,
0.032636672,1.237595,9.376954,32.270306,65.65019000000001,104.5829
,,,,,
-0.10799367,1.1153235,8.837398,31.354021000000003,64.71239,103.25984
,,,,,
0.04517896,0.9109136,8.808932,30.687040000000003,63.155735,101.40191
,,,,,
0.09713599,1.3063582,8.397222,29.601337,61.60499,100.43374
,,,,,
-0.041279856,0.9743914,7.8331240000000015,29.41425,60.5564,97.99738
,,,,,
-0.2656985,1.066508,7.795406,28.097843,59.183914,97.27695
,,,,,
0.1234369,0.4395944000000001,7.176935,27.17308400000001,58.14195600000001,95.40732
,,,,,
0.3664084,0.9086092,7.0334916,26.761738,56.88238000000001,93.899345
,,,,,
0.15719928,0.80702424,7.0844619999999985,25.997412,56.197292,92.49155
,,,,,
0.029983902000000007,0.7329949,6.657566,25.073895,54.46999,89.98454
,,,,,
-0.0058427486,0.76144654,6.0877930000000005,24.826832,53.72185,89.1461
,,,,,
0.26757294,0.6327109000000001,6.2222165999999985,23.943727,52.134537,87.80064
,,,,,
-0.06716180000000001,0.63471895,5.9314504,23.117601,51.280552,86.423615
,,,,,
-0.21924216,0.4881727,5.634208,22.218142,49.96668,84.713196
,,,,,
-0.10382981,0.71928626,5.0779394999999985,21.49373,48.2431,84.37288000000002
,,,,,
0.011159042,0.5031294,5.215178,21.466066,47.84201,82.4336
,,,,,
0.09797967,0.27762914,5.1781816,20.608532,46.49257,80.39418
,,,,,
0.057371713,0.018400986,5.0449405,20.195238,46.12525,79.48467
,,,,,
-0.33474773,0.56077975,4.8056912,19.599596,45.014347,77.64459000000002
,,,,,
-0.058041118,0.39389306,4.4584150000000005,18.916523,43.55944,76.46417
,,,,,
0.124225214,0.19862899,4.0372233,18.347433,43.60114,75.013176
,,,,,
-0.11900485,0.20456052,4.3781967,18.034794,41.69616,74.01385
,,,,,
0.27649537,0.17047738,4.0995282999999985,17.618954000000006,40.914692,72.30455
,,,,,
0.057000123,0.16919798,3.908382,16.461132,39.980946,71.29895
,,,,,
0.14540505,0.35639212,3.4338267,16.414360000000002,39.111076,70.05628
,,,,,
0.19607435,0.48666704,3.3704116,15.642478,38.235123,68.77903
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
