flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.0009438938,0.13717228,0.0024391670000000003,-0.073599815,0.027621342000000004,-0.14402622
,,,,,
-0.034199804,0.07926065,-0.09416504,0.26089752,-0.20394453,0.042257473
,,,,,
-0.17576459,0.020260097,0.045370623,-0.13274270000000002,-0.01153437,0.08757317
,,,,,
-0.1153722,0.20890963,-0.019338649,-0.021068657,-0.05718092,0.021856945
,,,,,
0.11352527,0.035387468,0.18699111,0.1831517,0.08100372,-0.08749586
,,,,,
-0.06545245,-0.10367404,-0.05001607,0.006249208000000001,-0.08017764,-0.028431067
,,,,,
0.106420465,0.047671936,0.13684598,0.019216148,-0.10340988,-0.006446953
,,,,,
0.089420065,-0.39332578,0.032730483,0.18423723,-0.14080672,-0.08047883
,,,,,
-0.42590407,-0.14038678,0.03280707,-0.13031538,0.15267308,-0.02777847
,,,,,
-0.1831818,0.1846311,0.19054829,-0.15993409,-0.063889764,-0.05542973
,,,,,
0.0032985648,0.10336869,0.081059664,0.030855605,0.03932461,-0.031902764
,,,,,
-0.047665045,-0.13802686,0.25759864,-0.09302397,0.07911772,-0.018005868
,,,,,
-0.052402284,-0.28500164,-0.1405068,-0.4216581,0.027119458,-0.1579866
,,,,,
0.16380522,-0.01261636,0.033304397,0.029009482000000007,0.15670264,-0.07836057
,,,,,
-0.009022719,0.17956415,0.144156,-0.11993243,0.08652657,-0.006369353
,,,,,
-0.13445434,0.047889356,-0.05388225,-0.07686298,-0.05529715,0.29259792
,,,,,
-0.09128369,-0.08343938,-0.31214336,0.09254045,0.022369938,0.2661943
,,,,,
0.09618641,-0.10560407,0.09717896,-0.15141931,0.087551825,0.10064672
,,,,,
-0.042945977,0.28837115,0.15434287,-0.014091029,0.017685488,0.21047443
,,,,,
-0.038361967,-0.02242147,0.15609042,0.6057484999999999,0.9652464,0.8120708000000001
,,,,,
-0.038765263,-0.031739302000000004,1.0932957,1.8982289,2.2807314,2.9324937
,,,,,
0.11003437,0.63833135,1.9896446,3.3841279,4.3700113,5.555097
,,,,,
0.23635907,0.9940039,3.4659667,6.5592723,9.035362,10.346055
,,,,,
0.06050494,1.7067401000000002,5.918684,11.405229,15.357928,17.811396
,,,,,
0.062326855999999986,2.1726265,8.585678,16.81306,21.764494,25.877382
,,,,,
0.20569406,2.2608929,10.319742,21.364994,27.191717,32.153694
,,,,,
0.16432628,2.7839587000000003,11.446437,24.48595,32.425224,38.475086
,,,,,
0.007243151999999998,2.7497334,12.134517,28.019604,37.482685,44.410942
,,,,,
0.04936942,2.0805178,12.074557,29.38606,41.4897,48.56614
,,,,,
0.150149,1.9362661,11.036142,29.235315000000003,44.390514,50.456833
,,,,,
0.14349493,2.0067208,9.970162,29.136208,44.130203,52.174335
,,,,,
-0.25141785,1.4026716,8.100783,26.399702,42.872913,51.552105
,,,,,
0.12007825,0.9545966,6.9893410000000005,22.837122,41.370293,50.097126
,,,,,
-0.011992734,0.9820822,5.154829,19.060822,37.91792,46.760345
,,,,,
0.31632102,0.558818,4.190156,15.659487,33.939598,43.377144
,,,,,
-0.07987373,0.6363639,3.4099178,12.903155,30.228413,39.458015
,,,,,
0.032693762,0.50698715,2.9204438,11.635759,26.827574,36.199898
,,,,,
0.23507607,0.6099832,2.5656118,10.409228,24.157597,32.474895000000004
,,,,,
0.055319596,0.41730738,2.4072356,9.702442,22.14012,29.734343
,,,,,
0.06579275400000001,0.36631632,2.2250898,8.8468895,19.48195,26.786293
,,,,,
0.2282287000000001,0.30367807,1.9544456,7.467300999999999,17.977043,24.209856
,,,,,
-0.08919307,0.5769954,1.8359485,7.066884,16.752872,22.154985
,,,,,
-0.12121861,0.336148,1.6487612,6.646447,15.110681,19.934673
,,,,,
0.06751598,0.4197389,1.5287309999999998,6.009103,13.412278,18.315393
,,,,,
-0.058571145,0.4404789000000001,1.408377,5.4755515999999975,11.983884,16.0857
,,,,,
-0.3894369,0.36995098,1.1430438,5.236428,11.183113,14.780545000000002
,,,,,
0.059679363,0.4847733,1.124615,4.5203037,10.561794,13.530965
,,,,,
-0.091194056,0.39943427,1.1071901000000002,3.8833606,9.667684,12.039416
,,,,,
-0.04974268,0.24135648,1.3283039,3.5454543,8.741386,10.600571
,,,,,
0.118390076,0.30905053,1.2520026000000002,3.5596588,8.188912,10.345065
,,,,,
-0.12700762,0.36536673,1.0403303,3.2487855,8.202608999999999,9.698329
,,,,,
0.009180113,0.28580055,1.1120453,3.104829,7.325494,8.688778999999998
,,,,,
0.09172299,0.5279446,0.84642977,2.9626815,6.7634463,8.412585
,,,,,
0.15250933,0.22907642,1.0202411,3.0032828,6.8190584,7.883348
,,,,,
-0.17843923,-0.02713049,0.8091102,2.9923573,6.2984695,7.158375
,,,,,
-0.2132891,0.36917567,0.59853214,2.6432035,6.1691585,6.610175999999999
,,,,,
-0.08323879,0.41516396,0.6729687,2.4974594,5.8796635,6.12783
,,,,,
-0.14958458,0.03220979,0.58894557,2.5186558,5.3947268,5.933042
,,,,,
0.20966662,0.23369399,0.71468055,2.3759272,5.5082355000000005,5.5008370000000015
,,,,,
-0.15551114,0.17647699,0.69531834,2.1820388,5.148602,5.3158355
,,,,,
0.23624277,0.1503961,0.8489408000000002,2.208181,4.3193254,5.240485700000002
,,,,,
0.09453246,0.15488636,0.80222136,2.2706177000000003,4.2685900000000006,4.811143
,,,,,
