flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.15558285,-0.034292232,-0.028357662,-0.23032233,0.05958156,0.015020306
,,,,,
-0.08435145,-0.3920767000000001,0.10610186,0.0030857367,0.07789796,0.016630901
,,,,,
-0.115537494,-0.16898805,-0.043654464,-0.18526417,0.011664349,-0.08197549999999999
,,,,,
-0.07929582,0.07652635,-0.072717465,0.2629515,0.021184161,-0.063732915
,,,,,
0.14736445,0.09181425,0.16739109,0.3212563,0.04423845,0.1187612
,,,,,
-0.35271838,0.027999911,0.16528995,-0.1791205,0.09780695,0.054065
,,,,,
-0.14757484,0.060815003,-0.0011583299,0.107245855,-0.10903501,-0.06234006
,,,,,
-0.07590704,-0.17430799,0.18027666,0.15133770000000002,0.032420047,-0.19496472
,,,,,
0.0041579497,0.012437217,0.14899096,0.20144328,0.111436516,0.04230625
,,,,,
-0.20282595,0.024396101,-0.10958475,0.12834914,0.116054066,0.11627205
,,,,,
0.19623236,0.10647005,-0.11352374,0.042615402,0.055817112,-0.12713565
,,,,,
-0.07064897,-0.065108225,0.15978664,0.10673925,0.00076976145,0.12442259
,,,,,
0.22052908,0.7116213,1.2929883,1.2418559,1.3779947,1.3876641
,,,,,
-0.004538432,1.0764583,2.5086832,3.1973834,3.2631018,2.5728755000000003
,,,,,
0.40735036,1.8466561,4.214557599999999,5.1248107,4.9605727,4.552565
,,,,,
0.3538259,3.0542765,6.099271,6.893376400000001,7.244355,6.393347
,,,,,
1.1022196000000002,4.8984184,8.319177,10.12174,9.767714,8.709103
,,,,,
0.9387574,6.43391,11.242831,12.442094,12.530564,11.111974
,,,,,
1.3442792,8.1892,14.631253,15.306726,15.964901,13.189186
,,,,,
1.4319018,9.74002,17.201832,17.583582,18.754276,15.157368
,,,,,
1.7045913,10.593186,19.840473,20.28291,19.029531,17.365898
,,,,,
1.7924412,11.262785,21.893585,22.225452,21.383884,19.26984
,,,,,
1.8911948,12.126864,23.24197,23.7623,23.74475,20.818453
,,,,,
1.9701211,11.561303,24.112795,26.04847,22.986221,22.711681
,,,,,
1.366796,11.653425,24.112305,26.356283,24.786701,23.571417
,,,,,
1.5788496,11.168263,23.85131,27.336754,24.90831,25.23615
,,,,,
1.5164898999999998,10.266559,23.378958,26.90796,25.94727,24.499252
,,,,,
1.2554489,9.400196,22.218609,26.57713,25.971952,25.398848
,,,,,
1.2443064,8.3127985,21.649246,26.115767,26.187853,25.203068
,,,,,
0.8131510000000001,7.5133314,20.187956,25.120535,26.80087,25.096516
,,,,,
0.7024511,6.0999613,19.868032,24.52576,23.440758,25.996172
,,,,,
0.9918557,5.5279694,18.545452,23.651636,22.555489,25.947445
,,,,,
0.74557316,4.543563,16.29591,21.419174,23.012554,24.83045
,,,,,
0.5883428,3.6646721,13.5067425,20.093752,23.779106,22.170706
,,,,,
0.17657259,3.2350638,11.717352,18.64708,22.790583,21.176805
,,,,,
0.36000413,2.7310790000000003,10.21101,17.069134,21.55835,19.933384
,,,,,
0.49309254,2.3506372000000004,10.433824,15.458485,19.539620000000006,19.61521
,,,,,
0.49786118,2.3782382,9.570935,14.306169,19.075592,17.29891
,,,,,
0.4290829,2.1548169,7.7575026,13.458989,18.104986,16.195578
,,,,,
0.43598157,1.7554679,6.85284,12.476423,16.501414999999998,15.361675
,,,,,
0.15846407,1.8342681,6.3639984000000025,12.067987,14.523469,14.287405
,,,,,
0.32885337,1.7910075,6.2940226,11.536359,13.671916,13.135864000000002
,,,,,
0.3264968,1.5276452,6.156342,10.899557,12.778846,12.851455
,,,,,
0.36410356,1.4088297,5.6024194000000005,10.157436,12.013424,12.078167
,,,,,
0.17939903,1.4519006,4.7709956,9.592296,11.373421,12.002007
,,,,,
0.46254772,1.5057726,4.3182983,9.245761,10.594612,10.946748
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.16228321,1.3126843,4.2139690000000005,8.161369,8.649735,9.287136
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.106136076,1.4068252,3.9685638,7.1076155,7.692536,7.650332499999997
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.19045725,1.1348668,3.0554947999999995,6.3805733,6.5041337,7.837264
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.253973,0.9502973,3.3836346,5.745922,5.5719642999999985,6.55101
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.11463169,0.75933987,2.89738,4.9678974,4.647514,5.5096107000000005
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.122061186,0.87850344,2.8325949,4.3497925,3.9120743,4.813463
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.14124757,0.57919854,2.3925893,4.2224874,3.276126,4.6766677
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
