flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.010760893,0.051481687000000005,0.09809194,0.21699467,0.08897205400000001,-0.18681793
,,,,,
0.11053051,0.03386867,-0.18991077,-0.054461338,-0.039593507,0.14059004
,,,,,
-0.03713068,-0.13355047,0.096105225,0.1530796,-0.23410226,0.14141838
,,,,,
-0.035612557,0.14247164,-0.09806114,0.21892777,0.09030045,-0.034527026
,,,,,
0.1495431,0.11188745,0.048990104000000013,-0.10098631,-0.08358621,-0.08750272
,,,,,
0.043257203,0.059588756,-0.02629619,0.007557362,0.15680566,0.098244786
,,,,,
0.23543417,-0.16245618,-0.05387923,0.11593285,0.5034304000000001,0.08846298
,,,,,
-0.16090581,0.26366714,0.10948461,0.104878254,0.07696441,0.0968561
,,,,,
-0.03411109,0.029703487,-0.03762278,-0.013516489,0.013852233,0.22111923
,,,,,
0.11488212,-0.18502861,0.11107106,0.06163374,-0.16534507,0.16495593
,,,,,
-0.2062976,-0.12755509,-0.012461687,0.0154458415,-0.111589134,0.19004309
,,,,,
0.12300945,-0.0038798158,0.119793825,-0.052518252,-0.026997697,-0.27388754
,,,,,
0.120184116,0.031171277,-0.09828013,0.08921834,0.0022749251,-0.02006783
,,,,,
-0.16976629999999998,-0.051370732,-0.22237347,-0.092630304,0.23719013,-0.16613752
,,,,,
-0.21195656,0.095008105,-0.1819916,0.054469943,0.106666915,0.22429247
,,,,,
-0.12937932,-0.019780537,0.1358705,-0.080865584,0.117620595,0.08439202
,,,,,
0.033707317,0.021363243,0.0769481,-0.018081816,0.12062177,-0.048772696
,,,,,
0.13761285,-0.15213758,-0.06806604,0.037249107,0.28923517,-0.09762478
,,,,,
0.0830515,0.07547055,-0.26360732,0.40916294,-0.14141983,0.14432257
,,,,,
0.03099612,-0.27498728,0.104385026,-0.1829297,0.012249448,0.11530584
,,,,,
0.3092667,-0.22889522,-0.12579581,0.2240137,0.11867714,-0.028147753
,,,,,
0.10015612,-0.27708864,0.10237978,-0.22845991,-0.21596093,0.15930308
,,,,,
-0.0063826684,0.032487627000000005,-0.07083475,0.029267421,-0.10138062,0.09050954
,,,,,
0.09956748,-0.029803894,0.13893056,0.095143884,0.05720473,0.12016354
,,,,,
-0.06261105,-0.107575335,-0.08254574,0.0017524476,-0.082760826,0.0636828
,,,,,
-0.10248171,0.008073349,-0.004234150999999999,-0.30741355,0.4182709,0.010641441
,,,,,
0.038306102,0.042353783,0.07342448,0.0691047,0.110479094,-0.16628689
,,,,,
0.06063266,0.06737059,-0.12920998,0.011901084,-0.14323182,-0.044406928
,,,,,
0.13750772,0.12641269,-0.04646242,0.08234263,0.003398253,0.22831017
,,,,,
0.20461173,-0.045586683,-0.028180955,0.060890425,-0.1942056,0.20473984
,,,,,
0.067722104,-7.115321999999999e-05,0.116246074,-0.009428365,0.11140718,-0.2996519
,,,,,
0.03351248,-0.09037472,-0.024348514,0.003116892,-0.14023767,0.19102602
,,,,,
0.23880154,0.20571123,-0.068028584,0.006117030999999999,0.0028959683,-0.010760893
,,,,,
0.051481687000000005,0.09809194,0.21699467,0.08897205400000001,-0.18681793,0.11053051
,,,,,
0.03386867,-0.18991077,-0.054461338,-0.039593507,0.14059004,-0.03713068
,,,,,
-0.13355047,0.096105225,0.1530796,-0.23410226,0.14141838,-0.035612557
,,,,,
0.14247164,-0.09806114,0.21892777,0.09030045,-0.034527026,0.1495431
,,,,,
0.11188745,0.048990104000000013,-0.10098631,-0.08358621,-0.08750272,0.043257203
,,,,,
0.059588756,-0.02629619,0.007557362,0.15680566,0.098244786,0.23543417
,,,,,
-0.16245618,-0.05387923,0.11593285,0.5034304000000001,0.08846298,-0.16090581
,,,,,
0.26366714,0.10948461,0.104878254,0.07696441,0.0968561,-0.03411109
,,,,,
0.029703487,-0.03762278,-0.013516489,0.013852233,0.22111923,0.11488212
