flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.14253029,0.030919908,-0.12166528,-0.102674104,-0.1637879,-0.016895989
,,,,,
0.014194091,0.003493782,-0.02467844,-0.22524372,0.29448047,-0.14307699
,,,,,
0.16688377,-0.009058238,0.023560748,-0.068831906,-0.16403165,0.10803771
,,,,,
-0.019577172,0.13451295,-0.10138917,0.042440295,0.15460724,-0.036253303
,,,,,
0.12201663,0.07120231,0.12678969,0.21819104,-0.08454165,0.21456881
,,,,,
0.060851872,0.17380041,0.17247243,-0.06754860000000001,-0.08229747400000001,0.056012683
,,,,,
0.0925163,-0.24962556,-0.07096473,-0.06335118,0.117121845,0.10500123
,,,,,
-0.11465728,-0.12519984,-0.25680128,-0.09672061,-0.36437088,0.1976808
,,,,,
-0.3371956,0.12711217,0.15874399,-0.14908321,-0.16497637,0.055672646
,,,,,
0.06650341,-0.1526464,0.1321379,-0.17343436,-0.1600604,-0.20789197
,,,,,
0.054684103,0.011900268500000002,-0.010063334,0.002984166,-0.009365983,-0.16616353
,,,,,
0.08256084,0.20606363,-0.018995967,-0.120907925,-0.12000044,0.22641113
,,,,,
-0.046551462,0.18077008,0.20613241,0.02579045,-0.08905534400000001,-0.0973714
,,,,,
0.12850438,0.08678163,0.12748095,-0.14645521,-0.005736877,0.29345903
,,,,,
-0.08998278,-0.12416672,-0.22900753,0.13675934,-0.17293097,-0.3531464
,,,,,
0.13255799999999998,0.013487813,0.3195298,-0.027407438,0.24673223,0.17042942
,,,,,
0.11389639,0.18151283,-0.15520653,-0.17255002,0.060258247,0.11818849
,,,,,
0.013890277,0.13275519,1.2643448999999998,2.1486588,2.9122608,2.1848042000000003
,,,,,
-0.06231594,1.1048889,3.7044966,5.9595375,7.7826257,6.886002
,,,,,
0.32298383,2.297218,7.3787384,13.088697,15.732019,14.454427
,,,,,
0.78138614,4.4524198,14.092415,24.956009,30.270529,26.402134000000004
,,,,,
1.061971,7.0199547,22.696236,39.16594,48.176926,42.619213
,,,,,
