flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.23252699,0.12301351,-0.06385198,0.08307488,0.08434428,-0.005336410400000001
,,,,,
0.023172524,0.16164921,0.08678502,-0.006605562,0.5260824000000001,0.09532825
,,,,,
-0.078629665,0.075791955,-0.19027628,-0.05447015,0.2240304,0.06600513
,,,,,
-0.21261527,0.32385840000000005,0.08785934,-0.012498943,0.048174866,0.075274855
,,,,,
0.06995195,-0.084884435,0.21721052,-0.094656534,-0.14979517,0.13516417
,,,,,
-0.1896763,0.15721461,0.031059619,0.11946076,0.14240785,-0.09600048
,,,,,
0.005924222,0.16102241,-0.1303232,-0.21324138,0.04308472,0.120098285
,,,,,
0.008859201,-0.0906527,-0.28341427,-0.35700268,0.04584851,-0.27903113
,,,,,
0.11147117,0.113667235,-0.037080623,0.25156558,0.030326791,0.047831945
,,,,,
0.32960922,0.30195394,0.15732545,0.113702245,0.018472018,0.23395643
,,,,,
-0.023836007000000003,-0.12976815,0.25086838,-0.08097498,-0.09537025,-0.046557944
,,,,,
0.1846608,-0.23577219,0.33837247,-0.019087382,-0.14117798,-0.22203784
,,,,,
-0.047277506,-0.029473398,-0.020093644,0.042990677000000005,-0.45728037,0.19380821
,,,,,
0.1246922,0.10198581,-0.09560197,-0.18832639,0.19641246,-0.08973347
,,,,,
-0.10591761,0.2169491,0.115542,0.18960653,-0.0049906103,-0.014899231
,,,,,
-0.05843636,0.05780682700000001,0.010048026,-0.119732134,0.05378809,0.20536269
,,,,,
0.12201832,0.15751605,-0.08983428,0.03496523,0.106848694,-0.09259507
,,,,,
-0.10999341,-0.17284960000000002,-0.033363573,-0.020886471,0.2826085,0.046558194
,,,,,
-0.09043744,0.11470057,-0.010025648,0.041626077,0.21456058,0.04495708
,,,,,
-0.25190625,0.041118648,-0.048779335,0.043468703,0.007279625600000002,-0.19342284
,,,,,
-0.008530339,0.21851386,0.03449947,0.15936363,0.054316234000000005,0.14434662
,,,,,
0.0575524,-0.18030725,0.04438981400000002,-0.031197665,-0.27930585,-0.25334775
,,,,,
-0.061980105999999986,0.24772099,-0.13439445,-0.26866135,-0.1439737,-0.15684587
,,,,,
-0.17437075,0.09560201,0.08581981,0.18386367,-0.05595499,0.14277446
,,,,,
-0.21346432,0.13100019,0.25336325,0.00043489944,0.17213444,-0.059938505
,,,,,
-0.14656815,0.037001293,-0.0038544429,0.22844863,0.17334968,-0.12358939
,,,,,
-0.07397705,-0.12998556,-0.14832604,0.15775464,0.010195821,-0.07890010000000001
,,,,,
-0.027521728,-0.04490795,-0.03644695,0.001588018,0.0026921944,-0.022209985
,,,,,
-0.1195355,0.122291245,-0.13194504,0.20495403,-0.052387394,-0.09634736
,,,,,
-0.22630547,0.15283848,-0.03263518,-0.14606045,-0.038810667,-0.16557541
,,,,,
-0.066753566,0.017328016,-0.14188786,0.13520405,-0.19913223,-0.12701502
,,,,,
-0.21224695,0.11755117,0.06018627400000001,0.13920556,0.17832306,-0.0221624
,,,,,
0.091936335,-0.16602160000000002,0.23266016,-0.17011873,0.018558767,0.23252699
,,,,,
0.12301351,-0.06385198,0.16145034,0.25837442,0.16738917,0.09195743
,,,,,
0.16164921,0.08678502,0.6623835,1.9211303,1.4728272,0.48340157
,,,,,
0.23488928,-0.19027628,2.6033206,4.7688494000000015,4.6382629999999985,2.0674708
,,,,,
2.0691538,3.9264317,10.310775,12.385168,12.766166,9.327094
,,,,,
5.1421437,14.482781,25.2072,25.56388,27.01231,22.708794
,,,,,
9.732079,28.154894,44.47416,42.602047,43.809986,39.802944
,,,,,
13.987891,45.539665,65.633995,61.794735,63.23099499999999,56.80638
,,,,,
17.77518,66.271,89.76856,83.82334,83.14383000000002,74.32522
,,,,,
21.948462,91.05597,118.61699,108.64721000000002,106.34785,92.07237
,,,,,
24.586298,112.03852,143.07301,131.62848,126.01002,104.45132
,,,,,
23.840815,125.32213,162.05295,150.27277,138.28165,111.42812
,,,,,
21.50634800000001,131.3577,176.44356000000005,164.98077,145.29506999999995,111.29058
,,,,,
19.44771,130.41019,185.14565,174.40453,151.89775,110.37878
,,,,,
17.79555,125.05601,186.97528,182.1752,155.39986000000005,108.1007
,,,,,
15.849691,116.57587,185.17502,183.03334,157.6832,105.90999
,,,,,
12.384668,105.51358,176.92023,181.75737,157.06178,103.184074
,,,,,
8.573575,93.513275,166.767,177.8514,151.74434,98.5355
,,,,,
5.5672307,82.28361,154.08807,171.35052,143.91405,92.421074
,,,,,
5.049903400000002,71.70165,140.66006000000002,161.53268,132.35936,83.85436
,,,,,
5.3846050000000005,61.713898,126.27856,149.34763999999996,118.114426,74.95052
,,,,,
5.785176,52.73441,112.656975,138.01509,107.701355,67.12564
,,,,,
4.827037000000002,44.379673,98.90465,126.116486,99.07038,61.243584
,,,,,
4.3682127,36.263004,85.48859399999998,115.76953,94.39594,57.15792
,,,,,
3.6293745,30.115942,75.06843,106.56121,91.65336,54.992447
,,,,,
3.8961165,25.181086,64.77151500000001,99.06473,88.30894,54.36738199999999
,,,,,
4.6467876,21.258091,57.27325,92.71457,86.10022,55.419388
,,,,,
4.7206790000000005,18.03902,50.048965,86.503525,84.468254,56.609306
,,,,,
3.6937523,15.495181,43.570168,81.01568,83.2032,57.28143299999999
,,,,,
2.2861648,13.062081,38.568848,75.73886999999998,81.5354,57.441383
,,,,,
1.7068006000000002,11.41811,33.459293,70.731445,78.872955,57.19744
,,,,,
1.9957535,9.985864,30.102224,65.538795,75.581406,55.552677
,,,,,
2.9332964,9.291171,26.96019,61.648525,71.73855999999998,54.166737
,,,,,
3.0190341,8.727596,23.85672000000001,56.773903,67.56316,51.744087
,,,,,
3.0474281000000003,7.903422,22.009983,52.2881,61.97639,48.997173
,,,,,
2.7553134,7.256817999999999,20.75495,48.139656,56.273773,45.744923
,,,,,
1.9879296,6.722019,18.731785,44.06321,50.68679,43.00306
,,,,,
2.1517177000000003,6.3197184,17.183386,40.668495,46.635784,39.216984
,,,,,
2.4665034,5.7955812999999985,15.833734,37.8622,42.23925,36.65920300000001
,,,,,
2.7410178,5.6283884,15.35809,35.066963,39.28874,33.80385
,,,,,
3.2518130000000003,4.862065,14.524485,33.39126,36.481533,30.640223
,,,,,
3.7828465,4.3479733,13.97023,31.064219,34.29591,28.384007
,,,,,
4.4115953,4.7176665999999985,13.437088,30.063557,32.518159999999995,26.377953
,,,,,
4.559679,4.3229027,12.953876,28.995386,30.06902,23.780869
,,,,,
4.31535,3.9118385,12.376457,27.330421,28.697704,21.931637
,,,,,
3.960648,3.827865,11.945622,25.96446,26.903625,20.87507
,,,,,
3.4498112,3.7651124,11.244751,25.549143,25.99992,20.051994
,,,,,
3.2510364,3.388262,11.771696,24.126554,24.542545,19.25479
,,,,,
3.3658202000000004,3.677015,11.23126,23.283031,23.55457,18.12679
,,,,,
3.143257,3.2257683,11.0239315,22.68991,22.807302,17.404009
,,,,,
2.931194,3.280417,10.816153,21.384174,21.505873,16.144056
,,,,,
2.8907452,3.1120005,10.766053,20.747387,20.614504,15.759592
,,,,,
2.8183057,3.0747406,10.421917,19.9442,19.509233,14.931070000000002
,,,,,
2.6831012000000003,2.9760172000000003,9.915125,18.844818,19.013395000000006,14.470267000000002
,,,,,
2.681246,3.0027275,9.726369,18.581564,18.303759,13.295778
,,,,,
2.604386,2.7057674,9.082256,17.332937,17.374882,13.224327
,,,,,
2.3306806,2.3630745,9.013523,16.795399,16.493444,12.43842
,,,,,
2.4827173,2.75717,8.892632,16.557602,15.746047,11.922373
,,,,,
2.5812094,2.478583,8.944532,15.669491,15.171669,11.272817
,,,,,
2.2341268,2.6389492000000003,8.729391,14.996143,14.632982,10.561988
,,,,,
2.0092769,2.485889,8.324413999999999,14.491363,14.086946,10.189727
,,,,,
2.056848,2.2457361,8.110625,14.025063,13.387882,9.940252
,,,,,
1.8889529,2.3872175,7.846012599999999,13.411144,12.697717,9.545363
,,,,,
1.9278197,1.9479629,7.667729400000002,12.826667,12.373255,8.972121000000003
,,,,,
1.750491,2.175767,7.290484399999999,12.401575,11.683904,8.7031355
,,,,,
1.9009202,2.1145442,7.547607000000001,12.0794735,11.5831585,7.996765600000002
,,,,,
2.0220182,1.7277601000000002,7.181003,11.962822,11.158407,7.767771700000001
,,,,,
1.8091328,1.9331362,6.9779149999999985,11.280585,10.762834,7.6114929999999985
,,,,,
