flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.06689903,0.017202789,-0.21346334,-0.23384523,-0.20904225,-0.33537942
,,,,,
-0.18560158,-0.007064877,0.15542653,-0.063402385,-0.083954066,0.13518973
,,,,,
-0.039682984,-0.077633336,0.022141531,0.09115405,0.04234017,-0.05108312
,,,,,
-0.024494661,-0.01365398,-0.1614703,-0.05884172,0.038981557,-0.087834425
,,,,,
0.038695756,0.03318033,0.09512114,0.07256101,-0.15863146,0.16149287
,,,,,
0.27409008,0.31237108,0.24841246,-0.061366092,-0.017976401,0.019601922
,,,,,
0.1035536,-0.08153129,-0.21004166,-0.15224658,0.22075205,-0.21187912
,,,,,
-0.19696388,0.11410358,-0.09926322,0.11595466,0.17493989999999998,0.14370456
,,,,,
0.08961393,0.08853649,-0.01746221,-0.065489665,0.044962347,0.06564360000000001
,,,,,
-0.29969585,0.05521374,0.08039053,-0.008012761,-0.055176646,0.021268316
,,,,,
0.05077493,0.09108618,0.045626502,-0.11050279,-0.13803086,-0.24257942
,,,,,
0.05266704,0.04615233,0.0059613185,0.054999672,-0.044684224,-0.07960066
,,,,,
-0.16908807,0.22489114,0.07134094,0.18645439,-0.23903885,-0.20172648
,,,,,
0.1285675,0.15921414,0.14102039,-0.029938761,0.06856059,0.15051281
,,,,,
0.12161425,-0.15417647,-0.19558059,-0.095619366,-0.17430522,-0.09667658
,,,,,
-0.36063907,-0.0008753559,0.002582938,-0.11372256,0.08489989,0.34325364
,,,,,
-0.16177292,-0.32103962,-0.025396535,-0.04677473,0.0924565,0.049877815
,,,,,
-0.25695142,0.19141465,0.14647569,-0.30159032,0.007090147,-0.08115961
,,,,,
0.10333852,0.028598802000000006,0.17065859,-0.09772248,0.019780643,0.08611565
,,,,,
-0.2364365,0.18662827,0.33893126,-0.042646825,0.2809928,0.052763436
,,,,,
0.053021498,0.30076128,0.17813107,-0.104033425,-0.19406009,-0.13523008
,,,,,
0.16455749,-0.07707666,-0.081656754,0.1608467,-0.051491186,0.22113708
,,,,,
0.13115293,-0.19286612,0.10729469,0.053658597,-0.0026397994,0.052700534
,,,,,
19.541716,9.736981,5.132874500000002,3.4711616000000003,2.8112216,2.7720747
,,,,,
70.93980400000002,35.852844,20.077599,15.281175,13.182437,12.581976
,,,,,
135.5435,68.59423000000001,38.467983,30.651,27.509012,26.111227
,,,,,
181.7367,95.99258,52.491955,44.051212,40.858353,39.389748
,,,,,
163.01962,105.07857,59.565098,52.933376,50.015274,48.0549
,,,,,
129.87117,102.8018,61.717224,56.236942000000006,53.873592,54.118687
,,,,,
99.83626,93.711845,61.09944,57.809498,55.45225500000001,56.85282
,,,,,
76.342026,83.022095,60.525173,56.325214,54.454980000000006,57.319717
,,,,,
57.403645,73.63133,58.692734,55.57754499999999,53.97158,57.235226
,,,,,
46.073433,64.714554,56.35169000000001,54.613483,52.762463,56.298946
,,,,,
45.814953,56.489227,54.200954,53.549686,51.62885,53.766125
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
26.795559,29.070536,42.734596,46.90249,46.42264,47.381298
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
7.9293103,15.5209465,32.497295,39.51569,42.47183,44.179653
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.9168789,8.700407,25.230474,34.928818,39.72902,42.773052
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.35649976,4.3907547,21.334564,32.228786,38.276375,42.39933
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.10230543,2.3067994,19.103214,29.821215,35.95804000000001,42.360996
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.014574322,1.4960159,17.1403,26.91708,34.157402000000005,41.197605
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.12106812,0.8636082,14.874317,24.08568,31.510448,39.42134
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.20861183,0.4724583,12.641441,21.348486,28.549486,36.425045
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
