flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.003569032,0.10191785,0.18033269,-0.059520032,-0.13020451,-0.16749977
,,,,,
-0.09230985,0.056802645,0.066676505,0.066889584,-0.13630721,-0.3309655
,,,,,
-0.19290082,-0.18081601,0.20210789,0.1387678,0.14328934,0.123953715
,,,,,
-0.0043815193,-0.1270425,-0.120620675,0.07404414,0.14922325,-0.07914948
,,,,,
-0.0826245,-0.11638246,0.21915163,0.17112905,0.013000203,-0.03538417
,,,,,
0.27895236,0.041123707,-0.002041659,0.12086743,0.075584136,0.09809171
,,,,,
-0.08747857,0.32476094,-0.022926483,-0.09031587,-0.11202032,-0.07186348
,,,,,
-0.17757596,-0.0497586,-0.14918159,-0.0260002,-0.064324565,-0.025326425
,,,,,
-0.13425991,-0.26788417,0.18578513,0.17427316,-0.25138757,0.025064774
,,,,,
0.07362842,0.04838363,-0.07945834,-0.055192534,0.072827235,0.08214918
,,,,,
-0.011549329,-0.1336251,0.12879518,0.035599206,0.009167491,0.18365373
,,,,,
-0.12702598,-0.046881672,0.06505337,0.32348222,-0.014681405,-0.09576637
,,,,,
-0.116507515,-0.17469075,-0.16208833,0.030140756,0.07609136,-0.16734137
,,,,,
-0.19950794,0.27554336,0.0023288934,0.010853321,-0.0327403,-0.055634905
,,,,,
-0.049108703,0.13525411,0.09061331,0.19635335,0.07085905,0.026637768
,,,,,
-0.14890069,-0.093100786,0.022100208,-0.093765676,0.13325262,-0.014596991
,,,,,
-0.034083106,-0.25336123,0.045587275,-0.048712682,-0.078994654,0.09558353
,,,,,
0.09324952,0.025415013,-0.35920107,-0.1659524,0.28810757,-0.31124237
,,,,,
-0.06272997,0.078633256,-0.15841171,0.046641964,0.05673075,0.16536679999999998
,,,,,
0.028179677,0.41839576,0.8062103,1.1922594,1.4108825,1.5669334
,,,,,
-0.014388152,0.50903404,2.5724572999999995,3.3582604,4.063285,4.7165613
,,,,,
0.1454061,1.4866011,4.7685943,7.359584,8.664474499999999,9.8594475
,,,,,
