flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
0.16519065,0.09569682,-0.18414643,-0.029745836,-0.010238546,0.012825735
,,,,,
0.04647691,-0.1840953,0.028089048,-0.16107836,0.15541317,0.13603358
,,,,,
-0.13364486,-0.20242007,-0.013675908,0.10477851,0.12878673,-0.13638565
,,,,,
-0.06948217,0.19762972,0.18226881,-0.10971854,-0.060326755,0.04807914
,,,,,
0.085325025,0.08284186,-0.21446632,0.051563438,-0.050033413,-0.07761678
,,,,,
0.09677789,-0.17084122,-0.16025506,0.09688876,-0.22003707,-0.10040128
,,,,,
0.11264902,-0.0072273198,-0.04847047,-0.071967036,-0.1028817,-0.054001402
,,,,,
0.16940586,0.049025312,0.09745294,0.005023284,0.07527567,0.09811547
,,,,,
0.08984326,-0.020771446,-0.0002199762,-0.04073796,0.0002061017,0.007113533000000002
,,,,,
-0.13708808,0.23126927,0.08718987,-0.2687788,-0.04072884,-0.00045989302
,,,,,
-0.15124235,0.32145962,-0.009264883,0.045007084,-0.20548753,0.12440708
,,,,,
0.2721082,0.100018874,-0.011335243500000002,-0.3834351,-0.27718046,-0.03203097
,,,,,
0.042633124,-0.11699059,-0.11384243,-0.019676786,0.17423616,-0.11616628
,,,,,
-0.07764142,-0.0917912,-0.13247716,0.2876983,0.18863562,-0.042781577
,,,,,
-0.04431596,-0.12725128,-0.091416,-0.016084023,0.17513208,0.0580714
,,,,,
-0.06482576,0.03795385,0.025598438,-0.06676517400000001,0.04920519,0.22053465
,,,,,
-0.029217087000000006,0.08687089,-0.152042,-0.09956689,-0.045636352000000005,-0.12929673
,,,,,
0.112835124,-0.07489966599999999,-0.10559232,-0.3974165,-0.18446949,0.16031018
,,,,,
-0.25172508,0.08869108,-0.10588801,-0.16047557,0.12122517,-0.007544548299999999
,,,,,
0.14983353,0.08572331,0.09016476,-0.064709924,0.003420684,0.17022997
,,,,,
-0.024479657,-0.13891645,-0.12284781,-0.30142662,0.08116612599999999,0.045928057
,,,,,
0.12609315,0.09390033,-0.00586403,0.043012396,-0.0741581,0.06122864400000001
,,,,,
-0.07607389999999999,0.31574142,-0.26405048,-0.037743516,-0.24894014,0.022578284
,,,,,
-0.23806956,-0.14426865,-0.11594069,-0.020075107,-0.10122799,0.13035515
,,,,,
0.15701409,0.069876924,0.0068711014,0.31915542,0.25251368,0.124521
,,,,,
0.14315999999999998,-0.005888815,-0.41524735,0.16881666,-0.10576893,-0.19210878
,,,,,
0.009953081,-0.008132285999999999,-0.08681935,-0.14733851,-0.049896114000000005,0.09009092
,,,,,
-0.051324084000000006,0.11747053,0.028576085,0.04864366,0.17690487,0.061116185
,,,,,
0.23808439,0.1444592,-0.23096265,0.14169092,0.14371885,-0.13924743
,,,,,
-0.0046984437,0.040791746,0.03035532,-0.09464967,0.06239439,0.104181506
,,,,,
-0.07352219,0.024688467,-0.020837534,0.051904052,0.16271187,0.1085888
,,,,,
0.06728376,0.050954908,-0.20056704,0.14842646,-0.041390285,-0.0956385
,,,,,
0.069053024,0.23987332,0.10970504,0.031376537,-0.07043661,0.100167006
,,,,,
-0.013793107,0.16519065,0.09569682,-0.18414643,-0.029745836,-0.010238546
,,,,,
0.012825735,0.04647691,-0.1840953,0.028089048,-0.16107836,0.15541317
,,,,,
0.13603358,-0.13364486,-0.20242007,-0.013675908,0.10477851,0.12878673
,,,,,
-0.13638565,-0.06948217,0.19762972,0.18226881,-0.10971854,-0.060326755
,,,,,
0.04807914,0.085325025,0.08284186,-0.21446632,0.051563438,-0.050033413
,,,,,
-0.07761678,0.09677789,-0.17084122,-0.16025506,0.09688876,-0.22003707
,,,,,
-0.10040128,0.11264902,-0.0072273198,-0.04847047,-0.071967036,-0.1028817
,,,,,
-0.054001402,0.16940586,0.049025312,0.09745294,0.005023284,0.07527567
,,,,,
0.09811547,0.08984326,-0.020771446,-0.0002199762,-0.04073796,0.0002061017
,,,,,
0.007113533000000002,-0.13708808,0.23126927,0.08718987,-0.2687788,-0.04072884
,,,,,
-0.00045989302,-0.15124235,0.32145962,-0.009264883,0.045007084,-0.20548753
,,,,,
0.12440708,0.2721082,0.100018874,-0.011335243500000002,-0.3834351,-0.27718046
,,,,,
-0.03203097,0.042633124,-0.11699059,-0.11384243,-0.019676786,0.17423616
,,,,,
-0.11616628,-0.07764142,-0.0917912,-0.13247716,0.2876983,0.18863562
,,,,,
-0.042781577,-0.04431596,-0.12725128,-0.091416,-0.016084023,0.17513208
,,,,,
0.0580714,-0.06482576,0.03795385,0.025598438,-0.06676517400000001,0.04920519
,,,,,
0.22053465,-0.029217087000000006,0.08687089,-0.152042,-0.09956689,-0.045636352000000005
,,,,,
-0.12929673,0.112835124,-0.07489966599999999,-0.10559232,-0.3974165,-0.18446949
,,,,,
0.16031018,-0.25172508,0.08926163,-0.100060456,-0.15522958,0.12263771
,,,,,
-0.007544548299999999,0.14983353,0.21485426,0.7101034,0.49163488,0.17260796
,,,,,
0.17022997,-0.024479657,0.4137258,2.1966080000000003,1.7945331000000002,0.7411175999999999
,,,,,
0.82053155,0.7171218,5.3445839999999984,7.796976,7.606632,4.5222588
,,,,,
8.189776,9.263625,18.204926,18.64677,18.973045000000006,14.473413
,,,,,
19.644665,23.668154,36.583347,34.791683,35.360928,29.797998
,,,,,
31.002943,43.63429,59.59559,53.993523,54.64433,46.83122
,,,,,
39.88362,68.90764,85.92721,75.66386999999997,75.26181,63.03945
,,,,,
46.534573,99.74603,116.55885,102.774086,97.956116,80.91081
,,,,,
